County_cd,Deaths,State,County_nm,Year,Month
12099,19,FL,Palm Beach,2006,05
12101,10,FL,Pasco,2006,05
12127,11,FL,Volusia,2006,05
13121,10,GA,Fulton,2006,05
17031,89,IL,Cook,2006,05
18097,12,IN,Marion,2006,05
22051,13,LA,Jefferson,2006,05
24003,10,MD,Anne Arundel,2006,05
24510,17,MD,Baltimo,2006,05
25005,11,MA,Bristol,2006,05
25017,10,MA,Middlesex,2006,05
25025,13,MA,Suffolk,2006,05
26099,19,MI,Macomb,2006,05
26163,37,MI,Wayne,2006,05
27053,11,MN,Hennepin,2006,05
29189,15,MO,St. Louis,2006,05
32003,27,NV,Clark,2006,05
34007,15,NJ,Camden,2006,05
35001,17,NM,Bernalillo,2006,05
36005,11,NY,Bronx,2006,05
36047,29,NY,Kings,2006,05
36059,11,NY,Nassau,2006,05
36061,12,NY,New York,2006,05
36081,14,NY,Queens,2006,05
36103,12,NY,Suffolk,2006,05
36119,10,NY,Westchester,2006,05
37081,12,NC,Guilford,2006,05
39035,23,OH,Cuyahoga,2006,05
39049,16,OH,Franklin,2006,05
39061,13,OH,Hamilton,2006,05
39113,20,OH,Montgomery,2006,05
41051,19,OR,Multnomah,2006,05
42003,11,PA,Allegheny,2006,05
42017,13,PA,Bucks,2006,05
42045,13,PA,Delaware,2006,05
42101,43,PA,Philadelphia,2006,05
44007,12,RI,Providence,2006,05
45045,12,SC,Greenville,2006,05
47157,10,TN,Shelby,2006,05
48029,15,TX,Bexar,2006,05
48113,15,TX,Dallas,2006,05
48141,10,TX,El Paso,2006,05
48201,39,TX,Harris,2006,05
49035,12,UT,Salt Lake,2006,05
53033,24,WA,King,2006,05
04013,52,AZ,Maricopa,2006,06
04019,29,AZ,Pima,2006,06
06001,10,CA,Alameda,2006,06
06029,22,CA,Kern,2006,06
06037,56,CA,Los Angeles,2006,06
06059,23,CA,Orange,2006,06
06065,19,CA,Riverside,2006,06
06067,22,CA,Sacramento,2006,06
06073,21,CA,San Diego,2006,06
06111,11,CA,Ventura,2006,06
08031,13,CO,Denver,2006,06
09003,14,CT,Hartford,2006,06
09009,11,CT,New Haven,2006,06
12011,16,FL,Broward,2006,06
12057,18,FL,Hillsborough,2006,06
12086,14,FL,Miami-Dade,2006,06
12095,12,FL,Orange,2006,06
12099,15,FL,Palm Beach,2006,06
12103,14,FL,Pinellas,2006,06
12105,11,FL,Polk,2006,06
13121,10,GA,Fulton,2006,06
17031,78,IL,Cook,2006,06
17043,10,IL,DuPage,2006,06
18097,10,IN,Marion,2006,06
22051,12,LA,Jefferson,2006,06
22103,10,LA,St. Tammany,2006,06
24005,10,MD,Baltimore,2006,06
24510,16,MD,Baltimo,2006,06
25005,13,MA,Bristol,2006,06
25009,10,MA,Essex,2006,06
25017,17,MA,Middlesex,2006,06
25025,20,MA,Suffolk,2006,06
26163,24,MI,Wayne,2006,06
27053,10,MN,Hennepin,2006,06
29189,14,MO,St. Louis,2006,06
29510,11,MO,St. Lou,2006,06
32003,36,NV,Clark,2006,06
34007,16,NJ,Camden,2006,06
34015,10,NJ,Gloucester,2006,06
35001,12,NM,Bernalillo,2006,06
36005,18,NY,Bronx,2006,06
36047,16,NY,Kings,2006,06
36061,18,NY,New York,2006,06
36081,16,NY,Queens,2006,06
36103,13,NY,Suffolk,2006,06
39035,14,OH,Cuyahoga,2006,06
39049,14,OH,Franklin,2006,06
39061,15,OH,Hamilton,2006,06
39113,13,OH,Montgomery,2006,06
41051,10,OR,Multnomah,2006,06
42003,17,PA,Allegheny,2006,06
42017,14,PA,Bucks,2006,06
42045,15,PA,Delaware,2006,06
42091,20,PA,Montgomery,2006,06
42101,45,PA,Philadelphia,2006,06
47093,10,TN,Knox,2006,06
48029,15,TX,Bexar,2006,06
48113,18,TX,Dallas,2006,06
48201,25,TX,Harris,2006,06
49035,17,UT,Salt Lake,2006,06
53033,25,WA,King,2006,06
53061,11,WA,Snohomish,2006,06
53063,12,WA,Spokane,2006,06
04013,58,AZ,Maricopa,2006,07
04019,24,AZ,Pima,2006,07
06001,11,CA,Alameda,2006,07
06029,10,CA,Kern,2006,07
06037,63,CA,Los Angeles,2006,07
06059,24,CA,Orange,2006,07
06065,23,CA,Riverside,2006,07
06067,15,CA,Sacramento,2006,07
06071,10,CA,San Bernardino,2006,07
06073,37,CA,San Diego,2006,07
06075,22,CA,San Francisco,2006,07
06085,16,CA,Santa Clara,2006,07
06099,16,CA,Stanislaus,2006,07
08001,10,CO,Adams,2006,07
08031,14,CO,Denver,2006,07
09003,10,CT,Hartford,2006,07
12011,16,FL,Broward,2006,07
12031,17,FL,Duval,2006,07
12057,15,FL,Hillsborough,2006,07
12086,14,FL,Miami-Dade,2006,07
12099,19,FL,Palm Beach,2006,07
12101,13,FL,Pasco,2006,07
12103,20,FL,Pinellas,2006,07
12115,10,FL,Sarasota,2006,07
13121,13,GA,Fulton,2006,07
17031,69,IL,Cook,2006,07
24005,16,MD,Baltimore,2006,07
24510,22,MD,Baltimo,2006,07
25009,17,MA,Essex,2006,07
25017,20,MA,Middlesex,2006,07
25021,11,MA,Norfolk,2006,07
25025,19,MA,Suffolk,2006,07
26099,11,MI,Macomb,2006,07
26163,27,MI,Wayne,2006,07
27053,13,MN,Hennepin,2006,07
29095,10,MO,Jackson,2006,07
29189,14,MO,St. Louis,2006,07
32003,23,NV,Clark,2006,07
34007,16,NJ,Camden,2006,07
34013,11,NJ,Essex,2006,07
34015,11,NJ,Gloucester,2006,07
35001,20,NM,Bernalillo,2006,07
36005,29,NY,Bronx,2006,07
36047,36,NY,Kings,2006,07
36059,14,NY,Nassau,2006,07
36061,21,NY,New York,2006,07
36081,17,NY,Queens,2006,07
36103,15,NY,Suffolk,2006,07
39035,13,OH,Cuyahoga,2006,07
39049,12,OH,Franklin,2006,07
39113,12,OH,Montgomery,2006,07
40109,11,OK,Oklahoma,2006,07
41051,13,OR,Multnomah,2006,07
42003,19,PA,Allegheny,2006,07
42017,14,PA,Bucks,2006,07
42101,43,PA,Philadelphia,2006,07
44007,13,RI,Providence,2006,07
47037,11,TN,Davidson,2006,07
48029,16,TX,Bexar,2006,07
48113,26,TX,Dallas,2006,07
48141,12,TX,El Paso,2006,07
48201,30,TX,Harris,2006,07
48453,14,TX,Travis,2006,07
53033,22,WA,King,2006,07
53053,11,WA,Pierce,2006,07
55079,20,WI,Milwaukee,2006,07
04013,41,AZ,Maricopa,2006,08
04019,15,AZ,Pima,2006,08
06001,18,CA,Alameda,2006,08
06013,11,CA,Contra Costa,2006,08
06037,61,CA,Los Angeles,2006,08
06059,24,CA,Orange,2006,08
06065,18,CA,Riverside,2006,08
06067,20,CA,Sacramento,2006,08
06071,14,CA,San Bernardino,2006,08
06073,29,CA,San Diego,2006,08
06075,20,CA,San Francisco,2006,08
06097,11,CA,Sonoma,2006,08
09001,10,CT,Fairfield,2006,08
09003,12,CT,Hartford,2006,08
09009,12,CT,New Haven,2006,08
12009,17,FL,Brevard,2006,08
12011,19,FL,Broward,2006,08
12031,18,FL,Duval,2006,08
12057,12,FL,Hillsborough,2006,08
12086,17,FL,Miami-Dade,2006,08
12095,10,FL,Orange,2006,08
12099,18,FL,Palm Beach,2006,08
12101,13,FL,Pasco,2006,08
12103,32,FL,Pinellas,2006,08
17031,68,IL,Cook,2006,08
21111,10,KY,Jefferson,2006,08
22051,10,LA,Jefferson,2006,08
24005,16,MD,Baltimore,2006,08
24510,20,MD,Baltimo,2006,08
25005,11,MA,Bristol,2006,08
25009,10,MA,Essex,2006,08
25017,23,MA,Middlesex,2006,08
25025,10,MA,Suffolk,2006,08
26099,14,MI,Macomb,2006,08
26163,21,MI,Wayne,2006,08
32003,31,NV,Clark,2006,08
34007,15,NJ,Camden,2006,08
34015,11,NJ,Gloucester,2006,08
35001,13,NM,Bernalillo,2006,08
36005,16,NY,Bronx,2006,08
36047,19,NY,Kings,2006,08
36059,11,NY,Nassau,2006,08
36061,27,NY,New York,2006,08
36081,19,NY,Queens,2006,08
36103,12,NY,Suffolk,2006,08
39035,13,OH,Cuyahoga,2006,08
39049,14,OH,Franklin,2006,08
39061,11,OH,Hamilton,2006,08
39113,10,OH,Montgomery,2006,08
40143,13,OK,Tulsa,2006,08
41051,12,OR,Multnomah,2006,08
42091,16,PA,Montgomery,2006,08
42101,47,PA,Philadelphia,2006,08
44007,14,RI,Providence,2006,08
47093,10,TN,Knox,2006,08
47157,12,TN,Shelby,2006,08
48029,12,TX,Bexar,2006,08
48113,20,TX,Dallas,2006,08
48201,27,TX,Harris,2006,08
48339,10,TX,Montgomery,2006,08
49035,16,UT,Salt Lake,2006,08
53033,22,WA,King,2006,08
55079,17,WI,Milwaukee,2006,08
04013,39,AZ,Maricopa,2006,09
04019,12,AZ,Pima,2006,09
06001,18,CA,Alameda,2006,09
06029,11,CA,Kern,2006,09
06037,51,CA,Los Angeles,2006,09
06059,20,CA,Orange,2006,09
06065,20,CA,Riverside,2006,09
06067,18,CA,Sacramento,2006,09
06073,16,CA,San Diego,2006,09
06075,11,CA,San Francisco,2006,09
06077,10,CA,San Joaquin,2006,09
08001,11,CO,Adams,2006,09
11001,10,DC,District of C,2006,09
12011,32,FL,Broward,2006,09
12057,10,FL,Hillsborough,2006,09
12086,13,FL,Miami-Dade,2006,09
12099,13,FL,Palm Beach,2006,09
12103,19,FL,Pinellas,2006,09
17031,60,IL,Cook,2006,09
18097,11,IN,Marion,2006,09
24005,11,MD,Baltimore,2006,09
24510,19,MD,Baltimo,2006,09
25009,16,MA,Essex,2006,09
25017,14,MA,Middlesex,2006,09
25025,13,MA,Suffolk,2006,09
25027,11,MA,Worcester,2006,09
26099,13,MI,Macomb,2006,09
26125,14,MI,Oakland,2006,09
26163,30,MI,Wayne,2006,09
29095,11,MO,Jackson,2006,09
32003,25,NV,Clark,2006,09
34015,11,NJ,Gloucester,2006,09
35001,10,NM,Bernalillo,2006,09
36005,13,NY,Bronx,2006,09
36047,20,NY,Kings,2006,09
36059,10,NY,Nassau,2006,09
36061,16,NY,New York,2006,09
36081,21,NY,Queens,2006,09
36103,22,NY,Suffolk,2006,09
39017,12,OH,Butler,2006,09
39035,14,OH,Cuyahoga,2006,09
39049,16,OH,Franklin,2006,09
40143,11,OK,Tulsa,2006,09
42045,15,PA,Delaware,2006,09
42091,10,PA,Montgomery,2006,09
42101,47,PA,Philadelphia,2006,09
44007,12,RI,Providence,2006,09
48029,18,TX,Bexar,2006,09
48113,16,TX,Dallas,2006,09
48201,53,TX,Harris,2006,09
48339,10,TX,Montgomery,2006,09
49035,18,UT,Salt Lake,2006,09
53033,23,WA,King,2006,09
55079,13,WI,Milwaukee,2006,09
01073,11,AL,Jefferson,2006,10
04013,53,AZ,Maricopa,2006,10
06019,10,CA,Fresno,2006,10
06037,60,CA,Los Angeles,2006,10
06059,23,CA,Orange,2006,10
06065,14,CA,Riverside,2006,10
06067,17,CA,Sacramento,2006,10
06073,25,CA,San Diego,2006,10
08001,10,CO,Adams,2006,10
08031,16,CO,Denver,2006,10
09009,10,CT,New Haven,2006,10
11001,10,DC,District of C,2006,10
12011,33,FL,Broward,2006,10
12057,12,FL,Hillsborough,2006,10
12071,18,FL,Lee,2006,10
12099,23,FL,Palm Beach,2006,10
12103,15,FL,Pinellas,2006,10
17031,64,IL,Cook,2006,10
17097,11,IL,Lake,2006,10
22051,19,LA,Jefferson,2006,10
24005,11,MD,Baltimore,2006,10
24510,15,MD,Baltimo,2006,10
25017,15,MA,Middlesex,2006,10
25025,13,MA,Suffolk,2006,10
26099,11,MI,Macomb,2006,10
26163,25,MI,Wayne,2006,10
29095,10,MO,Jackson,2006,10
32003,26,NV,Clark,2006,10
34007,12,NJ,Camden,2006,10
35001,16,NM,Bernalillo,2006,10
36005,15,NY,Bronx,2006,10
36047,20,NY,Kings,2006,10
36059,10,NY,Nassau,2006,10
36061,18,NY,New York,2006,10
36081,11,NY,Queens,2006,10
36103,15,NY,Suffolk,2006,10
37119,10,NC,Mecklenburg,2006,10
39035,14,OH,Cuyahoga,2006,10
39049,16,OH,Franklin,2006,10
40109,10,OK,Oklahoma,2006,10
40143,12,OK,Tulsa,2006,10
41051,10,OR,Multnomah,2006,10
42003,12,PA,Allegheny,2006,10
42045,11,PA,Delaware,2006,10
42101,30,PA,Philadelphia,2006,10
47093,10,TN,Knox,2006,10
48029,16,TX,Bexar,2006,10
48113,16,TX,Dallas,2006,10
48201,28,TX,Harris,2006,10
48453,10,TX,Travis,2006,10
49035,23,UT,Salt Lake,2006,10
53033,24,WA,King,2006,10
53061,19,WA,Snohomish,2006,10
53063,12,WA,Spokane,2006,10
55079,18,WI,Milwaukee,2006,10
04013,41,AZ,Maricopa,2006,11
04019,10,AZ,Pima,2006,11
06001,21,CA,Alameda,2006,11
06037,49,CA,Los Angeles,2006,11
06059,25,CA,Orange,2006,11
06065,19,CA,Riverside,2006,11
06067,18,CA,Sacramento,2006,11
06071,14,CA,San Bernardino,2006,11
06073,35,CA,San Diego,2006,11
06075,10,CA,San Francisco,2006,11
06111,18,CA,Ventura,2006,11
08031,13,CO,Denver,2006,11
09003,10,CT,Hartford,2006,11
09009,17,CT,New Haven,2006,11
12011,27,FL,Broward,2006,11
12031,16,FL,Duval,2006,11
12057,20,FL,Hillsborough,2006,11
12071,11,FL,Lee,2006,11
12095,13,FL,Orange,2006,11
12099,17,FL,Palm Beach,2006,11
12101,10,FL,Pasco,2006,11
12103,17,FL,Pinellas,2006,11
17031,53,IL,Cook,2006,11
22051,10,LA,Jefferson,2006,11
24005,12,MD,Baltimore,2006,11
24510,19,MD,Baltimo,2006,11
25005,11,MA,Bristol,2006,11
25009,11,MA,Essex,2006,11
25017,13,MA,Middlesex,2006,11
25025,10,MA,Suffolk,2006,11
26125,12,MI,Oakland,2006,11
26163,34,MI,Wayne,2006,11
32003,28,NV,Clark,2006,11
34007,12,NJ,Camden,2006,11
35001,13,NM,Bernalillo,2006,11
36005,15,NY,Bronx,2006,11
36047,26,NY,Kings,2006,11
36059,12,NY,Nassau,2006,11
36061,11,NY,New York,2006,11
36081,12,NY,Queens,2006,11
39035,19,OH,Cuyahoga,2006,11
39049,20,OH,Franklin,2006,11
39113,14,OH,Montgomery,2006,11
40109,11,OK,Oklahoma,2006,11
41051,14,OR,Multnomah,2006,11
42003,10,PA,Allegheny,2006,11
42017,10,PA,Bucks,2006,11
42091,11,PA,Montgomery,2006,11
42101,21,PA,Philadelphia,2006,11
47093,11,TN,Knox,2006,11
47157,13,TN,Shelby,2006,11
48029,15,TX,Bexar,2006,11
48113,20,TX,Dallas,2006,11
48201,30,TX,Harris,2006,11
48453,15,TX,Travis,2006,11
53033,22,WA,King,2006,11
53061,10,WA,Snohomish,2006,11
55079,27,WI,Milwaukee,2006,11
04013,47,AZ,Maricopa,2006,12
04019,23,AZ,Pima,2006,12
06001,10,CA,Alameda,2006,12
06037,67,CA,Los Angeles,2006,12
06059,21,CA,Orange,2006,12
06067,19,CA,Sacramento,2006,12
06071,11,CA,San Bernardino,2006,12
06073,26,CA,San Diego,2006,12
06085,10,CA,Santa Clara,2006,12
08031,17,CO,Denver,2006,12
09001,12,CT,Fairfield,2006,12
09003,11,CT,Hartford,2006,12
09009,12,CT,New Haven,2006,12
11001,11,DC,District of C,2006,12
12009,12,FL,Brevard,2006,12
12011,21,FL,Broward,2006,12
12031,16,FL,Duval,2006,12
12057,20,FL,Hillsborough,2006,12
12086,11,FL,Miami-Dade,2006,12
12095,10,FL,Orange,2006,12
12099,13,FL,Palm Beach,2006,12
12103,27,FL,Pinellas,2006,12
15003,14,HI,Honolulu,2006,12
17031,50,IL,Cook,2006,12
18097,17,IN,Marion,2006,12
20173,10,KS,Sedgwick,2006,12
21111,15,KY,Jefferson,2006,12
24005,12,MD,Baltimore,2006,12
24510,33,MD,Baltimo,2006,12
25005,13,MA,Bristol,2006,12
25009,11,MA,Essex,2006,12
25017,11,MA,Middlesex,2006,12
25025,11,MA,Suffolk,2006,12
25027,10,MA,Worcester,2006,12
26099,11,MI,Macomb,2006,12
26163,22,MI,Wayne,2006,12
29077,10,MO,Greene,2006,12
29189,10,MO,St. Louis,2006,12
29510,11,MO,St. Lou,2006,12
32003,28,NV,Clark,2006,12
35001,10,NM,Bernalillo,2006,12
36005,30,NY,Bronx,2006,12
36047,17,NY,Kings,2006,12
36059,11,NY,Nassau,2006,12
36061,11,NY,New York,2006,12
36081,11,NY,Queens,2006,12
36103,13,NY,Suffolk,2006,12
39035,14,OH,Cuyahoga,2006,12
39049,15,OH,Franklin,2006,12
39061,11,OH,Hamilton,2006,12
39113,16,OH,Montgomery,2006,12
40143,12,OK,Tulsa,2006,12
42101,32,PA,Philadelphia,2006,12
44007,12,RI,Providence,2006,12
45083,10,SC,Spartanburg,2006,12
48029,14,TX,Bexar,2006,12
48113,21,TX,Dallas,2006,12
48201,31,TX,Harris,2006,12
48439,18,TX,Tarrant,2006,12
49035,18,UT,Salt Lake,2006,12
53033,15,WA,King,2006,12
55079,16,WI,Milwaukee,2006,12
