County_cd,Deaths,State,County_nm,Year,Month
41051,19,OR,Multnomah,2007,02
42003,11,PA,Allegheny,2007,02
42101,36,PA,Philadelphia,2007,02
47037,11,TN,Davidson,2007,02
47093,14,TN,Knox,2007,02
47157,11,TN,Shelby,2007,02
48113,22,TX,Dallas,2007,02
48201,43,TX,Harris,2007,02
48439,14,TX,Tarrant,2007,02
49035,21,UT,Salt Lake,2007,02
53033,13,WA,King,2007,02
55079,12,WI,Milwaukee,2007,02
01073,10,AL,Jefferson,2007,03
04013,50,AZ,Maricopa,2007,03
06001,20,CA,Alameda,2007,03
06013,11,CA,Contra Costa,2007,03
06019,10,CA,Fresno,2007,03
06029,11,CA,Kern,2007,03
06037,65,CA,Los Angeles,2007,03
06059,27,CA,Orange,2007,03
06065,21,CA,Riverside,2007,03
06067,15,CA,Sacramento,2007,03
06073,26,CA,San Diego,2007,03
06075,17,CA,San Francisco,2007,03
06077,13,CA,San Joaquin,2007,03
06085,12,CA,Santa Clara,2007,03
08005,10,CO,Arapahoe,2007,03
08031,10,CO,Denver,2007,03
09001,10,CT,Fairfield,2007,03
09003,11,CT,Hartford,2007,03
09009,11,CT,New Haven,2007,03
12009,11,FL,Brevard,2007,03
12011,22,FL,Broward,2007,03
12031,14,FL,Duval,2007,03
12057,29,FL,Hillsborough,2007,03
12086,15,FL,Miami-Dade,2007,03
12099,18,FL,Palm Beach,2007,03
12101,14,FL,Pasco,2007,03
12103,19,FL,Pinellas,2007,03
12127,12,FL,Volusia,2007,03
15003,10,HI,Honolulu,2007,03
17031,51,IL,Cook,2007,03
18097,16,IN,Marion,2007,03
21111,12,KY,Jefferson,2007,03
24005,16,MD,Baltimore,2007,03
24510,13,MD,Baltimo,2007,03
25005,11,MA,Bristol,2007,03
25017,18,MA,Middlesex,2007,03
25025,11,MA,Suffolk,2007,03
25027,12,MA,Worcester,2007,03
26099,13,MI,Macomb,2007,03
26163,36,MI,Wayne,2007,03
27053,10,MN,Hennepin,2007,03
29077,10,MO,Greene,2007,03
32003,31,NV,Clark,2007,03
34007,14,NJ,Camden,2007,03
35001,15,NM,Bernalillo,2007,03
36047,18,NY,Kings,2007,03
36059,12,NY,Nassau,2007,03
36061,17,NY,New York,2007,03
36081,11,NY,Queens,2007,03
36103,20,NY,Suffolk,2007,03
39035,14,OH,Cuyahoga,2007,03
39049,22,OH,Franklin,2007,03
39095,11,OH,Lucas,2007,03
39113,14,OH,Montgomery,2007,03
40143,15,OK,Tulsa,2007,03
41051,13,OR,Multnomah,2007,03
42003,19,PA,Allegheny,2007,03
42045,11,PA,Delaware,2007,03
42091,10,PA,Montgomery,2007,03
42101,28,PA,Philadelphia,2007,03
48029,16,TX,Bexar,2007,03
48113,23,TX,Dallas,2007,03
48201,42,TX,Harris,2007,03
48439,22,TX,Tarrant,2007,03
49035,17,UT,Salt Lake,2007,03
53033,31,WA,King,2007,03
53053,13,WA,Pierce,2007,03
53061,12,WA,Snohomish,2007,03
55079,14,WI,Milwaukee,2007,03
01073,11,AL,Jefferson,2007,04
04013,52,AZ,Maricopa,2007,04
04019,11,AZ,Pima,2007,04
06001,16,CA,Alameda,2007,04
06029,11,CA,Kern,2007,04
06037,50,CA,Los Angeles,2007,04
06059,26,CA,Orange,2007,04
06065,16,CA,Riverside,2007,04
06067,22,CA,Sacramento,2007,04
06073,36,CA,San Diego,2007,04
06075,14,CA,San Francisco,2007,04
06077,10,CA,San Joaquin,2007,04
06085,13,CA,Santa Clara,2007,04
08005,10,CO,Arapahoe,2007,04
08031,12,CO,Denver,2007,04
08041,13,CO,El Paso,2007,04
09003,11,CT,Hartford,2007,04
12011,22,FL,Broward,2007,04
12031,10,FL,Duval,2007,04
12057,17,FL,Hillsborough,2007,04
12071,11,FL,Lee,2007,04
12086,13,FL,Miami-Dade,2007,04
12095,13,FL,Orange,2007,04
12099,22,FL,Palm Beach,2007,04
12103,20,FL,Pinellas,2007,04
12111,10,FL,St. Lucie,2007,04
17031,47,IL,Cook,2007,04
22019,11,LA,Calcasieu,2007,04
22051,13,LA,Jefferson,2007,04
24005,10,MD,Baltimore,2007,04
24510,18,MD,Baltimo,2007,04
25005,11,MA,Bristol,2007,04
25009,11,MA,Essex,2007,04
25017,19,MA,Middlesex,2007,04
25021,13,MA,Norfolk,2007,04
25027,12,MA,Worcester,2007,04
26099,12,MI,Macomb,2007,04
26163,18,MI,Wayne,2007,04
32003,29,NV,Clark,2007,04
34007,10,NJ,Camden,2007,04
35001,18,NM,Bernalillo,2007,04
36005,19,NY,Bronx,2007,04
36047,10,NY,Kings,2007,04
36055,10,NY,Monroe,2007,04
36059,11,NY,Nassau,2007,04
36061,14,NY,New York,2007,04
36081,19,NY,Queens,2007,04
36103,17,NY,Suffolk,2007,04
39035,14,OH,Cuyahoga,2007,04
39049,22,OH,Franklin,2007,04
39061,10,OH,Hamilton,2007,04
39113,15,OH,Montgomery,2007,04
40143,10,OK,Tulsa,2007,04
42003,21,PA,Allegheny,2007,04
42045,11,PA,Delaware,2007,04
42101,25,PA,Philadelphia,2007,04
48029,14,TX,Bexar,2007,04
48113,23,TX,Dallas,2007,04
48201,45,TX,Harris,2007,04
48439,17,TX,Tarrant,2007,04
48453,14,TX,Travis,2007,04
49035,26,UT,Salt Lake,2007,04
53033,25,WA,King,2007,04
53063,12,WA,Spokane,2007,04
55079,18,WI,Milwaukee,2007,04
04013,42,AZ,Maricopa,2007,05
04019,13,AZ,Pima,2007,05
06001,10,CA,Alameda,2007,05
06029,12,CA,Kern,2007,05
06037,61,CA,Los Angeles,2007,05
06059,21,CA,Orange,2007,05
06065,20,CA,Riverside,2007,05
06067,10,CA,Sacramento,2007,05
06073,43,CA,San Diego,2007,05
06075,11,CA,San Francisco,2007,05
06085,10,CA,Santa Clara,2007,05
06099,12,CA,Stanislaus,2007,05
08001,12,CO,Adams,2007,05
09003,15,CT,Hartford,2007,05
09009,10,CT,New Haven,2007,05
12011,24,FL,Broward,2007,05
12031,11,FL,Duval,2007,05
12057,21,FL,Hillsborough,2007,05
12086,18,FL,Miami-Dade,2007,05
12099,21,FL,Palm Beach,2007,05
12101,12,FL,Pasco,2007,05
12103,19,FL,Pinellas,2007,05
15003,12,HI,Honolulu,2007,05
17031,36,IL,Cook,2007,05
18097,10,IN,Marion,2007,05
24510,19,MD,Baltimo,2007,05
25017,18,MA,Middlesex,2007,05
25025,13,MA,Suffolk,2007,05
26099,14,MI,Macomb,2007,05
26163,15,MI,Wayne,2007,05
29095,12,MO,Jackson,2007,05
32003,40,NV,Clark,2007,05
32031,11,NV,Washoe,2007,05
35001,12,NM,Bernalillo,2007,05
36005,14,NY,Bronx,2007,05
36047,18,NY,Kings,2007,05
36061,14,NY,New York,2007,05
36081,12,NY,Queens,2007,05
36103,18,NY,Suffolk,2007,05
39035,15,OH,Cuyahoga,2007,05
39049,16,OH,Franklin,2007,05
39113,14,OH,Montgomery,2007,05
40109,12,OK,Oklahoma,2007,05
40143,10,OK,Tulsa,2007,05
41051,15,OR,Multnomah,2007,05
42003,19,PA,Allegheny,2007,05
42101,39,PA,Philadelphia,2007,05
47093,11,TN,Knox,2007,05
47157,10,TN,Shelby,2007,05
48029,20,TX,Bexar,2007,05
48113,18,TX,Dallas,2007,05
48201,29,TX,Harris,2007,05
49035,14,UT,Salt Lake,2007,05
49049,11,UT,Utah,2007,05
53033,20,WA,King,2007,05
53053,10,WA,Pierce,2007,05
53061,10,WA,Snohomish,2007,05
55079,15,WI,Milwaukee,2007,05
01073,13,AL,Jefferson,2007,06
04013,52,AZ,Maricopa,2007,06
04019,21,AZ,Pima,2007,06
06001,14,CA,Alameda,2007,06
06037,58,CA,Los Angeles,2007,06
06059,11,CA,Orange,2007,06
06065,15,CA,Riverside,2007,06
06067,17,CA,Sacramento,2007,06
06073,30,CA,San Diego,2007,06
06075,16,CA,San Francisco,2007,06
06077,14,CA,San Joaquin,2007,06
06085,12,CA,Santa Clara,2007,06
06099,11,CA,Stanislaus,2007,06
08031,16,CO,Denver,2007,06
09003,17,CT,Hartford,2007,06
12011,13,FL,Broward,2007,06
12031,11,FL,Duval,2007,06
12057,17,FL,Hillsborough,2007,06
12071,13,FL,Lee,2007,06
12086,12,FL,Miami-Dade,2007,06
12095,15,FL,Orange,2007,06
12099,20,FL,Palm Beach,2007,06
12101,11,FL,Pasco,2007,06
12103,20,FL,Pinellas,2007,06
12115,11,FL,Sarasota,2007,06
13121,12,GA,Fulton,2007,06
15003,12,HI,Honolulu,2007,06
17031,32,IL,Cook,2007,06
18097,11,IN,Marion,2007,06
22051,15,LA,Jefferson,2007,06
24005,11,MD,Baltimore,2007,06
24510,28,MD,Baltimo,2007,06
25005,10,MA,Bristol,2007,06
25017,14,MA,Middlesex,2007,06
25027,10,MA,Worcester,2007,06
26099,19,MI,Macomb,2007,06
26163,37,MI,Wayne,2007,06
29095,11,MO,Jackson,2007,06
32003,35,NV,Clark,2007,06
34003,10,NJ,Bergen,2007,06
34013,14,NJ,Essex,2007,06
35001,20,NM,Bernalillo,2007,06
36005,15,NY,Bronx,2007,06
36047,26,NY,Kings,2007,06
36059,10,NY,Nassau,2007,06
36081,12,NY,Queens,2007,06
36103,14,NY,Suffolk,2007,06
36119,10,NY,Westchester,2007,06
39035,10,OH,Cuyahoga,2007,06
39049,16,OH,Franklin,2007,06
39061,11,OH,Hamilton,2007,06
40143,11,OK,Tulsa,2007,06
41051,11,OR,Multnomah,2007,06
42003,14,PA,Allegheny,2007,06
42101,26,PA,Philadelphia,2007,06
47157,15,TN,Shelby,2007,06
48113,13,TX,Dallas,2007,06
48201,53,TX,Harris,2007,06
48439,10,TX,Tarrant,2007,06
49035,21,UT,Salt Lake,2007,06
53033,21,WA,King,2007,06
55079,13,WI,Milwaukee,2007,06
04013,48,AZ,Maricopa,2007,07
04019,12,AZ,Pima,2007,07
06001,13,CA,Alameda,2007,07
06013,10,CA,Contra Costa,2007,07
06019,14,CA,Fresno,2007,07
06029,13,CA,Kern,2007,07
06037,61,CA,Los Angeles,2007,07
06059,25,CA,Orange,2007,07
06065,23,CA,Riverside,2007,07
06067,20,CA,Sacramento,2007,07
06073,22,CA,San Diego,2007,07
06075,13,CA,San Francisco,2007,07
06085,11,CA,Santa Clara,2007,07
08031,11,CO,Denver,2007,07
09003,11,CT,Hartford,2007,07
12011,28,FL,Broward,2007,07
12031,10,FL,Duval,2007,07
12057,18,FL,Hillsborough,2007,07
12099,26,FL,Palm Beach,2007,07
12103,21,FL,Pinellas,2007,07
12105,10,FL,Polk,2007,07
15003,10,HI,Honolulu,2007,07
17031,40,IL,Cook,2007,07
21111,15,KY,Jefferson,2007,07
22051,18,LA,Jefferson,2007,07
24005,11,MD,Baltimore,2007,07
24031,12,MD,Montgomery,2007,07
24510,20,MD,Baltimo,2007,07
25009,12,MA,Essex,2007,07
25013,14,MA,Hampden,2007,07
25025,16,MA,Suffolk,2007,07
26099,14,MI,Macomb,2007,07
26163,30,MI,Wayne,2007,07
32003,28,NV,Clark,2007,07
34023,11,NJ,Middlesex,2007,07
34025,10,NJ,Monmouth,2007,07
35001,16,NM,Bernalillo,2007,07
36005,14,NY,Bronx,2007,07
36047,20,NY,Kings,2007,07
36059,12,NY,Nassau,2007,07
36061,15,NY,New York,2007,07
36081,15,NY,Queens,2007,07
36103,15,NY,Suffolk,2007,07
36119,10,NY,Westchester,2007,07
39049,10,OH,Franklin,2007,07
40109,14,OK,Oklahoma,2007,07
40143,13,OK,Tulsa,2007,07
41051,18,OR,Multnomah,2007,07
42003,13,PA,Allegheny,2007,07
42091,11,PA,Montgomery,2007,07
42101,21,PA,Philadelphia,2007,07
42129,10,PA,Westmoreland,2007,07
44007,10,RI,Providence,2007,07
47157,11,TN,Shelby,2007,07
48029,11,TX,Bexar,2007,07
48113,20,TX,Dallas,2007,07
48167,11,TX,Galveston,2007,07
48201,52,TX,Harris,2007,07
48439,13,TX,Tarrant,2007,07
49035,13,UT,Salt Lake,2007,07
53033,24,WA,King,2007,07
53063,11,WA,Spokane,2007,07
55079,11,WI,Milwaukee,2007,07
04013,55,AZ,Maricopa,2007,08
04019,18,AZ,Pima,2007,08
06001,16,CA,Alameda,2007,08
06013,13,CA,Contra Costa,2007,08
06037,77,CA,Los Angeles,2007,08
06059,25,CA,Orange,2007,08
06065,24,CA,Riverside,2007,08
06067,18,CA,Sacramento,2007,08
06073,23,CA,San Diego,2007,08
06075,13,CA,San Francisco,2007,08
06085,14,CA,Santa Clara,2007,08
06111,12,CA,Ventura,2007,08
08005,10,CO,Arapahoe,2007,08
08031,11,CO,Denver,2007,08
12011,21,FL,Broward,2007,08
12031,15,FL,Duval,2007,08
12057,22,FL,Hillsborough,2007,08
12081,10,FL,Manatee,2007,08
12086,13,FL,Miami-Dade,2007,08
12095,13,FL,Orange,2007,08
12099,18,FL,Palm Beach,2007,08
12101,10,FL,Pasco,2007,08
13121,11,GA,Fulton,2007,08
17031,48,IL,Cook,2007,08
18097,15,IN,Marion,2007,08
24005,12,MD,Baltimore,2007,08
24510,33,MD,Baltimo,2007,08
25017,12,MA,Middlesex,2007,08
25025,13,MA,Suffolk,2007,08
26099,10,MI,Macomb,2007,08
26125,11,MI,Oakland,2007,08
26163,17,MI,Wayne,2007,08
32003,36,NV,Clark,2007,08
34007,11,NJ,Camden,2007,08
36005,17,NY,Bronx,2007,08
36047,18,NY,Kings,2007,08
36059,10,NY,Nassau,2007,08
36061,20,NY,New York,2007,08
36081,12,NY,Queens,2007,08
36103,21,NY,Suffolk,2007,08
37183,11,NC,Wake,2007,08
39035,11,OH,Cuyahoga,2007,08
39049,16,OH,Franklin,2007,08
39113,15,OH,Montgomery,2007,08
40109,13,OK,Oklahoma,2007,08
40143,21,OK,Tulsa,2007,08
41051,10,OR,Multnomah,2007,08
42003,27,PA,Allegheny,2007,08
42017,10,PA,Bucks,2007,08
42045,13,PA,Delaware,2007,08
42101,39,PA,Philadelphia,2007,08
47093,13,TN,Knox,2007,08
48113,21,TX,Dallas,2007,08
48201,55,TX,Harris,2007,08
48439,11,TX,Tarrant,2007,08
49035,18,UT,Salt Lake,2007,08
53033,17,WA,King,2007,08
53053,10,WA,Pierce,2007,08
53061,12,WA,Snohomish,2007,08
53063,14,WA,Spokane,2007,08
55079,21,WI,Milwaukee,2007,08
04013,42,AZ,Maricopa,2007,09
04019,13,AZ,Pima,2007,09
06001,13,CA,Alameda,2007,09
06029,10,CA,Kern,2007,09
06037,75,CA,Los Angeles,2007,09
06059,26,CA,Orange,2007,09
06065,16,CA,Riverside,2007,09
06067,20,CA,Sacramento,2007,09
06073,29,CA,San Diego,2007,09
06075,17,CA,San Francisco,2007,09
08005,11,CO,Arapahoe,2007,09
08031,13,CO,Denver,2007,09
12009,15,FL,Brevard,2007,09
12011,21,FL,Broward,2007,09
12031,11,FL,Duval,2007,09
12057,23,FL,Hillsborough,2007,09
12095,14,FL,Orange,2007,09
12099,29,FL,Palm Beach,2007,09
12103,19,FL,Pinellas,2007,09
17031,50,IL,Cook,2007,09
18097,14,IN,Marion,2007,09
22051,13,LA,Jefferson,2007,09
24005,12,MD,Baltimore,2007,09
24510,19,MD,Baltimo,2007,09
25009,11,MA,Essex,2007,09
25017,10,MA,Middlesex,2007,09
25027,11,MA,Worcester,2007,09
26099,10,MI,Macomb,2007,09
26163,23,MI,Wayne,2007,09
27053,11,MN,Hennepin,2007,09
32003,40,NV,Clark,2007,09
34007,11,NJ,Camden,2007,09
35001,19,NM,Bernalillo,2007,09
36005,15,NY,Bronx,2007,09
36047,24,NY,Kings,2007,09
36059,13,NY,Nassau,2007,09
36081,11,NY,Queens,2007,09
36103,11,NY,Suffolk,2007,09
39035,13,OH,Cuyahoga,2007,09
39049,20,OH,Franklin,2007,09
39113,11,OH,Montgomery,2007,09
39155,10,OH,Trumbull,2007,09
40109,15,OK,Oklahoma,2007,09
41051,13,OR,Multnomah,2007,09
42003,19,PA,Allegheny,2007,09
42101,33,PA,Philadelphia,2007,09
47157,12,TN,Shelby,2007,09
48113,29,TX,Dallas,2007,09
48201,39,TX,Harris,2007,09
48453,10,TX,Travis,2007,09
49035,13,UT,Salt Lake,2007,09
53033,21,WA,King,2007,09
53053,13,WA,Pierce,2007,09
53061,11,WA,Snohomish,2007,09
55079,15,WI,Milwaukee,2007,09
04013,52,AZ,Maricopa,2007,10
04019,12,AZ,Pima,2007,10
06001,15,CA,Alameda,2007,10
06037,66,CA,Los Angeles,2007,10
06059,20,CA,Orange,2007,10
06065,20,CA,Riverside,2007,10
06067,18,CA,Sacramento,2007,10
06073,28,CA,San Diego,2007,10
06075,16,CA,San Francisco,2007,10
06085,10,CA,Santa Clara,2007,10
08031,15,CO,Denver,2007,10
09003,13,CT,Hartford,2007,10
09009,12,CT,New Haven,2007,10
12009,12,FL,Brevard,2007,10
12011,29,FL,Broward,2007,10
12057,26,FL,Hillsborough,2007,10
12071,12,FL,Lee,2007,10
12099,28,FL,Palm Beach,2007,10
12101,13,FL,Pasco,2007,10
12103,22,FL,Pinellas,2007,10
17031,46,IL,Cook,2007,10
24005,12,MD,Baltimore,2007,10
24510,18,MD,Baltimo,2007,10
25009,10,MA,Essex,2007,10
26099,17,MI,Macomb,2007,10
26163,17,MI,Wayne,2007,10
29189,10,MO,St. Louis,2007,10
32003,27,NV,Clark,2007,10
35001,19,NM,Bernalillo,2007,10
36005,16,NY,Bronx,2007,10
36047,23,NY,Kings,2007,10
36059,12,NY,Nassau,2007,10
36061,12,NY,New York,2007,10
36081,12,NY,Queens,2007,10
39035,17,OH,Cuyahoga,2007,10
39049,17,OH,Franklin,2007,10
39061,10,OH,Hamilton,2007,10
40109,10,OK,Oklahoma,2007,10
41051,14,OR,Multnomah,2007,10
42003,17,PA,Allegheny,2007,10
42101,26,PA,Philadelphia,2007,10
44007,15,RI,Providence,2007,10
48113,17,TX,Dallas,2007,10
48201,32,TX,Harris,2007,10
48439,12,TX,Tarrant,2007,10
49035,20,UT,Salt Lake,2007,10
51059,10,VA,Fairfax,2007,10
53011,10,WA,Clark,2007,10
53033,30,WA,King,2007,10
55079,14,WI,Milwaukee,2007,10
04013,50,AZ,Maricopa,2007,11
06001,20,CA,Alameda,2007,11
06013,11,CA,Contra Costa,2007,11
06037,44,CA,Los Angeles,2007,11
06059,30,CA,Orange,2007,11
06065,20,CA,Riverside,2007,11
06067,20,CA,Sacramento,2007,11
06073,26,CA,San Diego,2007,11
06075,15,CA,San Francisco,2007,11
06077,11,CA,San Joaquin,2007,11
06085,15,CA,Santa Clara,2007,11
08031,15,CO,Denver,2007,11
09009,12,CT,New Haven,2007,11
12011,24,FL,Broward,2007,11
12031,13,FL,Duval,2007,11
12057,29,FL,Hillsborough,2007,11
12086,15,FL,Miami-Dade,2007,11
12099,10,FL,Palm Beach,2007,11
12103,22,FL,Pinellas,2007,11
13121,10,GA,Fulton,2007,11
17031,42,IL,Cook,2007,11
18097,10,IN,Marion,2007,11
21111,10,KY,Jefferson,2007,11
24005,12,MD,Baltimore,2007,11
24510,22,MD,Baltimo,2007,11
25009,12,MA,Essex,2007,11
25017,16,MA,Middlesex,2007,11
25025,10,MA,Suffolk,2007,11
26099,20,MI,Macomb,2007,11
26163,18,MI,Wayne,2007,11
27053,10,MN,Hennepin,2007,11
32003,23,NV,Clark,2007,11
35001,18,NM,Bernalillo,2007,11
36005,11,NY,Bronx,2007,11
36029,11,NY,Erie,2007,11
36047,19,NY,Kings,2007,11
36059,14,NY,Nassau,2007,11
36061,11,NY,New York,2007,11
36081,14,NY,Queens,2007,11
36103,14,NY,Suffolk,2007,11
39035,14,OH,Cuyahoga,2007,11
39049,14,OH,Franklin,2007,11
39061,14,OH,Hamilton,2007,11
39095,10,OH,Lucas,2007,11
39113,11,OH,Montgomery,2007,11
40109,11,OK,Oklahoma,2007,11
40143,13,OK,Tulsa,2007,11
41051,17,OR,Multnomah,2007,11
42003,19,PA,Allegheny,2007,11
42045,12,PA,Delaware,2007,11
42091,13,PA,Montgomery,2007,11
42101,29,PA,Philadelphia,2007,11
48201,28,TX,Harris,2007,11
48439,17,TX,Tarrant,2007,11
49035,20,UT,Salt Lake,2007,11
53011,10,WA,Clark,2007,11
53033,15,WA,King,2007,11
53053,15,WA,Pierce,2007,11
53061,13,WA,Snohomish,2007,11
55079,17,WI,Milwaukee,2007,11
04013,45,AZ,Maricopa,2007,12
04019,16,AZ,Pima,2007,12
06001,18,CA,Alameda,2007,12
06029,18,CA,Kern,2007,12
06037,81,CA,Los Angeles,2007,12
06059,26,CA,Orange,2007,12
06065,13,CA,Riverside,2007,12
06067,18,CA,Sacramento,2007,12
06071,10,CA,San Bernardino,2007,12
06073,31,CA,San Diego,2007,12
06075,17,CA,San Francisco,2007,12
06085,14,CA,Santa Clara,2007,12
08031,16,CO,Denver,2007,12
09009,15,CT,New Haven,2007,12
12011,23,FL,Broward,2007,12
12031,17,FL,Duval,2007,12
12057,22,FL,Hillsborough,2007,12
12086,14,FL,Miami-Dade,2007,12
12099,29,FL,Palm Beach,2007,12
12101,14,FL,Pasco,2007,12
12103,18,FL,Pinellas,2007,12
13121,10,GA,Fulton,2007,12
17031,60,IL,Cook,2007,12
17197,11,IL,Will,2007,12
22051,17,LA,Jefferson,2007,12
22103,11,LA,St. Tammany,2007,12
24005,15,MD,Baltimore,2007,12
24510,22,MD,Baltimo,2007,12
25009,10,MA,Essex,2007,12
25013,10,MA,Hampden,2007,12
25017,15,MA,Middlesex,2007,12
26099,12,MI,Macomb,2007,12
26163,18,MI,Wayne,2007,12
29095,13,MO,Jackson,2007,12
29189,11,MO,St. Louis,2007,12
32003,34,NV,Clark,2007,12
32031,10,NV,Washoe,2007,12
35001,11,NM,Bernalillo,2007,12
36005,14,NY,Bronx,2007,12
36047,13,NY,Kings,2007,12
36059,14,NY,Nassau,2007,12
36061,15,NY,New York,2007,12
36081,15,NY,Queens,2007,12
36103,10,NY,Suffolk,2007,12
36119,11,NY,Westchester,2007,12
39035,11,OH,Cuyahoga,2007,12
39049,19,OH,Franklin,2007,12
39095,12,OH,Lucas,2007,12
39113,11,OH,Montgomery,2007,12
41051,12,OR,Multnomah,2007,12
42003,18,PA,Allegheny,2007,12
42101,28,PA,Philadelphia,2007,12
45045,11,SC,Greenville,2007,12
47157,15,TN,Shelby,2007,12
48113,12,TX,Dallas,2007,12
48201,47,TX,Harris,2007,12
48453,11,TX,Travis,2007,12
49035,18,UT,Salt Lake,2007,12
53033,20,WA,King,2007,12
53053,12,WA,Pierce,2007,12
53063,10,WA,Spokane,2007,12
55079,20,WI,Milwaukee,2007,12
