County_cd,Deaths,State,County_nm,Year,Month
19153,12,IA,Polk,2011,12
21111,10,KY,Jefferson,2011,12
24005,10,MD,Baltimore,2011,12
25025,10,MA,Suffolk,2011,12
25027,14,MA,Worcester,2011,12
26099,15,MI,Macomb,2011,12
26163,19,MI,Wayne,2011,12
27053,14,MN,Hennepin,2011,12
29095,13,MO,Jackson,2011,12
29189,12,MO,St. Louis,2011,12
32003,30,NV,Clark,2011,12
32031,10,NV,Washoe,2011,12
34025,11,NJ,Monmouth,2011,12
34029,10,NJ,Ocean,2011,12
35001,15,NM,Bernalillo,2011,12
36047,16,NY,Kings,2011,12
36059,12,NY,Nassau,2011,12
36081,12,NY,Queens,2011,12
36103,23,NY,Suffolk,2011,12
39035,20,OH,Cuyahoga,2011,12
39049,16,OH,Franklin,2011,12
39061,18,OH,Hamilton,2011,12
42003,18,PA,Allegheny,2011,12
42045,17,PA,Delaware,2011,12
42091,12,PA,Montgomery,2011,12
42101,34,PA,Philadelphia,2011,12
47037,12,TN,Davidson,2011,12
48029,24,TX,Bexar,2011,12
48113,17,TX,Dallas,2011,12
48201,32,TX,Harris,2011,12
48355,10,TX,Nueces,2011,12
48439,18,TX,Tarrant,2011,12
48453,13,TX,Travis,2011,12
49035,23,UT,Salt Lake,2011,12
53033,17,WA,King,2011,12
53061,11,WA,Snohomish,2011,12
55079,20,WI,Milwaukee,2011,12
