County_cd,Deaths,Population,State,County_nm
19053,-1,8576,IA,Decatur
19055,-1,17957,IA,Delaware
19057,-1,40192,IA,Des Moines
19059,-1,16667,IA,Dickinson
19061,-1,91258,IA,Dubuque
19063,-1,10437,IA,Emmet
19065,-1,21265,IA,Fayette
19067,-1,16586,IA,Floyd
19069,-1,10699,IA,Franklin
19071,-1,7622,IA,Fremont
19073,-1,9611,IA,Greene
19075,-1,12436,IA,Grundy
19077,-1,11150,IA,Guthrie
19079,-1,16144,IA,Hamilton
19081,-1,11729,IA,Hancock
19083,-1,17893,IA,Hardin
19085,-1,15346,IA,Harrison
19087,-1,20326,IA,Henry
19089,-1,9664,IA,Howard
19091,-1,10038,IA,Humboldt
19093,-1,7247,IA,Ida
19095,-1,16391,IA,Iowa
19097,-1,20092,IA,Jackson
19099,-1,37288,IA,Jasper
19101,-1,16401,IA,Jefferson
19103,-1,122226,IA,Johnson
19105,-1,20678,IA,Jones
19107,-1,10713,IA,Keokuk
19109,-1,16045,IA,Kossuth
19111,-1,36291,IA,Lee
19113,13,202709,IA,Linn
19115,-1,11904,IA,Louisa
19117,-1,9331,IA,Lucas
19119,-1,11604,IA,Lyon
19121,-1,15262,IA,Madison
19123,-1,22298,IA,Mahaska
19125,-1,33396,IA,Marion
19127,-1,39601,IA,Marshall
19129,-1,15214,IA,Mills
19131,-1,10836,IA,Mitchell
19133,-1,9479,IA,Monona
19135,-1,7911,IA,Monroe
19137,-1,11179,IA,Montgomery
19139,-1,42145,IA,Muscatine
19141,-1,14558,IA,O'Brien
19143,-1,6713,IA,Osceola
19145,-1,16331,IA,Page
19147,-1,9586,IA,Palo Alto
19149,-1,24982,IA,Plymouth
19151,-1,7694,IA,Pocahontas
19153,39,405990,IA,Polk
19155,-1,90867,IA,Pottawattamie
19157,-1,19053,IA,Poweshiek
19159,-1,5230,IA,Ringgold
19161,-1,10707,IA,Sac
19163,18,159597,IA,Scott
19165,-1,12480,IA,Shelby
19167,-1,33077,IA,Sioux
19169,-1,84739,IA,Story
19171,-1,18149,IA,Tama
19173,-1,6557,IA,Taylor
19175,-1,12225,IA,Union
19177,-1,7660,IA,Van Buren
19179,-1,35776,IA,Wapello
19181,-1,44178,IA,Warren
19183,-1,21472,IA,Washington
19185,-1,6478,IA,Wayne
19187,-1,38534,IA,Webster
19189,-1,11138,IA,Winnebago
19191,-1,21012,IA,Winneshiek
19193,-1,100693,IA,Woodbury
19195,-1,7649,IA,Worth
19197,-1,13588,IA,Wright
20001,-1,13639,KS,Allen
20003,-1,8023,KS,Anderson
20005,-1,16902,KS,Atchison
20007,-1,5003,KS,Barber
20009,-1,27460,KS,Barton
20011,-1,14990,KS,Bourbon
20013,-1,10111,KS,Brown
20015,-1,63571,KS,Butler
20017,-1,2949,KS,Chase
20019,-1,3836,KS,Chautauqua
20021,-1,21855,KS,Cherokee
20023,-1,2866,KS,Cheyenne
20025,-1,2252,KS,Clark
20027,-1,8458,KS,Clay
20029,-1,9560,KS,Cloud
20031,-1,8652,KS,Coffey
20033,-1,1842,KS,Comanche
20035,-1,35787,KS,Cowley
20037,-1,38855,KS,Crawford
20039,-1,3107,KS,Decatur
20041,-1,19429,KS,Dickinson
20043,-1,7936,KS,Doniphan
20045,-1,107187,KS,Douglas
20047,-1,3078,KS,Edwards
20049,-1,2971,KS,Elk
20051,-1,27653,KS,Ellis
20053,-1,6465,KS,Ellsworth
20055,-1,36259,KS,Finney
20057,-1,32029,KS,Ford
20059,-1,25716,KS,Franklin
20061,-1,27708,KS,Geary
20063,-1,2824,KS,Gove
20065,-1,2751,KS,Graham
20067,-1,7707,KS,Grant
20069,-1,5838,KS,Gray
20071,-1,1262,KS,Greeley
20073,-1,6944,KS,Greenwood
20075,-1,2583,KS,Hamilton
20077,-1,6049,KS,Harper
20079,-1,33659,KS,Harvey
20081,-1,4182,KS,Haskell
20083,-1,2027,KS,Hodgeman
20085,-1,13356,KS,Jackson
20087,-1,19005,KS,Jefferson
20089,-1,3264,KS,Jewell
20091,35,514813,KS,Johnson
20093,-1,4052,KS,Kearny
20095,-1,8119,KS,Kingman
20097,-1,3039,KS,Kiowa
20099,-1,21929,KS,Labette
20101,-1,1780,KS,Lane
20103,-1,72741,KS,Leavenworth
20105,-1,3360,KS,Lincoln
20107,-1,10013,KS,Linn
20109,-1,2808,KS,Logan
20111,-1,35832,KS,Lyon
20113,-1,29174,KS,McPherson
20115,-1,12804,KS,Marion
20117,-1,10171,KS,Marshall
20119,-1,4531,KS,Meade
20121,-1,31180,KS,Miami
20123,-1,6382,KS,Mitchell
20125,-1,35246,KS,Montgomery
20127,-1,5929,KS,Morris
20129,-1,3285,KS,Morton
20131,-1,10345,KS,Nemaha
20133,-1,16479,KS,Neosho
20135,-1,3135,KS,Ness
20137,-1,5748,KS,Norton
20139,-1,16633,KS,Osage
20141,-1,3998,KS,Osborne
20143,-1,6108,KS,Ottawa
20145,-1,6889,KS,Pawnee
20147,-1,5573,KS,Phillips
20149,-1,19720,KS,Pottawatomie
20151,-1,9658,KS,Pratt
20153,-1,2663,KS,Rawlins
20155,-1,63822,KS,Reno
20157,-1,5159,KS,Republic
20159,-1,10224,KS,Rice
20161,-1,66928,KS,Riley
20163,-1,5322,KS,Rooks
20165,-1,3294,KS,Rush
20167,-1,6894,KS,Russell
20169,-1,54478,KS,Saline
20171,-1,4738,KS,Scott
20173,69,471659,KS,Sedgwick
20175,-1,22246,KS,Seward
20177,19,172986,KS,Shawnee
20179,-1,2585,KS,Sheridan
20181,-1,5979,KS,Sherman
20183,-1,4052,KS,Smith
20185,-1,4440,KS,Stafford
20187,-1,2212,KS,Stanton
20189,-1,5481,KS,Stevens
20191,-1,24493,KS,Sumner
20193,-1,7726,KS,Thomas
20195,-1,2991,KS,Trego
20197,-1,6845,KS,Wabaunsee
20199,-1,1527,KS,Wallace
20201,-1,5950,KS,Washington
20203,-1,2287,KS,Wichita
20205,-1,9747,KS,Wilson
20207,-1,3440,KS,Woodson
20209,15,153689,KS,Wyandotte
21001,-1,18335,KY,Adair
21003,-1,19272,KY,Allen
21005,-1,20519,KY,Anderson
21007,-1,8204,KY,Ballard
21009,-1,40857,KY,Barren
21011,-1,11558,KY,Bath
21013,11,28960,KY,Bell
21015,22,109295,KY,Boone
21017,-1,19809,KY,Bourbon
21019,11,49312,KY,Boyd
21021,-1,28031,KY,Boyle
21023,-1,8484,KY,Bracken
21025,-1,14549,KY,Breathitt
21027,-1,19590,KY,Breckinridge
21029,-1,70042,KY,Bullitt
21031,-1,12925,KY,Butler
21033,-1,12828,KY,Caldwell
21035,-1,36375,KY,Calloway
21037,27,88036,KY,Campbell
21039,-1,5212,KY,Carlisle
21041,-1,10528,KY,Carroll
21043,-1,27921,KY,Carter
21045,-1,15900,KY,Casey
21047,-1,70592,KY,Christian
21049,11,34823,KY,Clark
21051,-1,22718,KY,Clay
21053,-1,9942,KY,Clinton
21055,-1,9264,KY,Crittenden
21057,-1,7073,KY,Cumberland
21059,19,93908,KY,Daviess
21061,-1,11957,KY,Edmonson
21063,-1,7151,KY,Elliott
21065,-1,14786,KY,Estill
21067,41,279971,KY,Fayette
21069,-1,14235,KY,Fleming
21071,18,40429,KY,Floyd
21073,-1,48699,KY,Franklin
21075,-1,6871,KY,Fulton
21077,-1,8253,KY,Gallatin
21079,-1,16595,KY,Garrard
21081,-1,24253,KY,Grant
21083,-1,36859,KY,Graves
21085,-1,25294,KY,Grayson
21087,-1,11454,KY,Green
21089,-1,36827,KY,Greenup
21091,-1,8542,KY,Hancock
21093,-1,97539,KY,Hardin
21095,-1,30113,KY,Harlan
21097,-1,18483,KY,Harrison
21099,-1,18109,KY,Hart
21101,11,45633,KY,Henderson
21103,-1,15475,KY,Henry
21105,-1,5002,KY,Hickman
21107,-1,46727,KY,Hopkins
21109,-1,13577,KY,Jackson
21111,99,715149,KY,Jefferson
21113,-1,45024,KY,Jessamine
21115,-1,23382,KY,Johnson
21117,42,155557,KY,Kenton
21119,11,16837,KY,Knott
21121,10,31599,KY,Knox
21123,-1,13934,KY,Larue
21125,12,57239,KY,Laurel
21127,-1,15766,KY,Lawrence
21129,-1,7850,KY,Lee
21131,-1,11642,KY,Leslie
21133,-1,24534,KY,Letcher
21135,-1,14010,KY,Lewis
21137,-1,24838,KY,Lincoln
21139,-1,9594,KY,Livingston
21141,-1,26768,KY,Logan
21143,-1,8434,KY,Lyon
21145,13,64678,KY,McCracken
21147,-1,17892,KY,McCreary
21149,-1,9702,KY,McLean
21151,11,80264,KY,Madison
21153,-1,13258,KY,Magoffin
21155,-1,19392,KY,Marion
21157,-1,31204,KY,Marshall
21159,-1,13371,KY,Martin
21161,-1,17138,KY,Mason
21163,-1,29397,KY,Meade
21165,-1,6567,KY,Menifee
21167,-1,21181,KY,Mercer
21169,-1,10123,KY,Metcalfe
21171,-1,11337,KY,Monroe
21173,-1,25085,KY,Montgomery
21175,-1,14174,KY,Morgan
21177,-1,31595,KY,Muhlenberg
21179,-1,41424,KY,Nelson
21181,-1,7147,KY,Nicholas
21183,-1,23658,KY,Ohio
21185,-1,56329,KY,Oldham
21187,-1,10886,KY,Owen
21189,-1,4743,KY,Owsley
21191,-1,14972,KY,Pendleton
21193,11,28829,KY,Perry
21195,15,65632,KY,Pike
21197,-1,12943,KY,Powell
21199,10,60752,KY,Pulaski
21201,-1,2309,KY,Robertson
21203,-1,16974,KY,Rockcastle
21205,-1,22706,KY,Rowan
21207,-1,17232,KY,Russell
21209,-1,41924,KY,Scott
21211,-1,39283,KY,Shelby
21213,-1,17115,KY,Simpson
21215,-1,15638,KY,Spencer
21217,-1,23971,KY,Taylor
21219,-1,12092,KY,Todd
21221,-1,13780,KY,Trigg
21223,-1,8856,KY,Trimble
21225,-1,15246,KY,Union
21227,-1,105170,KY,Warren
21229,-1,11456,KY,Washington
21231,-1,20547,KY,Wayne
21233,-1,13875,KY,Webster
21235,11,36149,KY,Whitley
21237,-1,7256,KY,Wolfe
21239,-1,24134,KY,Woodford
22001,21,60522,LA,Acadia
22003,-1,25692,LA,Allen
22005,-1,96421,LA,Ascension
22007,-1,23477,LA,Assumption
22009,-1,42080,LA,Avoyelles
22011,-1,34510,LA,Beauregard
22013,-1,14773,LA,Bienville
22015,15,110606,LA,Bossier
22017,32,252740,LA,Caddo
22019,58,185350,LA,Calcasieu
22021,-1,10224,LA,Caldwell
22023,-1,7719,LA,Cameron
22025,-1,10423,LA,Catahoula
22027,-1,17109,LA,Claiborne
22029,-1,20315,LA,Concordia
22031,-1,26175,LA,De Soto
22033,38,433474,LA,East Baton Rouge
22035,-1,8188,LA,East Carroll
22037,-1,20559,LA,East Feliciana
22039,-1,34839,LA,Evangeline
22041,-1,20685,LA,Franklin
22043,-1,21039,LA,Grant
22045,-1,73362,LA,Iberia
22047,-1,33519,LA,Iberville
22049,-1,15950,LA,Jackson
22051,121,426285,LA,Jefferson
22053,-1,31489,LA,Jefferson Davis
22055,41,209424,LA,Lafayette
22057,-1,94385,LA,Lafourche
22059,-1,14519,LA,LaSalle
22061,-1,44867,LA,Lincoln
22063,29,115722,LA,Livingston
22065,-1,12537,LA,Madison
22067,-1,29079,LA,Morehouse
22069,-1,38984,LA,Natchitoches
22071,35,230172,LA,Orleans
22073,18,151183,LA,Ouachita
22075,-1,22329,LA,Plaquemines
22077,-1,22754,LA,Pointe Coupee
22079,-1,130103,LA,Rapides
22081,-1,9281,LA,Red River
22083,-1,20661,LA,Richland
22085,-1,23954,LA,Sabine
22087,14,16563,LA,St. Bernard
22089,11,52453,LA,St. Charles
22091,-1,11089,LA,St. Helena
22093,-1,21964,LA,St. James
22095,-1,47296,LA,St. John the Baptist
22097,23,85128,LA,St. Landry
22099,-1,51044,LA,St. Martin
22101,-1,54152,LA,St. Mary
22103,70,223133,LA,St. Tammany
22105,26,114102,LA,Tangipahoa
22107,-1,5719,LA,Tensas
22109,20,109994,LA,Terrebonne
22111,-1,22919,LA,Union
22113,-1,56388,LA,Vermilion
22115,-1,50781,LA,Vernon
22117,-1,45157,LA,Washington
22119,-1,41331,LA,Webster
22121,-1,22666,LA,West Baton Rouge
22123,-1,11851,LA,West Carroll
22125,-1,15736,LA,West Feliciana
22127,-1,15720,LA,Winn
23001,10,107932,ME,Androscoggin
23003,-1,72827,ME,Aroostook
23005,22,277084,ME,Cumberland
23007,-1,30528,ME,Franklin
23009,-1,54009,ME,Hancock
23011,22,121508,ME,Kennebec
23013,-1,40417,ME,Knox
23015,-1,34904,ME,Lincoln
23017,-1,57556,ME,Oxford
23019,32,151446,ME,Penobscot
23021,-1,17597,ME,Piscataquis
23023,-1,35895,ME,Sagadahoc
23025,-1,52195,ME,Somerset
23027,-1,38763,ME,Waldo
23029,-1,33323,ME,Washington
23031,25,197635,ME,York
24001,13,73980,MD,Allegany
24003,70,517698,MD,Anne Arundel
24005,138,793733,MD,Baltimore
24009,10,87043,MD,Calvert
24011,-1,32214,MD,Caroline
24013,17,166950,MD,Carroll
24015,27,98821,MD,Cecil
24017,-1,141164,MD,Charles
24019,-1,31677,MD,Dorchester
24021,22,224211,MD,Frederick
24023,-1,30147,MD,Garrett
24025,43,241163,MD,Harford
24027,15,271793,MD,Howard
24029,-1,19786,MD,Kent
24031,43,926492,MD,Montgomery
24033,38,852097,MD,Prince George's
24035,-1,45716,MD,Queen Anne's
24037,-1,98849,MD,St. Mary's
24039,-1,26139,MD,Somerset
24041,-1,37000,MD,Talbot
24043,20,144286,MD,Washington
24045,16,94621,MD,Wicomico
24047,10,50678,MD,Worcester
24510,241,621109,MD,Baltimo
25001,37,220037,MA,Barnstable
25003,-1,131977,MA,Berkshire
25005,120,544487,MA,Bristol
25007,-1,15768,MA,Dukes
25009,125,729455,MA,Essex
25011,10,71708,MA,Franklin
25013,62,461408,MA,Hampden
25015,20,156168,MA,Hampshire
25017,168,1456528,MA,Middlesex
25019,-1,9811,MA,Nantucket
25021,77,653421,MA,Norfolk
25023,70,486779,MA,Plymouth
25025,153,687192,MA,Suffolk
25027,118,785345,MA,Worcester
26001,-1,11503,MI,Alcona
26003,-1,9687,MI,Alger
26005,-1,111156,MI,Allegan
26007,-1,30209,MI,Alpena
26009,-1,24278,MI,Antrim
26011,-1,16968,MI,Arenac
26013,-1,8940,MI,Baraga
26015,-1,59610,MI,Barry
26017,14,108711,MI,Bay
26019,-1,17867,MI,Benzie
26021,24,157537,MI,Berrien
26023,-1,46805,MI,Branch
26025,29,138291,MI,Calhoun
26027,-1,52282,MI,Cass
26029,-1,26394,MI,Charlevoix
26031,-1,27249,MI,Cheboygan
26033,-1,39051,MI,Chippewa
26035,-1,31612,MI,Clare
26037,-1,72881,MI,Clinton
26039,-1,14597,MI,Crawford
26041,-1,37898,MI,Delta
26043,-1,26951,MI,Dickinson
26045,10,108364,MI,Eaton
26047,-1,32926,MI,Emmet
26049,39,441164,MI,Genesee
26051,-1,26726,MI,Gladwin
26053,-1,16552,MI,Gogebic
26055,11,84705,MI,Grand Traverse
26057,-1,42714,MI,Gratiot
26059,-1,47499,MI,Hillsdale
26061,-1,35765,MI,Houghton
26063,-1,34363,MI,Huron
26065,21,282104,MI,Ingham
26067,-1,65157,MI,Ionia
26069,-1,26869,MI,Iosco
26071,-1,12248,MI,Iron
26073,-1,68556,MI,Isabella
26075,13,163387,MI,Jackson
26077,34,244178,MI,Kalamazoo
26079,-1,17572,MI,Kalkaska
26081,54,595191,MI,Kent
26083,-1,2087,MI,Keweenaw
26085,-1,11707,MI,Lake
26087,10,91691,MI,Lapeer
26089,-1,21818,MI,Leelanau
26091,-1,101715,MI,Lenawee
26093,18,181620,MI,Livingston
26095,-1,6736,MI,Luce
26097,-1,11474,MI,Mackinac
26099,144,833328,MI,Macomb
26101,-1,25201,MI,Manistee
26103,-1,66002,MI,Marquette
26105,-1,28846,MI,Mason
26107,-1,42876,MI,Mecosta
26109,-1,24472,MI,Menominee
26111,12,83693,MI,Midland
26113,-1,15043,MI,Missaukee
26115,15,153460,MI,Monroe
26117,-1,63806,MI,Montcalm
26119,-1,10125,MI,Montmorency
26121,17,173710,MI,Muskegon
26123,-1,49287,MI,Newaygo
26125,89,1202256,MI,Oakland
26127,-1,27484,MI,Oceana
26129,-1,22003,MI,Ogemaw
26131,-1,7241,MI,Ontonagon
26133,-1,23887,MI,Osceola
26135,-1,9090,MI,Oscoda
26137,-1,24805,MI,Otsego
26139,19,258003,MI,Ottawa
26141,-1,14006,MI,Presque Isle
26143,-1,25560,MI,Roscommon
26145,27,205822,MI,Saginaw
26147,22,168312,MI,St. Clair
26149,-1,62236,MI,St. Joseph
26151,-1,44917,MI,Sanilac
26153,-1,8946,MI,Schoolcraft
26155,-1,72839,MI,Shiawassee
26157,-1,57472,MI,Tuscola
26159,-1,77019,MI,Van Buren
26161,28,344018,MI,Washtenaw
26163,328,1932490,MI,Wayne
26165,-1,32461,MI,Wexford
27001,-1,16357,MN,Aitkin
27003,17,323590,MN,Anoka
27005,-1,32057,MN,Becker
27007,-1,43066,MN,Beltrami
27009,-1,37617,MN,Benton
27011,-1,5375,MN,Big Stone
27013,-1,61100,MN,Blue Earth
27015,-1,26252,MN,Brown
27017,-1,34538,MN,Carlton
27019,-1,85657,MN,Carver
27021,-1,28754,MN,Cass
27023,-1,12525,MN,Chippewa
27025,-1,51444,MN,Chisago
27027,-1,55072,MN,Clay
27029,-1,8476,MN,Clearwater
27031,-1,5210,MN,Cook
27033,-1,11789,MN,Cottonwood
27035,-1,60654,MN,Crow Wing
27037,11,386228,MN,Dakota
27039,-1,19601,MN,Dodge
27041,-1,35472,MN,Douglas
27043,-1,15150,MN,Faribault
27045,-1,21043,MN,Fillmore
27047,-1,31622,MN,Freeborn
27049,-1,45598,MN,Goodhue
27051,-1,6127,MN,Grant
27053,91,1119507,MN,Hennepin
27055,-1,19506,MN,Houston
27057,-1,19783,MN,Hubbard
27059,-1,37183,MN,Isanti
27061,-1,44405,MN,Itasca
27063,-1,10583,MN,Jackson
27065,-1,16360,MN,Kanabec
27067,-1,41537,MN,Kandiyohi
27069,-1,4746,MN,Kittson
27071,-1,13705,MN,Koochiching
27073,-1,7415,MN,Lac qui Parle
27075,-1,10962,MN,Lake
27077,-1,4321,MN,Lake of the Woods
27079,-1,27480,MN,Le Sueur
27081,-1,6003,MN,Lincoln
27083,-1,25347,MN,Lyon
27085,-1,36749,MN,McLeod
27087,-1,5277,MN,Mahnomen
27089,-1,9802,MN,Marshall
27091,-1,20901,MN,Martin
27093,-1,23402,MN,Meeker
27095,-1,25882,MN,Mille Lacs
27097,-1,32813,MN,Morrison
27099,-1,38697,MN,Mower
27101,-1,8884,MN,Murray
27103,-1,31779,MN,Nicollet
27105,-1,20608,MN,Nobles
27107,-1,6952,MN,Norman
27109,10,137293,MN,Olmsted
27111,-1,57732,MN,Otter Tail
27113,-1,13810,MN,Pennington
27115,-1,28860,MN,Pine
27117,-1,9496,MN,Pipestone
27119,-1,31170,MN,Polk
27121,-1,11138,MN,Pope
27123,45,497158,MN,Ramsey
27125,-1,4077,MN,Red Lake
27127,-1,16119,MN,Redwood
27129,-1,16374,MN,Renville
27131,-1,61899,MN,Rice
27133,-1,9502,MN,Rock
27135,-1,16031,MN,Roseau
27137,17,198357,MN,St. Louis
27139,-1,121013,MN,Scott
27141,-1,84079,MN,Sherburne
27143,-1,15164,MN,Sibley
27145,-1,144256,MN,Stearns
27147,-1,36040,MN,Steele
27149,-1,9729,MN,Stevens
27151,-1,10119,MN,Swift
27153,-1,24620,MN,Todd
27155,-1,3795,MN,Traverse
27157,-1,21826,MN,Wabasha
27159,-1,13705,MN,Wadena
27161,-1,19348,MN,Waseca
27163,14,225091,MN,Washington
27165,-1,11323,MN,Watonwan
27167,-1,6709,MN,Wilkin
27169,-1,50904,MN,Winona
27171,-1,115192,MN,Wright
27173,-1,10663,MN,Yellow Medicine
28001,-1,33220,MS,Adams
28003,-1,36183,MS,Alcorn
28005,-1,13586,MS,Amite
28007,-1,19431,MS,Attala
28009,-1,8479,MS,Benton
28011,-1,36102,MS,Bolivar
28013,-1,14947,MS,Calhoun
28015,-1,10534,MS,Carroll
28017,-1,18074,MS,Chickasaw
28019,-1,8894,MS,Choctaw
28021,-1,10358,MS,Claiborne
28023,-1,16976,MS,Clarke
28025,-1,21139,MS,Clay
28027,-1,27441,MS,Coahoma
28029,-1,29540,MS,Copiah
28031,-1,19555,MS,Covington
28033,13,145220,MS,DeSoto
28035,-1,73219,MS,Forrest
28037,-1,8111,MS,Franklin
28039,-1,21382,MS,George
28041,-1,13135,MS,Greene
28043,-1,22388,MS,Grenada
28045,20,40087,MS,Hancock
28047,46,174449,MS,Harrison
28049,16,248989,MS,Hinds
28051,-1,19932,MS,Holmes
28053,-1,9840,MS,Humphreys
28055,-1,1649,MS,Issaquena
28057,-1,23217,MS,Itawamba
28059,41,132717,MS,Jackson
28061,-1,17544,MS,Jasper
28063,-1,8241,MS,Jefferson
28065,-1,12928,MS,Jefferson Davis
28067,-1,66330,MS,Jones
28069,-1,10533,MS,Kemper
28071,-1,44281,MS,Lafayette
28073,-1,48850,MS,Lamar
28075,-1,78063,MS,Lauderdale
28077,-1,13053,MS,Lawrence
28079,-1,23159,MS,Leake
28081,-1,79684,MS,Lee
28083,-1,33862,MS,Leflore
28085,-1,34248,MS,Lincoln
28087,-1,59396,MS,Lowndes
28089,11,87844,MS,Madison
28091,-1,26291,MS,Marion
28093,-1,36374,MS,Marshall
28095,-1,37454,MS,Monroe
28097,-1,11453,MS,Montgomery
28099,-1,29381,MS,Neshoba
28101,-1,21814,MS,Newton
28103,-1,11875,MS,Noxubee
28105,-1,45052,MS,Oktibbeha
28107,-1,34705,MS,Panola
28109,28,55153,MS,Pearl River
28111,-1,12098,MS,Perry
28113,-1,40241,MS,Pike
28115,-1,29098,MS,Pontotoc
28117,-1,25463,MS,Prentiss
28119,-1,9008,MS,Quitman
28121,-1,134132,MS,Rankin
28123,-1,28170,MS,Scott
28125,-1,5510,MS,Sharkey
28127,-1,27658,MS,Simpson
28129,-1,16427,MS,Smith
28131,-1,15968,MS,Stone
28133,-1,31464,MS,Sunflower
28135,-1,15283,MS,Tallahatchie
28137,-1,27473,MS,Tate
28139,-1,21688,MS,Tippah
28141,-1,19424,MS,Tishomingo
28143,-1,10723,MS,Tunica
28145,-1,26762,MS,Union
28147,-1,15594,MS,Walthall
28149,-1,49440,MS,Warren
28151,-1,54325,MS,Washington
28153,-1,21111,MS,Wayne
28155,-1,10022,MS,Webster
28157,-1,10306,MS,Wilkinson
28159,-1,19538,MS,Winston
28161,-1,12976,MS,Yalobusha
28163,-1,28714,MS,Yazoo
29001,-1,25007,MO,Adair
29003,-1,16861,MO,Andrew
29005,-1,5908,MO,Atchison
29007,-1,25869,MO,Audrain
29009,-1,35756,MO,Barry
29011,-1,12972,MO,Barton
29013,-1,17193,MO,Bates
29015,-1,18749,MO,Benton
29017,-1,12496,MO,Bollinger
29019,21,152784,MO,Boone
29021,-1,86543,MO,Buchanan
29023,11,42246,MO,Butler
29025,-1,9343,MO,Caldwell
29027,-1,43118,MO,Callaway
29029,-1,41832,MO,Camden
29031,-1,72941,MO,Cape Girardeau
29033,-1,9743,MO,Carroll
29035,-1,6030,MO,Carter
29037,10,94494,MO,Cass
29039,-1,14229,MO,Cedar
29041,-1,8013,MO,Chariton
29043,-1,69394,MO,Christian
29045,-1,7206,MO,Clark
29047,12,206369,MO,Clay
29049,-1,20347,MO,Clinton
29051,-1,73509,MO,Cole
29053,-1,17547,MO,Cooper
29055,-1,24373,MO,Crawford
29057,-1,7974,MO,Dade
29059,-1,16580,MO,Dallas
29061,-1,8331,MO,Daviess
29063,-1,12882,MO,DeKalb
29065,-1,15419,MO,Dent
29067,-1,13573,MO,Douglas
29069,-1,32388,MO,Dunklin
29071,14,99341,MO,Franklin
29073,-1,15479,MO,Gasconade
29075,-1,6776,MO,Gentry
29077,53,263046,MO,Greene
29079,-1,10187,MO,Grundy
29081,-1,8870,MO,Harrison
29083,-1,22556,MO,Henry
29085,-1,9518,MO,Hickory
29087,-1,4976,MO,Holt
29089,-1,10089,MO,Howard
29091,16,39067,MO,Howell
29093,-1,10710,MO,Iron
29095,89,660539,MO,Jackson
29097,-1,112030,MO,Jasper
29099,40,213105,MO,Jefferson
29101,-1,51500,MO,Johnson
29103,-1,4158,MO,Knox
29105,-1,34937,MO,Laclede
29107,-1,33288,MO,Lafayette
29109,-1,37779,MO,Lawrence
29111,-1,10286,MO,Lewis
29113,-1,49117,MO,Lincoln
29115,-1,12928,MO,Linn
29117,-1,14717,MO,Livingston
29119,-1,22977,MO,McDonald
29121,-1,15562,MO,Macon
29123,-1,12130,MO,Madison
29125,-1,9235,MO,Maries
29127,-1,28468,MO,Marion
29129,-1,3668,MO,Mercer
29131,-1,24759,MO,Miller
29133,-1,14033,MO,Mississippi
29135,-1,15340,MO,Moniteau
29137,-1,9219,MO,Monroe
29139,-1,12242,MO,Montgomery
29141,-1,20570,MO,Morgan
29143,-1,18821,MO,New Madrid
29145,-1,56671,MO,Newton
29147,-1,22698,MO,Nodaway
29149,-1,10669,MO,Oregon
29151,-1,13687,MO,Osage
29153,-1,9667,MO,Ozark
29155,-1,18953,MO,Pemiscot
29157,-1,18672,MO,Perry
29159,-1,40937,MO,Pettis
29161,-1,44025,MO,Phelps
29163,-1,18707,MO,Pike
29165,-1,83913,MO,Platte
29167,-1,30053,MO,Polk
29169,-1,46482,MO,Pulaski
29171,-1,5167,MO,Putnam
29173,-1,10092,MO,Ralls
29175,-1,25480,MO,Randolph
29177,-1,23842,MO,Ray
29179,-1,6707,MO,Reynolds
29181,-1,14049,MO,Ripley
29183,39,337952,MO,St. Charles
29185,-1,9694,MO,St. Clair
29186,-1,18263,MO,Ste. Genevieve
29187,21,62917,MO,St. Francois
29189,112,1002050,MO,St. Louis
29195,-1,23008,MO,Saline
29197,-1,4267,MO,Schuyler
29199,-1,4823,MO,Scotland
29201,-1,39626,MO,Scott
29203,-1,8313,MO,Shannon
29205,-1,6533,MO,Shelby
29207,-1,30314,MO,Stoddard
29209,-1,31546,MO,Stone
29211,-1,6783,MO,Sullivan
29213,-1,46200,MO,Taney
29215,-1,25385,MO,Texas
29217,-1,20715,MO,Vernon
29219,-1,30175,MO,Warren
29221,-1,24619,MO,Washington
29223,-1,13429,MO,Wayne
29225,-1,34692,MO,Webster
29227,-1,2202,MO,Worth
29229,-1,18554,MO,Wright
29510,80,320131,MO,St. Lou
30001,-1,9012,MT,Beaverhead
30003,-1,12540,MT,Big Horn
30005,-1,6536,MT,Blaine
30007,-1,4958,MT,Broadwater
30009,-1,9916,MT,Carbon
30011,-1,1227,MT,Carter
30013,-1,79984,MT,Cascade
30015,-1,5709,MT,Chouteau
30017,-1,11395,MT,Custer
30019,-1,1748,MT,Daniels
30021,-1,8853,MT,Dawson
30023,-1,9180,MT,Deer Lodge
30025,-1,2722,MT,Fallon
30027,-1,11501,MT,Fergus
30029,12,85759,MT,Flathead
30031,-1,83984,MT,Gallatin
30033,-1,1233,MT,Garfield
30035,-1,13250,MT,Glacier
30037,-1,973,MT,Golden Valley
30039,-1,3013,MT,Granite
30041,-1,15981,MT,Hill
30043,-1,10801,MT,Jefferson
30045,-1,2146,MT,Judith Basin
30047,-1,28283,MT,Lake
30049,-1,59529,MT,Lewis and Clark
30051,-1,2216,MT,Liberty
30053,-1,19228,MT,Lincoln
30055,-1,1765,MT,McCone
30057,-1,7343,MT,Madison
30059,-1,1923,MT,Meagher
30061,-1,4211,MT,Mineral
30063,11,104372,MT,Missoula
30065,-1,4398,MT,Musselshell
30067,-1,15690,MT,Park
30069,-1,495,MT,Petroleum
30071,-1,4166,MT,Phillips
30073,-1,6172,MT,Pondera
30075,-1,1794,MT,Powder River
