County_cd,Deaths,State,County_nm,Year,Month
36047,16,NY,Kings,2009,03
36059,10,NY,Nassau,2009,03
36061,14,NY,New York,2009,03
39049,10,OH,Franklin,2009,03
39113,18,OH,Montgomery,2009,03
40143,13,OK,Tulsa,2009,03
42003,16,PA,Allegheny,2009,03
42091,14,PA,Montgomery,2009,03
42101,19,PA,Philadelphia,2009,03
47157,19,TN,Shelby,2009,03
48029,11,TX,Bexar,2009,03
48113,32,TX,Dallas,2009,03
48201,39,TX,Harris,2009,03
48439,12,TX,Tarrant,2009,03
48453,14,TX,Travis,2009,03
49035,16,UT,Salt Lake,2009,03
53033,15,WA,King,2009,03
53053,10,WA,Pierce,2009,03
53061,20,WA,Snohomish,2009,03
55079,15,WI,Milwaukee,2009,03
04013,46,AZ,Maricopa,2009,04
04019,18,AZ,Pima,2009,04
06001,14,CA,Alameda,2009,04
06019,10,CA,Fresno,2009,04
06029,11,CA,Kern,2009,04
06037,63,CA,Los Angeles,2009,04
06059,28,CA,Orange,2009,04
06065,20,CA,Riverside,2009,04
06067,21,CA,Sacramento,2009,04
06073,32,CA,San Diego,2009,04
06075,16,CA,San Francisco,2009,04
06077,12,CA,San Joaquin,2009,04
06085,18,CA,Santa Clara,2009,04
06099,12,CA,Stanislaus,2009,04
08005,11,CO,Arapahoe,2009,04
08031,19,CO,Denver,2009,04
09009,12,CT,New Haven,2009,04
12009,15,FL,Brevard,2009,04
12011,25,FL,Broward,2009,04
12031,15,FL,Duval,2009,04
12057,23,FL,Hillsborough,2009,04
12086,19,FL,Miami-Dade,2009,04
12095,11,FL,Orange,2009,04
12099,19,FL,Palm Beach,2009,04
12101,19,FL,Pasco,2009,04
12103,16,FL,Pinellas,2009,04
17031,41,IL,Cook,2009,04
17097,11,IL,Lake,2009,04
18097,12,IN,Marion,2009,04
22051,12,LA,Jefferson,2009,04
24510,15,MD,Baltimo,2009,04
25009,15,MA,Essex,2009,04
25017,12,MA,Middlesex,2009,04
25025,13,MA,Suffolk,2009,04
26049,11,MI,Genesee,2009,04
26099,12,MI,Macomb,2009,04
26163,33,MI,Wayne,2009,04
29189,11,MO,St. Louis,2009,04
29510,10,MO,St. Lou,2009,04
32003,38,NV,Clark,2009,04
32031,12,NV,Washoe,2009,04
35001,16,NM,Bernalillo,2009,04
36005,12,NY,Bronx,2009,04
36047,11,NY,Kings,2009,04
36081,15,NY,Queens,2009,04
40143,13,OK,Tulsa,2009,04
42003,25,PA,Allegheny,2009,04
42091,15,PA,Montgomery,2009,04
42101,39,PA,Philadelphia,2009,04
47157,15,TN,Shelby,2009,04
48113,17,TX,Dallas,2009,04
48201,26,TX,Harris,2009,04
48439,16,TX,Tarrant,2009,04
49035,20,UT,Salt Lake,2009,04
53033,19,WA,King,2009,04
53053,14,WA,Pierce,2009,04
53061,12,WA,Snohomish,2009,04
55079,12,WI,Milwaukee,2009,04
04013,67,AZ,Maricopa,2009,05
04019,13,AZ,Pima,2009,05
06001,12,CA,Alameda,2009,05
06029,11,CA,Kern,2009,05
06037,69,CA,Los Angeles,2009,05
06059,30,CA,Orange,2009,05
06065,25,CA,Riverside,2009,05
06067,20,CA,Sacramento,2009,05
06071,15,CA,San Bernardino,2009,05
06073,32,CA,San Diego,2009,05
06075,13,CA,San Francisco,2009,05
08031,15,CO,Denver,2009,05
09009,15,CT,New Haven,2009,05
12009,11,FL,Brevard,2009,05
12011,29,FL,Broward,2009,05
12031,12,FL,Duval,2009,05
12057,22,FL,Hillsborough,2009,05
12086,14,FL,Miami-Dade,2009,05
12095,10,FL,Orange,2009,05
12099,22,FL,Palm Beach,2009,05
12101,17,FL,Pasco,2009,05
12103,22,FL,Pinellas,2009,05
12117,10,FL,Seminole,2009,05
12127,12,FL,Volusia,2009,05
17031,48,IL,Cook,2009,05
17097,11,IL,Lake,2009,05
18097,17,IN,Marion,2009,05
21111,10,KY,Jefferson,2009,05
22051,13,LA,Jefferson,2009,05
24005,17,MD,Baltimore,2009,05
24510,16,MD,Baltimo,2009,05
25017,15,MA,Middlesex,2009,05
26049,11,MI,Genesee,2009,05
26099,20,MI,Macomb,2009,05
26125,10,MI,Oakland,2009,05
26163,21,MI,Wayne,2009,05
29095,11,MO,Jackson,2009,05
29189,11,MO,St. Louis,2009,05
32003,40,NV,Clark,2009,05
35001,19,NM,Bernalillo,2009,05
36005,12,NY,Bronx,2009,05
36047,19,NY,Kings,2009,05
36059,10,NY,Nassau,2009,05
36061,10,NY,New York,2009,05
36103,13,NY,Suffolk,2009,05
39035,13,OH,Cuyahoga,2009,05
39049,16,OH,Franklin,2009,05
40109,12,OK,Oklahoma,2009,05
40143,16,OK,Tulsa,2009,05
41039,11,OR,Lane,2009,05
42003,14,PA,Allegheny,2009,05
42017,12,PA,Bucks,2009,05
42045,12,PA,Delaware,2009,05
42091,16,PA,Montgomery,2009,05
42101,30,PA,Philadelphia,2009,05
45045,10,SC,Greenville,2009,05
48029,20,TX,Bexar,2009,05
48113,18,TX,Dallas,2009,05
48201,39,TX,Harris,2009,05
48439,10,TX,Tarrant,2009,05
48453,15,TX,Travis,2009,05
49035,25,UT,Salt Lake,2009,05
53033,24,WA,King,2009,05
53053,11,WA,Pierce,2009,05
53061,13,WA,Snohomish,2009,05
53063,11,WA,Spokane,2009,05
55079,21,WI,Milwaukee,2009,05
01073,11,AL,Jefferson,2009,06
04013,41,AZ,Maricopa,2009,06
04019,15,AZ,Pima,2009,06
06001,14,CA,Alameda,2009,06
06029,11,CA,Kern,2009,06
06037,71,CA,Los Angeles,2009,06
06059,31,CA,Orange,2009,06
06065,12,CA,Riverside,2009,06
06067,19,CA,Sacramento,2009,06
06073,40,CA,San Diego,2009,06
06075,13,CA,San Francisco,2009,06
06085,14,CA,Santa Clara,2009,06
08031,10,CO,Denver,2009,06
08069,10,CO,Larimer,2009,06
09003,12,CT,Hartford,2009,06
12009,14,FL,Brevard,2009,06
12011,24,FL,Broward,2009,06
12057,23,FL,Hillsborough,2009,06
12095,14,FL,Orange,2009,06
12099,26,FL,Palm Beach,2009,06
12101,17,FL,Pasco,2009,06
12103,17,FL,Pinellas,2009,06
12105,13,FL,Polk,2009,06
17031,51,IL,Cook,2009,06
24005,11,MD,Baltimore,2009,06
24510,18,MD,Baltimo,2009,06
25017,15,MA,Middlesex,2009,06
26099,13,MI,Macomb,2009,06
26163,26,MI,Wayne,2009,06
32003,30,NV,Clark,2009,06
35001,17,NM,Bernalillo,2009,06
36047,11,NY,Kings,2009,06
36059,12,NY,Nassau,2009,06
36103,14,NY,Suffolk,2009,06
39035,13,OH,Cuyahoga,2009,06
40143,10,OK,Tulsa,2009,06
42003,17,PA,Allegheny,2009,06
42101,31,PA,Philadelphia,2009,06
47157,14,TN,Shelby,2009,06
48029,23,TX,Bexar,2009,06
48113,20,TX,Dallas,2009,06
48201,35,TX,Harris,2009,06
48439,18,TX,Tarrant,2009,06
48453,12,TX,Travis,2009,06
49035,19,UT,Salt Lake,2009,06
53033,18,WA,King,2009,06
53053,13,WA,Pierce,2009,06
53061,10,WA,Snohomish,2009,06
55079,19,WI,Milwaukee,2009,06
04013,57,AZ,Maricopa,2009,07
04019,12,AZ,Pima,2009,07
06001,15,CA,Alameda,2009,07
06013,12,CA,Contra Costa,2009,07
06019,10,CA,Fresno,2009,07
06029,10,CA,Kern,2009,07
06037,58,CA,Los Angeles,2009,07
06059,25,CA,Orange,2009,07
06065,26,CA,Riverside,2009,07
06067,27,CA,Sacramento,2009,07
06071,10,CA,San Bernardino,2009,07
06073,33,CA,San Diego,2009,07
06075,12,CA,San Francisco,2009,07
09009,11,CT,New Haven,2009,07
12011,29,FL,Broward,2009,07
12057,18,FL,Hillsborough,2009,07
12086,12,FL,Miami-Dade,2009,07
12095,14,FL,Orange,2009,07
12099,20,FL,Palm Beach,2009,07
12101,13,FL,Pasco,2009,07
12103,23,FL,Pinellas,2009,07
12105,11,FL,Polk,2009,07
12127,10,FL,Volusia,2009,07
15003,11,HI,Honolulu,2009,07
17031,44,IL,Cook,2009,07
20173,10,KS,Sedgwick,2009,07
24003,10,MD,Anne Arundel,2009,07
24005,10,MD,Baltimore,2009,07
24510,13,MD,Baltimo,2009,07
25017,15,MA,Middlesex,2009,07
25025,13,MA,Suffolk,2009,07
26099,15,MI,Macomb,2009,07
26163,30,MI,Wayne,2009,07
27053,11,MN,Hennepin,2009,07
29095,11,MO,Jackson,2009,07
29189,13,MO,St. Louis,2009,07
32003,32,NV,Clark,2009,07
34007,11,NJ,Camden,2009,07
35001,16,NM,Bernalillo,2009,07
36005,12,NY,Bronx,2009,07
36047,10,NY,Kings,2009,07
36059,10,NY,Nassau,2009,07
36061,15,NY,New York,2009,07
36081,14,NY,Queens,2009,07
36103,22,NY,Suffolk,2009,07
37183,10,NC,Wake,2009,07
39017,11,OH,Butler,2009,07
39035,12,OH,Cuyahoga,2009,07
39049,19,OH,Franklin,2009,07
40109,11,OK,Oklahoma,2009,07
40143,16,OK,Tulsa,2009,07
41051,18,OR,Multnomah,2009,07
42003,18,PA,Allegheny,2009,07
42045,10,PA,Delaware,2009,07
42101,44,PA,Philadelphia,2009,07
47037,11,TN,Davidson,2009,07
47157,11,TN,Shelby,2009,07
48029,19,TX,Bexar,2009,07
48113,12,TX,Dallas,2009,07
48201,39,TX,Harris,2009,07
48439,12,TX,Tarrant,2009,07
49035,10,UT,Salt Lake,2009,07
49049,10,UT,Utah,2009,07
53033,29,WA,King,2009,07
53061,13,WA,Snohomish,2009,07
55079,12,WI,Milwaukee,2009,07
04013,52,AZ,Maricopa,2009,08
04019,16,AZ,Pima,2009,08
06001,14,CA,Alameda,2009,08
06019,10,CA,Fresno,2009,08
06029,12,CA,Kern,2009,08
06037,75,CA,Los Angeles,2009,08
06059,23,CA,Orange,2009,08
06065,23,CA,Riverside,2009,08
06067,14,CA,Sacramento,2009,08
06071,19,CA,San Bernardino,2009,08
06073,29,CA,San Diego,2009,08
08005,10,CO,Arapahoe,2009,08
08031,22,CO,Denver,2009,08
09001,11,CT,Fairfield,2009,08
09009,10,CT,New Haven,2009,08
12009,12,FL,Brevard,2009,08
12011,26,FL,Broward,2009,08
12031,13,FL,Duval,2009,08
12057,27,FL,Hillsborough,2009,08
12099,17,FL,Palm Beach,2009,08
12101,17,FL,Pasco,2009,08
12103,24,FL,Pinellas,2009,08
12105,12,FL,Polk,2009,08
15003,11,HI,Honolulu,2009,08
17031,61,IL,Cook,2009,08
18097,10,IN,Marion,2009,08
20173,10,KS,Sedgwick,2009,08
24510,22,MD,Baltimo,2009,08
25017,16,MA,Middlesex,2009,08
25025,13,MA,Suffolk,2009,08
26099,16,MI,Macomb,2009,08
26163,21,MI,Wayne,2009,08
32003,36,NV,Clark,2009,08
35001,14,NM,Bernalillo,2009,08
36005,12,NY,Bronx,2009,08
36047,22,NY,Kings,2009,08
36061,13,NY,New York,2009,08
36081,14,NY,Queens,2009,08
36103,16,NY,Suffolk,2009,08
39035,13,OH,Cuyahoga,2009,08
39049,14,OH,Franklin,2009,08
39113,16,OH,Montgomery,2009,08
40109,11,OK,Oklahoma,2009,08
41051,18,OR,Multnomah,2009,08
42003,20,PA,Allegheny,2009,08
42011,10,PA,Berks,2009,08
42045,14,PA,Delaware,2009,08
42091,10,PA,Montgomery,2009,08
42101,35,PA,Philadelphia,2009,08
44007,11,RI,Providence,2009,08
47037,11,TN,Davidson,2009,08
48029,16,TX,Bexar,2009,08
48113,17,TX,Dallas,2009,08
48201,33,TX,Harris,2009,08
48355,11,TX,Nueces,2009,08
48439,12,TX,Tarrant,2009,08
48453,13,TX,Travis,2009,08
49035,17,UT,Salt Lake,2009,08
49049,10,UT,Utah,2009,08
53033,17,WA,King,2009,08
53053,11,WA,Pierce,2009,08
55079,13,WI,Milwaukee,2009,08
04013,55,AZ,Maricopa,2009,09
04019,17,AZ,Pima,2009,09
06001,11,CA,Alameda,2009,09
06019,12,CA,Fresno,2009,09
06029,12,CA,Kern,2009,09
06037,56,CA,Los Angeles,2009,09
06059,30,CA,Orange,2009,09
06065,25,CA,Riverside,2009,09
06067,21,CA,Sacramento,2009,09
06071,13,CA,San Bernardino,2009,09
06073,30,CA,San Diego,2009,09
06075,12,CA,San Francisco,2009,09
06077,12,CA,San Joaquin,2009,09
12009,10,FL,Brevard,2009,09
12011,32,FL,Broward,2009,09
12031,10,FL,Duval,2009,09
12057,36,FL,Hillsborough,2009,09
12071,10,FL,Lee,2009,09
12086,13,FL,Miami-Dade,2009,09
12099,31,FL,Palm Beach,2009,09
12101,15,FL,Pasco,2009,09
12103,22,FL,Pinellas,2009,09
12127,13,FL,Volusia,2009,09
15003,13,HI,Honolulu,2009,09
17031,42,IL,Cook,2009,09
17043,10,IL,DuPage,2009,09
18097,13,IN,Marion,2009,09
24005,14,MD,Baltimore,2009,09
24510,16,MD,Baltimo,2009,09
25017,11,MA,Middlesex,2009,09
25025,13,MA,Suffolk,2009,09
26049,10,MI,Genesee,2009,09
26099,17,MI,Macomb,2009,09
26163,22,MI,Wayne,2009,09
29189,10,MO,St. Louis,2009,09
32003,36,NV,Clark,2009,09
36005,17,NY,Bronx,2009,09
36047,20,NY,Kings,2009,09
36059,14,NY,Nassau,2009,09
36061,11,NY,New York,2009,09
36103,20,NY,Suffolk,2009,09
39035,16,OH,Cuyahoga,2009,09
39049,16,OH,Franklin,2009,09
39061,13,OH,Hamilton,2009,09
39113,13,OH,Montgomery,2009,09
40143,12,OK,Tulsa,2009,09
41051,11,OR,Multnomah,2009,09
42003,17,PA,Allegheny,2009,09
42045,11,PA,Delaware,2009,09
42101,22,PA,Philadelphia,2009,09
44007,11,RI,Providence,2009,09
47037,10,TN,Davidson,2009,09
47157,10,TN,Shelby,2009,09
48029,15,TX,Bexar,2009,09
48113,14,TX,Dallas,2009,09
48201,35,TX,Harris,2009,09
49035,12,UT,Salt Lake,2009,09
53033,19,WA,King,2009,09
55079,11,WI,Milwaukee,2009,09
04013,39,AZ,Maricopa,2009,10
04019,21,AZ,Pima,2009,10
06001,10,CA,Alameda,2009,10
06013,10,CA,Contra Costa,2009,10
06029,13,CA,Kern,2009,10
06037,76,CA,Los Angeles,2009,10
06059,28,CA,Orange,2009,10
06065,25,CA,Riverside,2009,10
06067,21,CA,Sacramento,2009,10
06071,13,CA,San Bernardino,2009,10
06073,29,CA,San Diego,2009,10
06075,12,CA,San Francisco,2009,10
06085,14,CA,Santa Clara,2009,10
06111,11,CA,Ventura,2009,10
08031,17,CO,Denver,2009,10
09001,11,CT,Fairfield,2009,10
12009,12,FL,Brevard,2009,10
12011,15,FL,Broward,2009,10
12057,17,FL,Hillsborough,2009,10
12071,11,FL,Lee,2009,10
12086,17,FL,Miami-Dade,2009,10
12095,11,FL,Orange,2009,10
12099,23,FL,Palm Beach,2009,10
12101,18,FL,Pasco,2009,10
12103,24,FL,Pinellas,2009,10
12105,11,FL,Polk,2009,10
12127,10,FL,Volusia,2009,10
17031,39,IL,Cook,2009,10
18097,12,IN,Marion,2009,10
24003,10,MD,Anne Arundel,2009,10
24510,25,MD,Baltimo,2009,10
25017,11,MA,Middlesex,2009,10
25021,10,MA,Norfolk,2009,10
26099,14,MI,Macomb,2009,10
26125,13,MI,Oakland,2009,10
26163,23,MI,Wayne,2009,10
27053,10,MN,Hennepin,2009,10
29095,11,MO,Jackson,2009,10
29189,13,MO,St. Louis,2009,10
32003,32,NV,Clark,2009,10
35001,14,NM,Bernalillo,2009,10
36047,19,NY,Kings,2009,10
36061,11,NY,New York,2009,10
36103,16,NY,Suffolk,2009,10
39035,16,OH,Cuyahoga,2009,10
39049,18,OH,Franklin,2009,10
39061,12,OH,Hamilton,2009,10
39113,10,OH,Montgomery,2009,10
40109,14,OK,Oklahoma,2009,10
42003,13,PA,Allegheny,2009,10
42101,20,PA,Philadelphia,2009,10
44007,11,RI,Providence,2009,10
48029,14,TX,Bexar,2009,10
48085,10,TX,Collin,2009,10
48113,22,TX,Dallas,2009,10
48201,38,TX,Harris,2009,10
48439,13,TX,Tarrant,2009,10
49035,23,UT,Salt Lake,2009,10
53033,20,WA,King,2009,10
53053,10,WA,Pierce,2009,10
55079,17,WI,Milwaukee,2009,10
04013,59,AZ,Maricopa,2009,11
04019,21,AZ,Pima,2009,11
06013,10,CA,Contra Costa,2009,11
06019,11,CA,Fresno,2009,11
06029,11,CA,Kern,2009,11
06037,57,CA,Los Angeles,2009,11
06059,27,CA,Orange,2009,11
06065,16,CA,Riverside,2009,11
06067,18,CA,Sacramento,2009,11
06071,15,CA,San Bernardino,2009,11
06073,27,CA,San Diego,2009,11
06075,22,CA,San Francisco,2009,11
06077,10,CA,San Joaquin,2009,11
06085,10,CA,Santa Clara,2009,11
08005,12,CO,Arapahoe,2009,11
08031,14,CO,Denver,2009,11
09009,12,CT,New Haven,2009,11
12009,10,FL,Brevard,2009,11
12011,27,FL,Broward,2009,11
12021,10,FL,Collier,2009,11
12057,22,FL,Hillsborough,2009,11
12086,15,FL,Miami-Dade,2009,11
12099,18,FL,Palm Beach,2009,11
12101,11,FL,Pasco,2009,11
12103,32,FL,Pinellas,2009,11
17031,37,IL,Cook,2009,11
24003,10,MD,Anne Arundel,2009,11
24005,13,MD,Baltimore,2009,11
24510,26,MD,Baltimo,2009,11
25013,10,MA,Hampden,2009,11
25017,10,MA,Middlesex,2009,11
26099,14,MI,Macomb,2009,11
26125,15,MI,Oakland,2009,11
26163,16,MI,Wayne,2009,11
32003,27,NV,Clark,2009,11
35001,13,NM,Bernalillo,2009,11
36005,17,NY,Bronx,2009,11
36029,13,NY,Erie,2009,11
36047,19,NY,Kings,2009,11
36059,12,NY,Nassau,2009,11
36081,10,NY,Queens,2009,11
36103,15,NY,Suffolk,2009,11
39017,10,OH,Butler,2009,11
39035,13,OH,Cuyahoga,2009,11
39049,15,OH,Franklin,2009,11
40109,11,OK,Oklahoma,2009,11
40143,19,OK,Tulsa,2009,11
41051,20,OR,Multnomah,2009,11
42003,15,PA,Allegheny,2009,11
42101,28,PA,Philadelphia,2009,11
44007,11,RI,Providence,2009,11
48029,30,TX,Bexar,2009,11
48201,31,TX,Harris,2009,11
48453,12,TX,Travis,2009,11
49035,14,UT,Salt Lake,2009,11
53033,20,WA,King,2009,11
53061,10,WA,Snohomish,2009,11
55079,12,WI,Milwaukee,2009,11
01097,13,AL,Mobile,2009,12
04013,54,AZ,Maricopa,2009,12
04019,11,AZ,Pima,2009,12
06001,10,CA,Alameda,2009,12
06037,54,CA,Los Angeles,2009,12
06059,18,CA,Orange,2009,12
06065,15,CA,Riverside,2009,12
06067,24,CA,Sacramento,2009,12
06073,27,CA,San Diego,2009,12
06075,14,CA,San Francisco,2009,12
06111,13,CA,Ventura,2009,12
08005,12,CO,Arapahoe,2009,12
08031,12,CO,Denver,2009,12
08041,12,CO,El Paso,2009,12
12009,14,FL,Brevard,2009,12
12011,23,FL,Broward,2009,12
12031,12,FL,Duval,2009,12
12057,27,FL,Hillsborough,2009,12
12081,12,FL,Manatee,2009,12
12086,14,FL,Miami-Dade,2009,12
12095,14,FL,Orange,2009,12
12099,29,FL,Palm Beach,2009,12
12103,22,FL,Pinellas,2009,12
12127,11,FL,Volusia,2009,12
17031,39,IL,Cook,2009,12
17097,10,IL,Lake,2009,12
24003,13,MD,Anne Arundel,2009,12
24005,13,MD,Baltimore,2009,12
24510,18,MD,Baltimo,2009,12
25017,16,MA,Middlesex,2009,12
25027,13,MA,Worcester,2009,12
26049,10,MI,Genesee,2009,12
26099,13,MI,Macomb,2009,12
26163,21,MI,Wayne,2009,12
32003,28,NV,Clark,2009,12
35001,16,NM,Bernalillo,2009,12
36005,12,NY,Bronx,2009,12
36029,13,NY,Erie,2009,12
36055,10,NY,Monroe,2009,12
36061,11,NY,New York,2009,12
36081,10,NY,Queens,2009,12
36103,13,NY,Suffolk,2009,12
39035,24,OH,Cuyahoga,2009,12
39049,10,OH,Franklin,2009,12
39061,11,OH,Hamilton,2009,12
42003,22,PA,Allegheny,2009,12
42011,10,PA,Berks,2009,12
42045,12,PA,Delaware,2009,12
42091,10,PA,Montgomery,2009,12
42101,13,PA,Philadelphia,2009,12
47157,10,TN,Shelby,2009,12
48029,17,TX,Bexar,2009,12
48113,20,TX,Dallas,2009,12
48201,39,TX,Harris,2009,12
48439,13,TX,Tarrant,2009,12
48453,11,TX,Travis,2009,12
49035,16,UT,Salt Lake,2009,12
51059,10,VA,Fairfax,2009,12
53033,19,WA,King,2009,12
53061,12,WA,Snohomish,2009,12
53063,10,WA,Spokane,2009,12
