County_cd,Deaths,State,County_nm,Year,Month
06077,17,CA,San Joaquin,2010,09
06085,11,CA,Santa Clara,2010,09
06099,14,CA,Stanislaus,2010,09
06111,10,CA,Ventura,2010,09
08005,11,CO,Arapahoe,2010,09
08031,16,CO,Denver,2010,09
12009,18,FL,Brevard,2010,09
12011,18,FL,Broward,2010,09
12031,14,FL,Duval,2010,09
12086,11,FL,Miami-Dade,2010,09
12095,14,FL,Orange,2010,09
12099,20,FL,Palm Beach,2010,09
12101,17,FL,Pasco,2010,09
12103,16,FL,Pinellas,2010,09
12115,10,FL,Sarasota,2010,09
15003,10,HI,Honolulu,2010,09
17031,38,IL,Cook,2010,09
18097,12,IN,Marion,2010,09
20173,10,KS,Sedgwick,2010,09
21111,11,KY,Jefferson,2010,09
24005,10,MD,Baltimore,2010,09
24510,22,MD,Baltimo,2010,09
25017,13,MA,Middlesex,2010,09
26049,13,MI,Genesee,2010,09
26099,18,MI,Macomb,2010,09
26163,29,MI,Wayne,2010,09
27053,13,MN,Hennepin,2010,09
29189,16,MO,St. Louis,2010,09
32003,52,NV,Clark,2010,09
34025,10,NJ,Monmouth,2010,09
35001,15,NM,Bernalillo,2010,09
36029,10,NY,Erie,2010,09
36047,11,NY,Kings,2010,09
36103,12,NY,Suffolk,2010,09
39035,13,OH,Cuyahoga,2010,09
39049,20,OH,Franklin,2010,09
39153,12,OH,Summit,2010,09
40109,12,OK,Oklahoma,2010,09
40143,13,OK,Tulsa,2010,09
42003,27,PA,Allegheny,2010,09
42017,15,PA,Bucks,2010,09
42101,30,PA,Philadelphia,2010,09
44007,13,RI,Providence,2010,09
47157,10,TN,Shelby,2010,09
48029,16,TX,Bexar,2010,09
48113,13,TX,Dallas,2010,09
48201,39,TX,Harris,2010,09
49035,15,UT,Salt Lake,2010,09
49049,13,UT,Utah,2010,09
53033,21,WA,King,2010,09
53061,11,WA,Snohomish,2010,09
55025,10,WI,Dane,2010,09
55079,14,WI,Milwaukee,2010,09
04013,55,AZ,Maricopa,2010,10
04019,16,AZ,Pima,2010,10
06037,58,CA,Los Angeles,2010,10
06059,35,CA,Orange,2010,10
06065,17,CA,Riverside,2010,10
06067,21,CA,Sacramento,2010,10
06071,12,CA,San Bernardino,2010,10
06073,37,CA,San Diego,2010,10
06075,12,CA,San Francisco,2010,10
06085,10,CA,Santa Clara,2010,10
10003,11,DE,New Castle,2010,10
12011,17,FL,Broward,2010,10
12031,14,FL,Duval,2010,10
12057,26,FL,Hillsborough,2010,10
12071,10,FL,Lee,2010,10
12095,15,FL,Orange,2010,10
12099,18,FL,Palm Beach,2010,10
12101,12,FL,Pasco,2010,10
12103,24,FL,Pinellas,2010,10
13121,12,GA,Fulton,2010,10
15003,12,HI,Honolulu,2010,10
17031,40,IL,Cook,2010,10
17097,12,IL,Lake,2010,10
18097,12,IN,Marion,2010,10
21111,11,KY,Jefferson,2010,10
24005,10,MD,Baltimore,2010,10
24510,15,MD,Baltimo,2010,10
25027,10,MA,Worcester,2010,10
26099,19,MI,Macomb,2010,10
26125,10,MI,Oakland,2010,10
26163,33,MI,Wayne,2010,10
27053,10,MN,Hennepin,2010,10
29077,10,MO,Greene,2010,10
32003,27,NV,Clark,2010,10
34013,12,NJ,Essex,2010,10
35001,14,NM,Bernalillo,2010,10
36005,12,NY,Bronx,2010,10
36047,10,NY,Kings,2010,10
36059,12,NY,Nassau,2010,10
36081,14,NY,Queens,2010,10
36103,20,NY,Suffolk,2010,10
37183,10,NC,Wake,2010,10
39035,17,OH,Cuyahoga,2010,10
39049,19,OH,Franklin,2010,10
39061,18,OH,Hamilton,2010,10
39113,16,OH,Montgomery,2010,10
40109,11,OK,Oklahoma,2010,10
40143,10,OK,Tulsa,2010,10
41051,10,OR,Multnomah,2010,10
42003,17,PA,Allegheny,2010,10
42029,10,PA,Chester,2010,10
42045,12,PA,Delaware,2010,10
42101,29,PA,Philadelphia,2010,10
44007,12,RI,Providence,2010,10
47037,13,TN,Davidson,2010,10
47157,11,TN,Shelby,2010,10
48029,17,TX,Bexar,2010,10
48113,22,TX,Dallas,2010,10
48201,26,TX,Harris,2010,10
48439,16,TX,Tarrant,2010,10
48453,14,TX,Travis,2010,10
49035,17,UT,Salt Lake,2010,10
53033,22,WA,King,2010,10
53053,13,WA,Pierce,2010,10
55079,11,WI,Milwaukee,2010,10
55133,10,WI,Waukesha,2010,10
04013,44,AZ,Maricopa,2010,11
04019,14,AZ,Pima,2010,11
06001,15,CA,Alameda,2010,11
06007,11,CA,Butte,2010,11
06019,12,CA,Fresno,2010,11
06037,44,CA,Los Angeles,2010,11
06059,30,CA,Orange,2010,11
06065,18,CA,Riverside,2010,11
06067,12,CA,Sacramento,2010,11
06073,27,CA,San Diego,2010,11
06075,12,CA,San Francisco,2010,11
08005,11,CO,Arapahoe,2010,11
08031,12,CO,Denver,2010,11
12011,31,FL,Broward,2010,11
12017,10,FL,Citrus,2010,11
12031,16,FL,Duval,2010,11
12057,31,FL,Hillsborough,2010,11
12095,11,FL,Orange,2010,11
12099,15,FL,Palm Beach,2010,11
12101,17,FL,Pasco,2010,11
12103,20,FL,Pinellas,2010,11
12115,10,FL,Sarasota,2010,11
12127,10,FL,Volusia,2010,11
17031,44,IL,Cook,2010,11
18097,15,IN,Marion,2010,11
22051,11,LA,Jefferson,2010,11
24003,11,MD,Anne Arundel,2010,11
24005,11,MD,Baltimore,2010,11
25005,14,MA,Bristol,2010,11
25017,12,MA,Middlesex,2010,11
26099,17,MI,Macomb,2010,11
26163,19,MI,Wayne,2010,11
27053,18,MN,Hennepin,2010,11
29077,10,MO,Greene,2010,11
29095,14,MO,Jackson,2010,11
29189,14,MO,St. Louis,2010,11
32003,29,NV,Clark,2010,11
32031,10,NV,Washoe,2010,11
34025,14,NJ,Monmouth,2010,11
35001,16,NM,Bernalillo,2010,11
36005,16,NY,Bronx,2010,11
36047,18,NY,Kings,2010,11
36055,13,NY,Monroe,2010,11
36081,18,NY,Queens,2010,11
36103,20,NY,Suffolk,2010,11
39035,16,OH,Cuyahoga,2010,11
39049,20,OH,Franklin,2010,11
39061,11,OH,Hamilton,2010,11
39113,13,OH,Montgomery,2010,11
40109,18,OK,Oklahoma,2010,11
41051,10,OR,Multnomah,2010,11
42003,15,PA,Allegheny,2010,11
42017,12,PA,Bucks,2010,11
42091,12,PA,Montgomery,2010,11
42101,38,PA,Philadelphia,2010,11
44007,11,RI,Providence,2010,11
47037,13,TN,Davidson,2010,11
48029,14,TX,Bexar,2010,11
48113,17,TX,Dallas,2010,11
48201,40,TX,Harris,2010,11
48439,16,TX,Tarrant,2010,11
49035,18,UT,Salt Lake,2010,11
53033,18,WA,King,2010,11
53053,11,WA,Pierce,2010,11
55079,13,WI,Milwaukee,2010,11
04013,47,AZ,Maricopa,2010,12
04019,15,AZ,Pima,2010,12
06013,10,CA,Contra Costa,2010,12
06019,11,CA,Fresno,2010,12
06029,13,CA,Kern,2010,12
06037,72,CA,Los Angeles,2010,12
06059,33,CA,Orange,2010,12
06065,15,CA,Riverside,2010,12
06067,12,CA,Sacramento,2010,12
06071,10,CA,San Bernardino,2010,12
06073,32,CA,San Diego,2010,12
06075,12,CA,San Francisco,2010,12
06077,16,CA,San Joaquin,2010,12
06097,10,CA,Sonoma,2010,12
08031,13,CO,Denver,2010,12
09009,17,CT,New Haven,2010,12
11001,10,DC,District of C,2010,12
12009,13,FL,Brevard,2010,12
12011,14,FL,Broward,2010,12
12057,35,FL,Hillsborough,2010,12
12095,15,FL,Orange,2010,12
12099,22,FL,Palm Beach,2010,12
12101,17,FL,Pasco,2010,12
12103,21,FL,Pinellas,2010,12
15003,11,HI,Honolulu,2010,12
17031,43,IL,Cook,2010,12
21117,10,KY,Kenton,2010,12
24003,11,MD,Anne Arundel,2010,12
24005,10,MD,Baltimore,2010,12
24510,18,MD,Baltimo,2010,12
25005,12,MA,Bristol,2010,12
25017,13,MA,Middlesex,2010,12
26099,15,MI,Macomb,2010,12
26163,18,MI,Wayne,2010,12
32003,27,NV,Clark,2010,12
34007,11,NJ,Camden,2010,12
35001,10,NM,Bernalillo,2010,12
36005,11,NY,Bronx,2010,12
36047,17,NY,Kings,2010,12
36061,11,NY,New York,2010,12
36081,11,NY,Queens,2010,12
36103,24,NY,Suffolk,2010,12
39035,13,OH,Cuyahoga,2010,12
39049,25,OH,Franklin,2010,12
39113,14,OH,Montgomery,2010,12
40109,10,OK,Oklahoma,2010,12
40143,14,OK,Tulsa,2010,12
42003,21,PA,Allegheny,2010,12
42017,12,PA,Bucks,2010,12
42045,11,PA,Delaware,2010,12
42091,14,PA,Montgomery,2010,12
42101,33,PA,Philadelphia,2010,12
42129,10,PA,Westmoreland,2010,12
47037,10,TN,Davidson,2010,12
47157,15,TN,Shelby,2010,12
48029,20,TX,Bexar,2010,12
48113,24,TX,Dallas,2010,12
48201,40,TX,Harris,2010,12
48439,14,TX,Tarrant,2010,12
48453,18,TX,Travis,2010,12
49035,13,UT,Salt Lake,2010,12
53033,29,WA,King,2010,12
53061,10,WA,Snohomish,2010,12
53063,10,WA,Spokane,2010,12
55079,15,WI,Milwaukee,2010,12
