County_cd,Deaths,State,County_nm,Year,Month
06013,13,CA,Contra Costa,2008,02
06029,15,CA,Kern,2008,02
06037,56,CA,Los Angeles,2008,02
06059,38,CA,Orange,2008,02
06065,16,CA,Riverside,2008,02
06067,19,CA,Sacramento,2008,02
06071,11,CA,San Bernardino,2008,02
06073,27,CA,San Diego,2008,02
06075,19,CA,San Francisco,2008,02
08005,13,CO,Arapahoe,2008,02
08031,14,CO,Denver,2008,02
08041,10,CO,El Paso,2008,02
09003,12,CT,Hartford,2008,02
09009,12,CT,New Haven,2008,02
12011,24,FL,Broward,2008,02
12057,17,FL,Hillsborough,2008,02
12095,15,FL,Orange,2008,02
12099,30,FL,Palm Beach,2008,02
12103,18,FL,Pinellas,2008,02
17031,50,IL,Cook,2008,02
17097,11,IL,Lake,2008,02
18097,11,IN,Marion,2008,02
21111,14,KY,Jefferson,2008,02
22051,10,LA,Jefferson,2008,02
24005,10,MD,Baltimore,2008,02
24510,15,MD,Baltimo,2008,02
25017,15,MA,Middlesex,2008,02
25027,10,MA,Worcester,2008,02
26163,15,MI,Wayne,2008,02
29095,16,MO,Jackson,2008,02
29189,10,MO,St. Louis,2008,02
32003,31,NV,Clark,2008,02
32031,13,NV,Washoe,2008,02
35001,15,NM,Bernalillo,2008,02
36005,14,NY,Bronx,2008,02
36047,13,NY,Kings,2008,02
36059,16,NY,Nassau,2008,02
36061,11,NY,New York,2008,02
36081,11,NY,Queens,2008,02
36103,14,NY,Suffolk,2008,02
39035,20,OH,Cuyahoga,2008,02
39049,19,OH,Franklin,2008,02
39113,28,OH,Montgomery,2008,02
40143,17,OK,Tulsa,2008,02
41051,19,OR,Multnomah,2008,02
42003,24,PA,Allegheny,2008,02
42017,14,PA,Bucks,2008,02
42045,12,PA,Delaware,2008,02
42101,25,PA,Philadelphia,2008,02
44007,11,RI,Providence,2008,02
47093,11,TN,Knox,2008,02
48029,19,TX,Bexar,2008,02
48113,17,TX,Dallas,2008,02
48201,20,TX,Harris,2008,02
48439,13,TX,Tarrant,2008,02
48453,12,TX,Travis,2008,02
49035,21,UT,Salt Lake,2008,02
53033,24,WA,King,2008,02
53053,15,WA,Pierce,2008,02
53061,13,WA,Snohomish,2008,02
55079,22,WI,Milwaukee,2008,02
02020,11,AK,Anchorage ,2008,03
04013,47,AZ,Maricopa,2008,03
06001,13,CA,Alameda,2008,03
06029,10,CA,Kern,2008,03
06037,60,CA,Los Angeles,2008,03
06059,29,CA,Orange,2008,03
06065,24,CA,Riverside,2008,03
06067,20,CA,Sacramento,2008,03
06073,28,CA,San Diego,2008,03
06075,19,CA,San Francisco,2008,03
08031,15,CO,Denver,2008,03
08041,11,CO,El Paso,2008,03
09003,13,CT,Hartford,2008,03
12011,36,FL,Broward,2008,03
12057,31,FL,Hillsborough,2008,03
12086,14,FL,Miami-Dade,2008,03
12095,10,FL,Orange,2008,03
12099,30,FL,Palm Beach,2008,03
12101,24,FL,Pasco,2008,03
12103,28,FL,Pinellas,2008,03
12105,11,FL,Polk,2008,03
12115,10,FL,Sarasota,2008,03
13121,10,GA,Fulton,2008,03
17031,42,IL,Cook,2008,03
18097,11,IN,Marion,2008,03
22103,10,LA,St. Tammany,2008,03
24005,11,MD,Baltimore,2008,03
24510,14,MD,Baltimo,2008,03
25017,17,MA,Middlesex,2008,03
25027,17,MA,Worcester,2008,03
26099,14,MI,Macomb,2008,03
26163,30,MI,Wayne,2008,03
32003,24,NV,Clark,2008,03
32031,13,NV,Washoe,2008,03
35001,17,NM,Bernalillo,2008,03
36029,10,NY,Erie,2008,03
36047,11,NY,Kings,2008,03
36061,12,NY,New York,2008,03
36103,16,NY,Suffolk,2008,03
39035,12,OH,Cuyahoga,2008,03
39049,16,OH,Franklin,2008,03
39061,10,OH,Hamilton,2008,03
39113,11,OH,Montgomery,2008,03
40109,20,OK,Oklahoma,2008,03
40143,10,OK,Tulsa,2008,03
41051,19,OR,Multnomah,2008,03
42003,12,PA,Allegheny,2008,03
42045,15,PA,Delaware,2008,03
42101,40,PA,Philadelphia,2008,03
44007,15,RI,Providence,2008,03
45045,14,SC,Greenville,2008,03
48113,16,TX,Dallas,2008,03
48201,45,TX,Harris,2008,03
48439,11,TX,Tarrant,2008,03
49035,16,UT,Salt Lake,2008,03
54039,11,WV,Kanawha,2008,03
55079,11,WI,Milwaukee,2008,03
04013,51,AZ,Maricopa,2008,04
06001,17,CA,Alameda,2008,04
06013,10,CA,Contra Costa,2008,04
06019,11,CA,Fresno,2008,04
06029,12,CA,Kern,2008,04
06037,63,CA,Los Angeles,2008,04
06059,28,CA,Orange,2008,04
06065,19,CA,Riverside,2008,04
06067,22,CA,Sacramento,2008,04
06071,10,CA,San Bernardino,2008,04
06073,31,CA,San Diego,2008,04
06075,16,CA,San Francisco,2008,04
06085,12,CA,Santa Clara,2008,04
08031,17,CO,Denver,2008,04
08041,10,CO,El Paso,2008,04
12009,11,FL,Brevard,2008,04
12011,31,FL,Broward,2008,04
12031,11,FL,Duval,2008,04
12057,18,FL,Hillsborough,2008,04
12086,11,FL,Miami-Dade,2008,04
12095,13,FL,Orange,2008,04
12099,23,FL,Palm Beach,2008,04
12101,18,FL,Pasco,2008,04
12103,27,FL,Pinellas,2008,04
13121,11,GA,Fulton,2008,04
17031,52,IL,Cook,2008,04
17043,10,IL,DuPage,2008,04
18097,14,IN,Marion,2008,04
22051,10,LA,Jefferson,2008,04
24003,10,MD,Anne Arundel,2008,04
24510,15,MD,Baltimo,2008,04
25009,10,MA,Essex,2008,04
25017,15,MA,Middlesex,2008,04
26049,12,MI,Genesee,2008,04
26099,16,MI,Macomb,2008,04
26163,19,MI,Wayne,2008,04
29189,10,MO,St. Louis,2008,04
32003,23,NV,Clark,2008,04
35001,16,NM,Bernalillo,2008,04
36005,14,NY,Bronx,2008,04
36029,10,NY,Erie,2008,04
36047,21,NY,Kings,2008,04
36059,11,NY,Nassau,2008,04
36061,12,NY,New York,2008,04
36081,14,NY,Queens,2008,04
36103,19,NY,Suffolk,2008,04
39035,15,OH,Cuyahoga,2008,04
39049,15,OH,Franklin,2008,04
39061,10,OH,Hamilton,2008,04
39113,15,OH,Montgomery,2008,04
40109,12,OK,Oklahoma,2008,04
40143,13,OK,Tulsa,2008,04
42003,13,PA,Allegheny,2008,04
42045,11,PA,Delaware,2008,04
42077,11,PA,Lehigh,2008,04
42101,27,PA,Philadelphia,2008,04
45045,12,SC,Greenville,2008,04
47093,17,TN,Knox,2008,04
47157,10,TN,Shelby,2008,04
48029,12,TX,Bexar,2008,04
48113,14,TX,Dallas,2008,04
48201,35,TX,Harris,2008,04
48439,15,TX,Tarrant,2008,04
49035,20,UT,Salt Lake,2008,04
53033,21,WA,King,2008,04
53053,12,WA,Pierce,2008,04
53061,11,WA,Snohomish,2008,04
53063,18,WA,Spokane,2008,04
55079,12,WI,Milwaukee,2008,04
04013,52,AZ,Maricopa,2008,05
06001,18,CA,Alameda,2008,05
06037,62,CA,Los Angeles,2008,05
06059,20,CA,Orange,2008,05
06065,22,CA,Riverside,2008,05
06067,19,CA,Sacramento,2008,05
06073,31,CA,San Diego,2008,05
06075,12,CA,San Francisco,2008,05
06077,10,CA,San Joaquin,2008,05
06085,12,CA,Santa Clara,2008,05
08001,10,CO,Adams,2008,05
08031,14,CO,Denver,2008,05
09001,12,CT,Fairfield,2008,05
12009,13,FL,Brevard,2008,05
12011,21,FL,Broward,2008,05
12057,29,FL,Hillsborough,2008,05
12071,10,FL,Lee,2008,05
12086,16,FL,Miami-Dade,2008,05
12095,15,FL,Orange,2008,05
12099,15,FL,Palm Beach,2008,05
12101,10,FL,Pasco,2008,05
12103,29,FL,Pinellas,2008,05
12127,10,FL,Volusia,2008,05
13067,12,GA,Cobb,2008,05
15003,10,HI,Honolulu,2008,05
17031,54,IL,Cook,2008,05
18097,13,IN,Marion,2008,05
24510,17,MD,Baltimo,2008,05
25005,10,MA,Bristol,2008,05
25017,17,MA,Middlesex,2008,05
25021,10,MA,Norfolk,2008,05
25025,10,MA,Suffolk,2008,05
26099,17,MI,Macomb,2008,05
26163,25,MI,Wayne,2008,05
27053,21,MN,Hennepin,2008,05
32003,19,NV,Clark,2008,05
35001,18,NM,Bernalillo,2008,05
36047,19,NY,Kings,2008,05
36059,11,NY,Nassau,2008,05
36061,12,NY,New York,2008,05
36081,11,NY,Queens,2008,05
36103,16,NY,Suffolk,2008,05
39035,21,OH,Cuyahoga,2008,05
39049,16,OH,Franklin,2008,05
39113,15,OH,Montgomery,2008,05
40109,10,OK,Oklahoma,2008,05
41051,12,OR,Multnomah,2008,05
42003,15,PA,Allegheny,2008,05
42017,10,PA,Bucks,2008,05
42091,11,PA,Montgomery,2008,05
42101,30,PA,Philadelphia,2008,05
44007,12,RI,Providence,2008,05
47157,15,TN,Shelby,2008,05
48029,15,TX,Bexar,2008,05
48113,22,TX,Dallas,2008,05
48201,31,TX,Harris,2008,05
49035,17,UT,Salt Lake,2008,05
53033,28,WA,King,2008,05
53061,13,WA,Snohomish,2008,05
53063,14,WA,Spokane,2008,05
54039,10,WV,Kanawha,2008,05
55079,16,WI,Milwaukee,2008,05
04013,39,AZ,Maricopa,2008,06
04019,11,AZ,Pima,2008,06
06001,10,CA,Alameda,2008,06
06013,10,CA,Contra Costa,2008,06
06029,10,CA,Kern,2008,06
06037,53,CA,Los Angeles,2008,06
06059,28,CA,Orange,2008,06
06065,10,CA,Riverside,2008,06
06067,34,CA,Sacramento,2008,06
06073,26,CA,San Diego,2008,06
06075,17,CA,San Francisco,2008,06
06077,11,CA,San Joaquin,2008,06
06111,10,CA,Ventura,2008,06
08031,13,CO,Denver,2008,06
08041,10,CO,El Paso,2008,06
09001,10,CT,Fairfield,2008,06
12011,28,FL,Broward,2008,06
12057,27,FL,Hillsborough,2008,06
12071,10,FL,Lee,2008,06
12086,12,FL,Miami-Dade,2008,06
12095,11,FL,Orange,2008,06
12099,22,FL,Palm Beach,2008,06
12101,10,FL,Pasco,2008,06
12103,14,FL,Pinellas,2008,06
12115,12,FL,Sarasota,2008,06
13121,14,GA,Fulton,2008,06
17031,46,IL,Cook,2008,06
18097,12,IN,Marion,2008,06
24005,14,MD,Baltimore,2008,06
24510,12,MD,Baltimo,2008,06
25017,12,MA,Middlesex,2008,06
25025,11,MA,Suffolk,2008,06
25027,12,MA,Worcester,2008,06
26099,16,MI,Macomb,2008,06
26163,21,MI,Wayne,2008,06
27053,12,MN,Hennepin,2008,06
29189,11,MO,St. Louis,2008,06
32003,34,NV,Clark,2008,06
35001,31,NM,Bernalillo,2008,06
36005,22,NY,Bronx,2008,06
36047,19,NY,Kings,2008,06
36061,13,NY,New York,2008,06
36103,19,NY,Suffolk,2008,06
39035,15,OH,Cuyahoga,2008,06
39049,16,OH,Franklin,2008,06
39061,13,OH,Hamilton,2008,06
39113,15,OH,Montgomery,2008,06
40109,11,OK,Oklahoma,2008,06
41051,13,OR,Multnomah,2008,06
42003,22,PA,Allegheny,2008,06
42045,12,PA,Delaware,2008,06
42101,34,PA,Philadelphia,2008,06
48029,22,TX,Bexar,2008,06
48113,17,TX,Dallas,2008,06
48201,12,TX,Harris,2008,06
48439,10,TX,Tarrant,2008,06
49035,14,UT,Salt Lake,2008,06
53033,17,WA,King,2008,06
53053,16,WA,Pierce,2008,06
53063,14,WA,Spokane,2008,06
55079,18,WI,Milwaukee,2008,06
06001,11,CA,Alameda,2008,07
06013,12,CA,Contra Costa,2008,07
06029,11,CA,Kern,2008,07
06037,59,CA,Los Angeles,2008,07
06059,15,CA,Orange,2008,07
06065,19,CA,Riverside,2008,07
06067,20,CA,Sacramento,2008,07
06071,12,CA,San Bernardino,2008,07
06073,33,CA,San Diego,2008,07
06077,15,CA,San Joaquin,2008,07
08031,16,CO,Denver,2008,07
12011,22,FL,Broward,2008,07
12086,15,FL,Miami-Dade,2008,07
12099,16,FL,Palm Beach,2008,07
12101,11,FL,Pasco,2008,07
12103,26,FL,Pinellas,2008,07
12127,10,FL,Volusia,2008,07
15003,10,HI,Honolulu,2008,07
17031,40,IL,Cook,2008,07
18097,13,IN,Marion,2008,07
21111,12,KY,Jefferson,2008,07
24510,14,MD,Baltimo,2008,07
25005,12,MA,Bristol,2008,07
26099,10,MI,Macomb,2008,07
26163,23,MI,Wayne,2008,07
29189,10,MO,St. Louis,2008,07
32003,40,NV,Clark,2008,07
35001,18,NM,Bernalillo,2008,07
36005,15,NY,Bronx,2008,07
36047,16,NY,Kings,2008,07
36059,11,NY,Nassau,2008,07
36061,17,NY,New York,2008,07
36081,10,NY,Queens,2008,07
36103,16,NY,Suffolk,2008,07
37183,10,NC,Wake,2008,07
39017,10,OH,Butler,2008,07
39049,20,OH,Franklin,2008,07
39061,13,OH,Hamilton,2008,07
39113,12,OH,Montgomery,2008,07
40109,11,OK,Oklahoma,2008,07
40143,12,OK,Tulsa,2008,07
42003,17,PA,Allegheny,2008,07
42091,12,PA,Montgomery,2008,07
42101,32,PA,Philadelphia,2008,07
44007,10,RI,Providence,2008,07
48029,16,TX,Bexar,2008,07
48113,14,TX,Dallas,2008,07
48201,29,TX,Harris,2008,07
48453,13,TX,Travis,2008,07
49035,18,UT,Salt Lake,2008,07
53033,22,WA,King,2008,07
53053,13,WA,Pierce,2008,07
53063,10,WA,Spokane,2008,07
55079,12,WI,Milwaukee,2008,07
01073,11,AL,Jefferson,2008,08
04013,48,AZ,Maricopa,2008,08
04019,14,AZ,Pima,2008,08
06001,17,CA,Alameda,2008,08
06019,11,CA,Fresno,2008,08
06029,11,CA,Kern,2008,08
06037,48,CA,Los Angeles,2008,08
06059,26,CA,Orange,2008,08
06065,16,CA,Riverside,2008,08
06067,22,CA,Sacramento,2008,08
06073,33,CA,San Diego,2008,08
06075,12,CA,San Francisco,2008,08
06077,12,CA,San Joaquin,2008,08
06081,11,CA,San Mateo,2008,08
08031,17,CO,Denver,2008,08
09003,10,CT,Hartford,2008,08
09009,10,CT,New Haven,2008,08
12009,11,FL,Brevard,2008,08
12011,23,FL,Broward,2008,08
12031,10,FL,Duval,2008,08
12057,14,FL,Hillsborough,2008,08
12086,15,FL,Miami-Dade,2008,08
12095,11,FL,Orange,2008,08
12099,18,FL,Palm Beach,2008,08
12101,13,FL,Pasco,2008,08
12103,21,FL,Pinellas,2008,08
12127,10,FL,Volusia,2008,08
13121,11,GA,Fulton,2008,08
15001,10,HI,Hawaii,2008,08
15003,12,HI,Honolulu,2008,08
17031,45,IL,Cook,2008,08
17201,11,IL,Winnebago,2008,08
24005,14,MD,Baltimore,2008,08
24510,13,MD,Baltimo,2008,08
25017,10,MA,Middlesex,2008,08
26099,10,MI,Macomb,2008,08
26163,25,MI,Wayne,2008,08
27053,12,MN,Hennepin,2008,08
32003,33,NV,Clark,2008,08
34007,11,NJ,Camden,2008,08
35001,21,NM,Bernalillo,2008,08
36005,11,NY,Bronx,2008,08
36047,15,NY,Kings,2008,08
36059,12,NY,Nassau,2008,08
36081,12,NY,Queens,2008,08
36103,16,NY,Suffolk,2008,08
39035,15,OH,Cuyahoga,2008,08
39049,14,OH,Franklin,2008,08
39061,14,OH,Hamilton,2008,08
39113,11,OH,Montgomery,2008,08
42003,26,PA,Allegheny,2008,08
42101,43,PA,Philadelphia,2008,08
47157,12,TN,Shelby,2008,08
48029,18,TX,Bexar,2008,08
48113,23,TX,Dallas,2008,08
48201,29,TX,Harris,2008,08
48439,14,TX,Tarrant,2008,08
48453,10,TX,Travis,2008,08
49035,11,UT,Salt Lake,2008,08
53033,16,WA,King,2008,08
53063,10,WA,Spokane,2008,08
55079,12,WI,Milwaukee,2008,08
04013,56,AZ,Maricopa,2008,09
04019,11,AZ,Pima,2008,09
06001,10,CA,Alameda,2008,09
06007,10,CA,Butte,2008,09
06037,59,CA,Los Angeles,2008,09
06059,27,CA,Orange,2008,09
06065,23,CA,Riverside,2008,09
06067,15,CA,Sacramento,2008,09
06071,11,CA,San Bernardino,2008,09
06073,34,CA,San Diego,2008,09
06075,17,CA,San Francisco,2008,09
08031,24,CO,Denver,2008,09
12011,33,FL,Broward,2008,09
12057,14,FL,Hillsborough,2008,09
12086,19,FL,Miami-Dade,2008,09
12099,20,FL,Palm Beach,2008,09
12101,10,FL,Pasco,2008,09
12103,23,FL,Pinellas,2008,09
12105,10,FL,Polk,2008,09
17031,45,IL,Cook,2008,09
24005,11,MD,Baltimore,2008,09
24510,10,MD,Baltimo,2008,09
25005,12,MA,Bristol,2008,09
25009,10,MA,Essex,2008,09
25017,10,MA,Middlesex,2008,09
26099,25,MI,Macomb,2008,09
26163,28,MI,Wayne,2008,09
32003,35,NV,Clark,2008,09
35001,19,NM,Bernalillo,2008,09
36047,12,NY,Kings,2008,09
36059,13,NY,Nassau,2008,09
36061,11,NY,New York,2008,09
36103,13,NY,Suffolk,2008,09
39035,11,OH,Cuyahoga,2008,09
39049,11,OH,Franklin,2008,09
39113,13,OH,Montgomery,2008,09
40143,11,OK,Tulsa,2008,09
42003,10,PA,Allegheny,2008,09
42079,10,PA,Luzerne,2008,09
42101,29,PA,Philadelphia,2008,09
44007,10,RI,Providence,2008,09
48029,11,TX,Bexar,2008,09
48113,20,TX,Dallas,2008,09
48201,23,TX,Harris,2008,09
48439,17,TX,Tarrant,2008,09
49035,20,UT,Salt Lake,2008,09
53033,13,WA,King,2008,09
53063,12,WA,Spokane,2008,09
55079,21,WI,Milwaukee,2008,09
04013,37,AZ,Maricopa,2008,10
04019,19,AZ,Pima,2008,10
06001,14,CA,Alameda,2008,10
06013,10,CA,Contra Costa,2008,10
06029,12,CA,Kern,2008,10
06037,59,CA,Los Angeles,2008,10
06059,22,CA,Orange,2008,10
06065,17,CA,Riverside,2008,10
06067,25,CA,Sacramento,2008,10
06071,15,CA,San Bernardino,2008,10
06073,28,CA,San Diego,2008,10
06077,10,CA,San Joaquin,2008,10
06085,17,CA,Santa Clara,2008,10
08031,13,CO,Denver,2008,10
12009,10,FL,Brevard,2008,10
12011,38,FL,Broward,2008,10
12057,22,FL,Hillsborough,2008,10
12071,11,FL,Lee,2008,10
12099,21,FL,Palm Beach,2008,10
12103,25,FL,Pinellas,2008,10
12127,10,FL,Volusia,2008,10
13121,10,GA,Fulton,2008,10
17031,40,IL,Cook,2008,10
18097,10,IN,Marion,2008,10
21111,14,KY,Jefferson,2008,10
24005,13,MD,Baltimore,2008,10
24510,12,MD,Baltimo,2008,10
25005,13,MA,Bristol,2008,10
25017,14,MA,Middlesex,2008,10
25021,12,MA,Norfolk,2008,10
25025,12,MA,Suffolk,2008,10
25027,10,MA,Worcester,2008,10
26049,12,MI,Genesee,2008,10
26099,14,MI,Macomb,2008,10
26163,23,MI,Wayne,2008,10
32003,28,NV,Clark,2008,10
35001,12,NM,Bernalillo,2008,10
36005,10,NY,Bronx,2008,10
36047,20,NY,Kings,2008,10
36059,13,NY,Nassau,2008,10
36061,11,NY,New York,2008,10
36103,14,NY,Suffolk,2008,10
39035,17,OH,Cuyahoga,2008,10
39049,23,OH,Franklin,2008,10
39061,13,OH,Hamilton,2008,10
39113,14,OH,Montgomery,2008,10
41051,14,OR,Multnomah,2008,10
42003,25,PA,Allegheny,2008,10
42079,10,PA,Luzerne,2008,10
42091,13,PA,Montgomery,2008,10
42101,29,PA,Philadelphia,2008,10
48113,14,TX,Dallas,2008,10
49035,20,UT,Salt Lake,2008,10
53033,26,WA,King,2008,10
53053,12,WA,Pierce,2008,10
53063,10,WA,Spokane,2008,10
01073,13,AL,Jefferson,2008,11
04013,41,AZ,Maricopa,2008,11
04019,12,AZ,Pima,2008,11
06001,13,CA,Alameda,2008,11
06013,12,CA,Contra Costa,2008,11
06037,62,CA,Los Angeles,2008,11
06059,37,CA,Orange,2008,11
06065,14,CA,Riverside,2008,11
06067,21,CA,Sacramento,2008,11
06073,27,CA,San Diego,2008,11
06075,13,CA,San Francisco,2008,11
08069,10,CO,Larimer,2008,11
09009,14,CT,New Haven,2008,11
12009,14,FL,Brevard,2008,11
12011,18,FL,Broward,2008,11
12031,11,FL,Duval,2008,11
12057,22,FL,Hillsborough,2008,11
12095,11,FL,Orange,2008,11
12099,25,FL,Palm Beach,2008,11
12103,16,FL,Pinellas,2008,11
12105,14,FL,Polk,2008,11
13121,11,GA,Fulton,2008,11
17031,42,IL,Cook,2008,11
18097,21,IN,Marion,2008,11
20173,10,KS,Sedgwick,2008,11
24510,12,MD,Baltimo,2008,11
25017,11,MA,Middlesex,2008,11
26099,10,MI,Macomb,2008,11
26163,17,MI,Wayne,2008,11
29189,11,MO,St. Louis,2008,11
32003,25,NV,Clark,2008,11
34007,11,NJ,Camden,2008,11
35001,10,NM,Bernalillo,2008,11
36005,14,NY,Bronx,2008,11
36029,12,NY,Erie,2008,11
36047,14,NY,Kings,2008,11
36061,12,NY,New York,2008,11
36081,19,NY,Queens,2008,11
36103,15,NY,Suffolk,2008,11
39035,13,OH,Cuyahoga,2008,11
39049,19,OH,Franklin,2008,11
39061,11,OH,Hamilton,2008,11
40143,11,OK,Tulsa,2008,11
41051,14,OR,Multnomah,2008,11
42003,21,PA,Allegheny,2008,11
42017,12,PA,Bucks,2008,11
42091,11,PA,Montgomery,2008,11
42101,25,PA,Philadelphia,2008,11
47037,12,TN,Davidson,2008,11
47093,13,TN,Knox,2008,11
49035,21,UT,Salt Lake,2008,11
53033,22,WA,King,2008,11
53053,11,WA,Pierce,2008,11
53061,15,WA,Snohomish,2008,11
55079,17,WI,Milwaukee,2008,11
04013,46,AZ,Maricopa,2008,12
04019,11,AZ,Pima,2008,12
06001,11,CA,Alameda,2008,12
06013,14,CA,Contra Costa,2008,12
06029,11,CA,Kern,2008,12
06037,63,CA,Los Angeles,2008,12
06059,24,CA,Orange,2008,12
06065,18,CA,Riverside,2008,12
06067,20,CA,Sacramento,2008,12
06071,12,CA,San Bernardino,2008,12
06073,25,CA,San Diego,2008,12
06075,17,CA,San Francisco,2008,12
06085,10,CA,Santa Clara,2008,12
09009,11,CT,New Haven,2008,12
12009,13,FL,Brevard,2008,12
12011,27,FL,Broward,2008,12
12031,14,FL,Duval,2008,12
12057,23,FL,Hillsborough,2008,12
12086,14,FL,Miami-Dade,2008,12
12099,23,FL,Palm Beach,2008,12
12101,19,FL,Pasco,2008,12
12103,33,FL,Pinellas,2008,12
12127,10,FL,Volusia,2008,12
17031,49,IL,Cook,2008,12
17097,12,IL,Lake,2008,12
18097,16,IN,Marion,2008,12
22051,10,LA,Jefferson,2008,12
24005,19,MD,Baltimore,2008,12
24510,10,MD,Baltimo,2008,12
25017,15,MA,Middlesex,2008,12
26099,17,MI,Macomb,2008,12
26163,22,MI,Wayne,2008,12
32003,37,NV,Clark,2008,12
35001,18,NM,Bernalillo,2008,12
36047,10,NY,Kings,2008,12
36059,14,NY,Nassau,2008,12
36061,13,NY,New York,2008,12
36081,13,NY,Queens,2008,12
36103,14,NY,Suffolk,2008,12
39035,10,OH,Cuyahoga,2008,12
39049,14,OH,Franklin,2008,12
39061,18,OH,Hamilton,2008,12
39113,15,OH,Montgomery,2008,12
39153,11,OH,Summit,2008,12
42003,20,PA,Allegheny,2008,12
42017,10,PA,Bucks,2008,12
42101,38,PA,Philadelphia,2008,12
44007,10,RI,Providence,2008,12
45083,13,SC,Spartanburg,2008,12
47037,10,TN,Davidson,2008,12
47157,10,TN,Shelby,2008,12
48201,10,TX,Harris,2008,12
49035,17,UT,Salt Lake,2008,12
53033,28,WA,King,2008,12
53053,13,WA,Pierce,2008,12
53061,14,WA,Snohomish,2008,12
53063,10,WA,Spokane,2008,12
55079,17,WI,Milwaukee,2008,12
