fips,year,deaths_clean,mortality_rate,log_mortality,opioids_in_gm,pop_clean,hhincome_clean,age_clean,white_clean,percent_white,coef_opioids_in_gm,coef_hhincome_clean,coef_age_clean,coef_pop_clean,coef_opioids_per1000_gm
18091,2006,11,9.915537647493618,2.29410298616914,19397.889109,110937,46014,39.2,90852,81.8951296681901,3.76811660282301e-06,-1.96250801238595e-05,0.0501609153487736,0.0458489464035967,0.00376811660282301
18095,2006,42,31.952770761693202,3.4642588988691605,43693.156960000095,131444,43256,39.0,113978,86.71221204467301,4.3442909340043e-06,-2.2579114960061397e-05,0.0432581036680872,0.0365992636854067,0.0043442909340043
18097,2006,114,12.794957439930998,2.5490511433015,200022.965714325,890976,43541,34.0,544252,61.0849226017311,3.4399603690634002e-06,-2.5570178660280103e-05,0.0421927774335487,0.0456906782861708,0.0034399603690634
18105,2006,16,11.9010428288779,2.4766260289567796,28240.54648415,134442,38137,27.5,116505,86.65818717365109,2.08158054329879e-06,-2.88635715793659e-05,0.0369791307962721,0.0605944846655895,0.00208158054329879
18107,2006,11,28.8426241543867,3.36185429837403,8763.903686575,38138,47694,39.0,35638,93.44485814673028,4.07997988392448e-06,-2.78503446207797e-05,0.0441312045314319,0.0506277957254202,0.00407997988392448
18127,2006,18,11.1093281325219,2.40778512770247,25273.51207475,162026,60889,38.1,140958,86.9971486057793,3.21421184008511e-06,-1.61291124146273e-05,0.0437722308583584,0.0432493004779841,0.0032142118400851102
18141,2006,19,7.128867410570231,1.96415237336108,35599.7828320251,266522,44644,35.9,203409,76.3197784798253,3.50107374558477e-06,-2.3209728726210398e-05,0.0543194681720625,0.0443418095139023,0.00350107374558477
18157,2006,12,7.11596050641919,1.9623402198189899,21923.10347715,168635,42632,27.4,137112,81.3069647463457,5.3974187245195505e-06,-2.3296841636207398e-05,0.0380933775689085,0.042924541188249996,0.00539741872451955
18163,2006,25,14.0214696743654,2.64058970310002,56292.3207290001,178298,42396,37.4,153025,85.8254158767905,4.70086120243595e-06,-1.5184124451602099e-05,0.0471165770946413,0.0054295988202071,0.00470086120243595
18167,2006,23,21.465035323982,3.06642534733005,26767.527164075,107151,38508,36.1,93511,87.27030079047329,1.43427148220063e-06,-2.99691434316456e-05,0.0633071155039611,0.0396181452166289,0.00143427148220063
18169,2006,11,33.107599699021804,3.49976285418715,7557.170918000001,33225,43157,40.8,31757,95.58164033107599,4.8562922049495e-06,-2.14391793737511e-05,0.0687197492600484,0.0422382814225211,0.0048562922049495
18177,2006,13,18.7896570164915,2.9333065597458194,17799.27595945,69187,41123,40.1,61872,89.42720453264342,2.95923391143457e-06,-1.68830904257716e-05,0.00538164486188286,0.022551384197012,0.00295923391143457
19113,2006,13,6.25706928500951,1.8337119101544601,19370.1130442,207765,53674,36.5,186843,89.9299689553101,1.2575566353377301e-05,-1.45923844117254e-05,0.160310308904613,-0.00745193518031328,0.0125755663533773
19153,2006,39,9.301194130231028,2.23014279301661,84450.1839595001,419301,56094,34.8,342889,81.77633728514841,2.04792473314395e-05,-1.9997696955015302e-05,0.138647820773144,-0.0236336656294469,0.0204792473314395
19163,2006,18,11.0985054012726,2.40681045071836,21533.558141,162184,49964,37.4,135897,83.7918660287081,1.2488003428161698e-05,-2.44890999313132e-05,0.156609968366347,-0.0169690141812247,0.0124880034281617
20091,2006,35,6.58850813586633,1.8853269398610801,99586.3275546,531228,73733,36.1,441649,83.1373722770637,1.61022563393506e-06,-1.88259480754594e-05,0.0521488864241171,0.00312684243196282,0.00161022563393506
20173,2006,69,14.1939385711024,2.65281501228607,130284.21354195,486123,47848,34.4,345670,71.1075180561298,-3.42250727930135e-07,-2.69753583243086e-05,0.041656119596669997,-0.0184103264037958,-0.000342250727930135
20177,2006,19,10.823928858303402,2.3817593182585095,30196.4660963,175537,47464,38.2,134204,76.4533972894603,8.94481729996532e-06,-1.13966327041325e-07,0.0516650992478489,-0.00602018398710236,0.00894481729996532
20209,2006,15,9.648660122730961,2.26681905832531,29088.371416,155462,38503,33.1,68958,44.356820316218794,5.20832601603365e-06,-9.22532582843874e-06,0.0777215045716542,-0.000870254949464133,0.00520832601603365
21013,2006,11,38.203730073281704,3.64293315674291,22330.735748,28793,24724,40.5,27411,95.20022227624771,4.53366126535929e-06,-3.61290427278085e-05,0.00432853731729921,-0.00649674029077119,0.00453366126535929
21015,2006,22,19.176625436922,2.9536921122093998,39205.5375110251,114723,66549,35.1,103867,90.5372070116716,3.6222511432323e-06,-2.02283121536737e-05,-0.00837886442855762,0.0217548174266256,0.0036222511432323
21019,2006,11,22.2988039732414,3.1045330435408105,35037.85393935,49330,38802,41.4,46325,93.90837218731,4.25002525299969e-06,-2.66854500720207e-05,0.0290519564533369,0.0317765136946875,0.00425002525299969
21037,2006,27,30.3316257751415,3.41219092313702,25068.795945599995,89016,51482,37.2,83421,93.7146131032623,2.89560046228595e-06,-2.15116424371726e-05,-0.004165755741894371,0.0224805158610693,0.00289560046228595
21049,2006,11,31.1570599065288,3.4390408618181496,11266.430416,35305,46575,39.3,32237,91.31001274607,3.84215626110193e-06,-1.45964997042839e-05,0.0526286840343353,0.0071006692749442405,0.00384215626110193
21059,2006,19,19.9165600955995,2.9915515512806294,20757.89531645,95398,42821,38.6,86412,90.5805153147865,4.00680376506373e-06,-2.88745127062443e-05,0.0425334850039967,0.0115063155155166,0.00400680376506373
21067,2006,41,14.233887066257,2.6556255347622097,57962.8368172001,288045,47469,33.5,213771,74.2144456595324,3.54825704630994e-06,-1.2824863348445199e-05,0.0348884627432113,0.0191994653163725,0.00354825704630994
21071,2006,18,45.0574482465143,3.8079383032743697,21786.831975,39949,27907,39.5,38978,97.56940098625749,4.98591460804218e-06,-2.76224898407211e-05,0.0302507965695658,0.00752338186617152,0.00498591460804218
21101,2006,11,23.942711620921603,3.1756639610890605,16451.570582,45943,40438,39.0,40677,88.5379709640206,3.7486281167913595e-06,-2.0832638751354503e-05,0.0539803560764476,0.00195291712093493,0.00374862811679136
21111,2006,99,13.571832005395802,2.60799646881677,202744.62561279998,729452,45352,37.7,522257,71.59580068325259,3.22681457769338e-06,-1.35948045360053e-05,0.0062238390136926105,0.043447429811862996,0.0032268145776933803
21117,2006,42,26.5765594745435,3.28002960452109,47627.555178625094,158034,53213,36.0,142995,90.4836933824367,2.9311857076459498e-06,-1.90874119233189e-05,0.00868330611803358,0.0212577490785826,0.00293118570764595
21119,2006,11,66.316995237234,4.194446202762561,1887.388025,16587,29451,41.2,16418,98.98112980044608,4.661133967663469e-06,-3.07074438235092e-05,0.031449687207024,0.00269161679361929,0.004661133967663471
21121,2006,10,31.4811899889816,3.44939022426364,11532.892506,31765,21493,38.5,30754,96.81725169211398,5.14996031721678e-06,-2.7840210390156104e-05,0.008650015077337871,0.00177740878365995,0.00514996031721678
21125,2006,12,20.6345112200155,3.02696497598509,19137.245667575,58155,36787,37.4,56109,96.4818158369874,3.53982549244582e-06,-2.7295037162171e-05,0.00715686514930525,0.007489136063547621,0.00353982549244582
21145,2006,13,19.933452934050898,2.9923993723064797,30986.165463999998,65217,41630,41.3,55052,84.4135731481056,2.56406783150694e-06,-3.15772579874648e-05,0.0562069267432399,0.0010281930068485302,0.00256406783150694
21151,2006,11,13.483696984555,2.60148132489705,17310.328548575,81580,41894,33.0,74093,90.82250551605792,1.7112326621630199e-06,-1.64154865774464e-05,0.0399095761728461,0.0185647813666279,0.00171123266216302
21195,2006,15,22.9677379840451,3.13409053488383,56099.0148140001,65309,32563,39.9,63761,97.6297294400466,5.25228306990538e-06,-2.77162890346145e-05,0.0374264273303253,0.00052514341386356,0.00525228306990538
21199,2006,10,16.1129193387258,2.7796213936039598,19925.465094,62062,32771,40.7,59095,95.21929683220009,2.7425927108464598e-06,-2.8859954127867896e-05,0.0160697256556492,0.0028141696594588,0.00274259271084646
21235,2006,11,30.550463811587,3.41937986755103,37752.830386,36006,28122,37.3,34821,96.70888185302451,4.5304251422277195e-06,-2.8192293244650605e-05,0.00639220662065298,-0.00294233870405947,0.00453042514222772
22001,2006,21,34.34796120316,3.53654266328707,17782.8435732,61139,37261,35.4,48118,78.7026284368406,-1.31297928636939e-06,-1.61938564705181e-05,0.0244790759889835,0.0245465211896336,-0.00131297928636939
22015,2006,15,13.1767351564078,2.57845278643177,20166.534246025,113837,51020,34.6,79286,69.6487082407302,-1.9137897288766502e-05,1.03715022416739e-05,0.11335101890977099,-0.0150936585859895,-0.0191378972887665
22017,2006,32,12.6458221365117,2.53732689473533,65323.682374325,253048,37181,36.4,122602,48.4500964243938,-1.65025096033025e-05,-1.07712116450068e-05,0.0695346014395994,-0.00293452903647662,-0.0165025096033025
22019,2006,58,30.6660885932725,3.4231574379838903,46678.5269907501,189134,43758,35.9,132574,70.0952763649053,-1.41438404701347e-07,-1.5318308300304402e-05,0.0532310762312243,0.0185978338155559,-0.000141438404701347
22033,2006,38,8.71929603157303,2.16553850433783,139782.840626225,435815,46179,32.6,208548,47.852414441907705,1.55753961703347e-07,-4.32931623736482e-06,0.0613303095563758,0.0100053111837428,0.000155753961703347
22051,2006,121,28.0730083824611,3.33480855892605,264899.257856026,431019,48175,38.6,248917,57.7508184093973,7.55916276349287e-06,-1.98522511127674e-05,0.0503814329073986,-0.004462309987111721,0.00755916276349287
22055,2006,41,19.0183736043529,2.94540554370045,121530.73371760001,215581,47559,33.4,146639,68.0203728528952,-9.32070384050568e-07,-9.7463148132056e-06,-0.0140131782700506,0.015108172816821001,-0.0009320703840505679
22063,2006,29,23.616019804882804,3.1619252870391,43437.549318800004,122798,54708,34.2,111361,90.68633039626052,1.45331158778552e-06,-6.927437275567861e-06,0.0529138461299907,0.0062698264210308,0.00145331158778552
22071,2006,35,11.852955619147599,2.4725772558186603,20163.307367175,295285,37468,35.8,91146,30.867128367509398,3.51506598731072e-06,-1.3465732227809e-05,0.0403637076439018,0.0008550301285130679,0.00351506598731072
22073,2006,18,11.82600011826,2.4703005073986404,26072.195731625,152207,39823,34.1,91816,60.3231126032311,-8.47776981766578e-06,-1.8163103186513396e-05,0.11416925798159698,0.029617950483967998,-0.00847776981766578
22087,2006,14,50.470456757633706,3.92138815039312,5573.2413853,27739,39200,34.6,19358,69.7862215653052,5.333497847903041e-06,-1.2231310700625501e-05,-0.0159124345965473,0.00411079706347728,0.00533349784790304
22089,2006,11,20.894671858676,3.0394941914777402,16534.183898500003,52645,60961,36.6,34936,66.3614778231551,3.94966779890011e-06,-8.02859495074252e-06,0.0664113310404604,0.00309856987485801,0.003949667798900111
22097,2006,23,27.280598749836898,3.3061757810422097,25634.17902015,84309,31813,36.8,46905,55.6346297548304,3.41948712504493e-06,-2.90637809653828e-05,0.0769834193666528,0.0190051227115884,0.0034194871250449303
22103,2006,70,30.581841376357602,3.42040641374227,97535.46947197491,228894,60866,38.8,185981,81.2520205859481,2.55065408323336e-06,-6.45592867040343e-06,0.056638580277582,0.00447626695094883,0.00255065408323336
22105,2006,26,21.9984770285134,3.09097322498542,38403.5975766,118190,38957,33.3,76979,65.1315678145359,2.9122543003297002e-06,-5.4321418630929805e-06,0.0653973130978986,0.00753120871993218,0.0029122543003297
22109,2006,20,17.9967785766348,2.8901927739147504,20967.3850823,111131,48437,35.1,77097,69.37488189614061,4.76083424363601e-06,-1.0556682516067999e-05,0.056496400224359,0.00532340726616676,0.00476083424363601
23001,2006,10,9.269386922748929,2.22671724176492,24665.488919025,107882,44470,39.4,100204,92.8829647207134,-2.42764370638154e-06,4.58443920131699e-06,0.0807551068064001,-0.0334313619023945,-0.00242764370638154
23005,2006,22,7.85731122809775,2.06144446497818,74218.10928045,279994,55658,40.3,258435,92.3001921469746,-3.37766339572031e-06,4.61760255158865e-06,0.0720254080114486,-0.0274841963738943,-0.00337766339572031
23011,2006,22,18.0438794340783,2.89280653775029,35355.440001,121925,45973,41.8,116652,95.6752101701866,-4.0772942511303104e-06,2.26179793698378e-06,0.0771871663037018,-0.0189887445358323,-0.0040772942511303105
23019,2006,32,20.9240587442949,3.04089963301231,54951.961043775,152934,42658,39.4,145175,94.92656963134421,-4.45316670933532e-06,-1.86853293133726e-05,0.0401430520760186,0.200117484216207,-0.00445316670933532
23031,2006,25,12.6609844168604,2.53852517173887,38608.9442625,197457,55008,42.1,189194,95.8152914305393,-1.62594530741264e-06,-4.42805814202148e-06,0.0574869716879327,-0.0169039295431235,-0.00162594530741264
24001,2006,13,17.4174013237225,2.8574697825535695,24161.205099025,74638,37747,40.9,66473,89.0605321686004,4.9427223721363e-06,-1.1552145233624e-05,0.000921131938679487,-0.00313171917160604,0.0049427223721363
24003,2006,70,13.282228378429698,2.58642692955206,119728.8418309,527020,83456,38.1,388267,73.6721566543964,3.50262569368981e-06,-1.60421800214961e-05,0.019816025048093003,-0.000100589035846754,0.00350262569368981
24009,2006,10,11.3777292327997,2.43165786861162,19519.947373575,87891,90838,39.1,70495,80.2073022266216,3.75258878117136e-06,-1.5557849191687e-05,0.0246717434625774,0.00246758364932098,0.00375258878117136
24013,2006,17,10.1669776565715,2.3191449836483797,33313.5293596,167208,81621,39.9,153067,91.54286876226021,3.87011030389061e-06,-1.40856416073186e-05,0.00248375641860576,-0.0029304032208350398,0.00387011030389061
24015,2006,27,26.962522094288897,3.29444783116005,38774.9310815,100139,64886,38.0,88288,88.165450024466,3.32270010503834e-06,-1.3201501944739699e-05,-0.0030830147615255,0.000490080949834049,0.00332270010503834
24021,2006,22,9.59839445038284,2.26159583973504,42195.296045975,229205,81686,37.9,181041,78.9864968041709,3.38694905285299e-06,-1.5083278994199697e-05,0.00589228724275159,-0.00406157750427316,0.00338694905285299
24025,2006,43,17.703632950166302,2.87376986994042,65905.3346919,242888,77010,38.7,194666,80.14640492737391,3.48779417054767e-06,-1.3788313315104198e-05,0.008256630071064029,-0.0025434714423706603,0.00348779417054767
24027,2006,15,5.369300487532481,1.6806976370064801,42254.598114075,279366,103273,37.7,171694,61.458445193760205,2.99574592869578e-06,-1.67878331959857e-05,0.00451755126522979,-0.00216636067080311,0.00299574592869578
24031,2006,43,4.53955216790009,1.5128283657561699,103754.6556868,947230,93373,38.2,482754,50.964813192149705,2.92577842579714e-06,-1.7043717458159302e-05,0.009732973612312179,-0.00152464753576642,0.00292577842579713
24033,2006,38,4.44589000868119,1.4919800758480302,87119.558574425,854722,71260,34.6,135276,15.8269004424831,2.67085144474583e-06,-1.6809251965103798e-05,0.0384386764251872,-0.00401209091698296,0.00267085144474583
24043,2006,20,13.667830710248802,2.61504494832975,30788.7048476,146329,52994,39.1,123314,84.2717438101812,2.7698137412579e-06,-1.5393291342682597e-05,0.0122387899704126,-0.0080021748689405,0.0027698137412579
24045,2006,16,16.5031820197832,2.80355321199725,25166.5914536,96951,50752,35.7,65803,67.87243040298709,3.03809651770752e-06,-1.3595456908018901e-05,0.0308473569394874,0.000829905791563057,0.0030380965177075198
24047,2006,10,19.556841961160103,2.97332519764316,14917.043118725,51133,55487,47.5,41358,80.88318698296601,3.25801290864021e-06,-1.22283399516756e-05,0.018992133645698003,0.0043857751695761706,0.00325801290864021
24510,2006,241,38.8372670166855,3.6593802757744998,187356.762398375,620538,39386,34.5,173972,28.035672271480603,3.22848983916293e-06,-1.4400940498656e-05,0.0274919321777816,-0.00518769537785602,0.00322848983916293
24510,2006,241,38.8372670166855,3.6593802757744998,158572.42489189998,620538,39386,34.5,173972,28.035672271480603,3.22848983916293e-06,-1.4400940498656e-05,0.0274919321777816,-0.00518769537785602,0.00322848983916293
25001,2006,37,17.0128239908407,2.8339674120778398,59344.3127691,217483,60317,48.7,201262,92.5414860012047,2.7798261966209503e-07,-1.29217348562652e-05,-0.0184714609229886,0.00625713219529089,0.00027798261966209504
25005,2006,120,21.960606332340802,3.0892502270224904,138303.640547875,546433,54955,39.2,472344,86.44133864535999,5.437677616829489e-07,-1.38969361624371e-05,0.0190704888152631,-0.000177882801901674,0.000543767761682949
25009,2006,125,16.9919607635236,2.83274033594219,133336.2088517,735642,64153,40.0,568426,77.26937831173309,-8.9208698565989e-07,-8.65556943482936e-06,0.0469182975292366,-0.0116506621636754,-0.00089208698565989
25011,2006,10,13.981516435272601,2.6377362026878797,11944.12012315,71523,52002,43.3,66397,92.83307467527929,1.19006359107244e-06,-1.3672462832941e-05,0.0508987199840281,0.0026611116781341,0.00119006359107244
25013,2006,62,13.412075194150601,2.59615543507131,127754.87302415,462270,47724,38.3,319423,69.0987950764705,1.86843561605423e-06,-1.3202604997189699e-05,0.0440311892616805,0.00405338115290643,0.00186843561605423
25015,2006,20,12.7124569365521,2.54258237388042,31086.015025999997,157326,59505,36.1,136469,86.7428142837166,2.0671610907879e-06,-1.36185806389486e-05,0.0319106581679129,0.0048170851235163105,0.0020671610907879
25017,2006,168,11.355256638938698,2.4296807767057795,170233.268277225,1479491,77377,38.3,1156265,78.15289177156201,2.6727790385517803e-07,-1.1681051424915301e-05,0.0501662735259565,-0.010293714167612,0.000267277903855178
25021,2006,77,11.630067197622001,2.4535937444693396,117430.865637075,662077,81027,40.2,541748,81.8255278464589,2.75559149498343e-07,-1.29819913579979e-05,0.0402627972527192,-0.006617580693555779,0.000275559149498343
25023,2006,70,14.262893655864902,2.6576613155690803,96856.7576913499,490784,73131,40.5,417310,85.0292593075569,2.6780202277260605e-07,-1.47048403427294e-05,0.0290728543695877,-0.0030803423781256,0.000267802022772606
25025,2006,153,21.7187633080658,3.0781765555103497,91601.4878883,704460,50597,31.6,343495,48.760043153621204,1.89415699803784e-07,-1.15853537629349e-05,0.04621963106440499,-0.00940039689384697,0.000189415699803784
25027,2006,118,14.901718117584698,2.70147651620875,151572.39503639998,791855,64152,38.6,648334,81.875343339374,1.4530877850042e-06,-1.5076029286243699e-05,0.0345443535151446,0.00186707255636698,0.0014530877850042
26017,2006,14,12.944265690299199,2.5606528862410802,25448.802202575,108156,44659,41.2,98971,91.5076371167573,2.03964215936522e-06,-3.02008121128147e-05,0.0214668927662363,0.0181726294821232,0.0020396421593652197
26021,2006,24,15.2640683830264,2.72550159471597,32829.006757575,157232,42625,40.3,120250,76.479342627455,2.49699541299275e-06,-1.27892286303327e-05,0.0527266652732028,0.0219136249731786,0.00249699541299275
26025,2006,29,21.1505922165821,3.05166790588429,38221.436238,137112,42568,38.4,110146,80.332866561643,1.2514286399364201e-06,-2.2828032026784303e-05,0.0271553582310133,0.0103572385245805,0.00125142863993642
26045,2006,10,9.25908779467047,2.2256055335108598,17849.147225599998,108002,54885,39.3,92426,85.5780448510213,1.60699338510512e-06,-2.24006790496222e-05,0.0219346250921078,0.0135855059834977,0.00160699338510512
26049,2006,39,9.00580528063475,2.19786940057466,94142.42002337519,433054,43483,37.6,316816,73.1585437381943,1.2934002827448299e-06,-3.0511170670012e-05,0.0116890349899457,0.0235115140760307,0.00129340028274483
26055,2006,11,12.7816316333763,2.54800911164338,24402.070405000002,86061,50647,40.5,80604,93.6591487433332,2.28573502030177e-06,-3.97803865636939e-05,0.047296615215707,0.0019801405671415803,0.00228573502030177
26065,2006,21,7.463614877472321,2.0100398648762803,42418.6728260001,281365,45808,30.9,205906,73.18109928384841,1.2424540144194401e-06,-2.27946501921397e-05,0.019357484319583,0.0174526741235113,0.00124245401441944
26075,2006,13,8.04609795195861,2.08518724744785,34179.895940325,161569,46117,39.0,139140,86.11800531042459,1.1027309109839702e-06,-1.9539847100796898e-05,0.0247918379537371,0.0127483740179848,0.00110273091098397
26077,2006,34,13.751486373894801,2.6211469181898304,43811.0633470001,247246,44794,33.9,199326,80.61849332244,7.72183841575493e-07,-2.0770717113797e-05,0.0542886562151645,0.00698574767087123,0.000772183841575493
26081,2006,54,9.00852807324267,2.19817169237477,76662.33751100009,599432,49532,34.0,458850,76.54746493347041,1.7414550052114399e-06,-2.31366575850268e-05,0.0437795100156615,0.00989316226735948,0.00174145500521144
26087,2006,10,11.1180289958196,2.4085680245346803,12997.735575,89944,55005,40.3,83833,93.2057724806546,1.12975026293554e-06,-3.5856547583231705e-05,-0.0176159823152364,0.0314167272519459,0.00112975026293554
26093,2006,18,9.92555831265509,2.29511307815534,24088.109910475,181350,72129,39.9,172972,95.3802040253653,9.55263346834337e-07,-3.0111725128723804e-05,0.00120913684241586,0.0243602895059452,0.0009552633468343369
26099,2006,144,17.1942351550466,2.8445741622346605,181000.585477725,837490,53996,39.3,714839,85.35492961109979,5.18582509232443e-07,-4.51678719230386e-05,-0.0293401133436149,0.0356738981295184,0.000518582509232443
26111,2006,12,14.349604190084401,2.66372235925271,20078.152736725,83626,51103,39.3,78032,93.3106928467223,1.13137351931787e-06,-3.41825209189388e-05,0.0196717651882468,0.0189420239672256,0.00113137351931787
26115,2006,15,9.81778196669808,2.28419522788245,30865.370621175,152784,55366,39.2,141611,92.68706147240549,2.68788114276359e-07,-2.7548574462754802e-05,0.0268494837185891,0.00593026780578398,0.000268788114276359
26121,2006,17,9.8139392574889,2.2838037482751,40302.1612720751,173223,40670,37.5,134610,77.7090802029754,7.492966334667891e-07,-1.67247560800957e-05,0.0379263782358183,-0.008177522485136809,0.000749296633466789
26125,2006,89,7.409794082654999,2.00280264980649,237114.2207386,1201113,66390,39.5,914905,76.17143432799409,2.6089173302172104e-07,-3.84610438434628e-05,-0.007207009916267991,0.0228176641610451,0.000260891733021721
26139,2006,19,7.26922135161606,1.9836491814924397,25020.43588645,261376,55095,34.0,224553,85.91186642997059,7.03179381271349e-07,-1.5201912967957199e-05,0.0364427272118122,-0.00816925483907305,0.000703179381271349
26145,2006,27,13.3441404396647,2.59107737011622,39541.550120050095,202336,42954,39.0,143201,70.7738613000158,1.1630722812146e-06,-2.8306892376326598e-05,-0.003575142159157,0.0289825858246582,0.0011630722812146
26147,2006,22,13.275484404323,2.5859190564300896,30544.491606525,165719,49120,40.2,153135,92.4064229207273,3.8883352902546103e-07,-3.656732985251029e-05,-0.0142582790634052,0.0316952601497622,0.00038883352902546097
26161,2006,28,8.14078913320948,2.0968871204273,54158.2533391501,343947,59065,32.8,250013,72.6893969128965,1.64686667635804e-07,-1.49010004115826e-05,0.0482576657584737,-0.00895793613481821,0.000164686667635804
26163,2006,328,17.536712144494,2.8642965203706496,354721.67058705,1870362,42241,36.5,924710,49.440161851021394,3.8992611361306295e-07,-2.4231782496012e-05,0.0500186292016167,0.00245196511983359,0.000389926113613063
27003,2006,17,5.190142393083071,1.6467611328482699,37017.6451765751,327544,69028,36.4,282195,86.1548372127104,9.08680084624177e-06,-1.0783640161988001e-05,-0.11792571749549599,0.00464640073900568,0.00908680084624177
27037,2006,11,2.79627840764655,1.0282893929647199,33520.629631,393380,72850,36.1,328204,83.43179622756621,8.88526071381113e-06,-1.61804420671487e-05,-0.0685109177922816,0.00442130053104073,0.008885260713811129
27053,2006,91,8.00688416062338,2.08030169172262,140948.666954675,1136522,61328,35.9,827721,72.8292985089598,1.09032947436577e-05,-7.50322753055414e-06,-0.13577694068230498,0.000350932287563666,0.0109032947436577
27109,2006,10,7.079946758800371,1.9572663877339,17438.420374,141244,64090,36.0,119097,84.3200419132848,1.32676795912276e-05,-2.52739858300542e-05,0.0928077521473938,-0.0122512384896645,0.0132676795912276
27123,2006,45,8.94431270907331,2.1910178788017,53088.6161913001,503113,51915,34.7,344291,68.43214148710129,2.0014782268816603e-05,-1.81425114768514e-05,-0.0897569261803843,0.0229085806358746,0.0200147822688166
27137,2006,17,8.52249939841181,2.1427096544416897,45019.382484500005,199472,44941,40.7,184844,92.66663992941359,2.5566506576571803e-05,-7.3661929347324005e-06,-0.156669435230924,0.0038175667414179796,0.0255665065765718
27163,2006,14,6.0205731585647,1.79518246385254,26736.49923,232536,79109,37.6,200808,86.3556610589328,3.49927305952875e-05,-3.56889722224426e-05,0.16561950301210399,-0.0228925432867957,0.0349927305952875
28033,2006,13,8.402546617974991,2.12853482870944,25136.87634015,154715,59418,34.8,112013,72.39957340917171,2.5793780411005404e-06,-5.09383118369854e-05,-0.060273031951823,0.0333563627038558,0.00257937804110054
28045,2006,20,47.160913035276394,3.8535654358565803,7057.498578175,42408,44494,40.8,36647,86.4152990001886,3.05093666330106e-06,2.29498101692212e-06,0.0374479543637953,0.00221978718688653,0.00305093666330106
28047,2006,46,25.3037829155459,3.23095390690971,51502.4246110501,181791,45668,35.8,124006,68.2134979179387,1.6898888844439501e-06,5.31713630339339e-06,0.0199419874295792,0.0041172991594447,0.00168988888444395
28049,2006,16,6.50229409063385,1.87215505165456,24228.09642915,246067,39215,32.8,72386,29.417191252788896,5.48159419570555e-06,-1.1911676834655901e-05,0.0451725299955399,0.0154802140780159,0.00548159419570555
28059,2006,41,29.9091054988985,3.398162965772,40000.09981255,137082,47906,37.0,97108,70.839351628952,-1.06674972579174e-06,3.63996596799889e-06,-0.0185732812487061,0.00972894075800568,-0.00106674972579174
28089,2006,11,11.9582114864057,2.48141819606965,13157.82412505,91987,59585,35.4,52050,56.5840825334015,1.43736992475729e-05,-1.41900130837982e-05,0.171534396918034,0.0010187370030188,0.0143736992475729
28109,2006,28,50.0688446614094,3.9133989516080803,14698.841157875,55923,40038,38.4,46339,82.862149741609,3.3465818858413702e-06,-1.01577847332161e-05,0.0633897577242291,0.0076005617557291,0.00334658188584137
29019,2006,21,13.2855055134848,2.5866736299357003,19970.666087999998,158067,45786,29.5,128853,81.5179639013836,3.0311368276409197e-06,-1.9275083456255803e-05,0.0245579509154781,0.00318930656969041,0.00303113682764092
29023,2006,11,25.9207766807267,3.2550448355693598,21780.487813875,42437,33525,40.4,38270,90.180738506492,-1.01101471082163e-06,-4.34184666044547e-05,-0.0290452669909058,-0.0007856485308455059,-0.00101101471082163
29037,2006,10,10.2461116006476,2.32689827757633,16759.725785875,97598,60097,37.4,87894,90.05717330273158,4.51788156688031e-06,-2.59860515078978e-05,0.0712648165987169,0.008197343804432041,0.0045178815668803106
29047,2006,12,5.581005976327231,1.7193690426402,40168.278775300096,215015,58559,36.0,182831,85.0317419714904,5.56945350899438e-06,-1.9038485956504898e-05,0.10537787287799699,0.00264031726471003,0.00556945350899438
29071,2006,14,13.8975748731846,2.6317143553599998,19771.931467575,100737,49120,38.5,96904,96.19504253650601,1.36454077044312e-06,-4.3592985041814e-05,-0.0627347376275011,0.024628650321862004,0.00136454077044312
29077,2006,53,19.6158259002924,2.9763366843214905,81572.1971280751,270190,41059,35.6,243255,90.03108923350229,6.45836952207568e-06,-9.95570196744844e-06,0.0206225293216944,0.0013462502206040801,0.00645836952207568
29091,2006,16,40.23841259462311,3.6948220765696096,16061.583183,39763,35282,39.0,37872,95.24432261147301,-8.253015557743629e-07,-2.70669482989195e-05,0.00698567637537906,0.00408215331928474,-0.000825301555774363
29095,2006,89,13.343388351071999,2.59102100756585,116384.79022855,666997,46252,36.1,426329,63.9176787901595,4.41495327265676e-06,-1.9896646405052498e-05,0.13552303513502698,-0.0022050447735941802,0.00441495327265676
29099,2006,40,18.4960834543285,2.9175590045001503,37310.683760200096,216262,56756,37.1,206731,95.5928457149199,1.1322864642415301e-06,-5.74834713776944e-05,-0.10370364806517098,0.0359215086304019,0.0011322864642415301
29183,2006,39,11.123597428452499,2.40906874625736,45231.844632100096,350606,70331,36.6,314755,89.77456175878339,7.61619230627937e-07,-7.71047377292958e-05,-0.0848487942329612,0.0472205590255399,0.000761619230627937
29187,2006,21,32.69042170644,3.48708212081932,29906.34275715,64239,38589,38.1,59766,93.0369401765283,3.9806421962017297e-07,-7.48964464028848e-05,-0.0791905690647638,0.0416890253757245,0.000398064219620173
29510,2006,80,25.093394477571202,3.22260464327865,144659.68756125,318809,33652,34.0,133205,41.7820701423109,1.73729381870114e-07,-8.04262745329395e-05,-0.18274742374748998,0.0501208523988357,0.000173729381870114
