County_cd,State,County_nm,pills
20011,KS,BOURBON,717800
20013,KS,BROWN,575610
20015,KS,BUTLER,3002190
20019,KS,CHAUTAUQUA,151090
20021,KS,CHEROKEE,705430
20023,KS,CHEYENNE,116200
20025,KS,CLARK,119610
20027,KS,CLAY,357800
20029,KS,CLOUD,451000
20031,KS,COFFEY,485830
20033,KS,COMANCHE,137640
20035,KS,COWLEY,1694460
20037,KS,CRAWFORD,1751170
20039,KS,DECATUR,98200
20041,KS,DICKINSON,506530
20045,KS,DOUGLAS,2894620
20047,KS,EDWARDS,37500
20049,KS,ELK,109400
20051,KS,ELLIS,1043100
20053,KS,ELLSWORTH,190170
20055,KS,FINNEY,870400
20057,KS,FORD,919700
20059,KS,FRANKLIN,1047890
20061,KS,GEARY,1045900
20063,KS,GOVE,65200
20065,KS,GRAHAM,109800
20067,KS,GRANT,163300
20069,KS,GRAY,84800
20071,KS,GREELEY,79400
20073,KS,GREENWOOD,247900
20075,KS,HAMILTON,53400
20077,KS,HARPER,187360
20079,KS,HARVEY,1342600
20081,KS,HASKELL,51700
20083,KS,HODGEMAN,65300
20085,KS,JACKSON,278500
20087,KS,JEFFERSON,212800
20089,KS,JEWELL,60900
20091,KS,JOHNSON,25103710
20093,KS,KEARNY,57300
20095,KS,KINGMAN,269600
20099,KS,LABETTE,1183200
20101,KS,LANE,52700
20103,KS,LEAVENWORTH,5033100
20105,KS,LINCOLN,78900
20107,KS,LINN,237880
20109,KS,LOGAN,52300
20111,KS,LYON,956500
20115,KS,MARION,298760
20117,KS,MARSHALL,369800
20113,KS,MCPHERSON,981930
20119,KS,MEADE,86900
20121,KS,MIAMI,1123010
20123,KS,MITCHELL,136030
20125,KS,MONTGOMERY,2121210
20127,KS,MORRIS,113800
20129,KS,MORTON,264490
20131,KS,NEMAHA,366030
20133,KS,NEOSHO,833160
20135,KS,NESS,96100
20137,KS,NORTON,220300
20139,KS,OSAGE,259860
20141,KS,OSBORNE,117290
20143,KS,OTTAWA,180700
20145,KS,PAWNEE,265560
20147,KS,PHILLIPS,135400
20149,KS,POTTAWATOMIE,404650
20151,KS,PRATT,885200
20153,KS,RAWLINS,48500
20155,KS,RENO,2673600
20157,KS,REPUBLIC,271700
20159,KS,RICE,302390
20161,KS,RILEY,1962640
20163,KS,ROOKS,176600
20165,KS,RUSH,55900
20167,KS,RUSSELL,223140
20169,KS,SALINE,2490410
20171,KS,SCOTT,205250
20173,KS,SEDGWICK,23600000
20175,KS,SEWARD,815400
20177,KS,SHAWNEE,6049310
20179,KS,SHERIDAN,62400
20181,KS,SHERMAN,339400
20183,KS,SMITH,142560
20187,KS,STANTON,65200
20189,KS,STEVENS,117010
20191,KS,SUMNER,918800
20193,KS,THOMAS,423400
20195,KS,TREGO,101820
20201,KS,WASHINGTON,86160
20203,KS,WICHITA,38000
20205,KS,WILSON,330230
20207,KS,WOODSON,77640
20209,KS,WYANDOTTE,5196930
21001,KY,ADAIR,897770
21003,KY,ALLEN,1473300
21005,KY,ANDERSON,1180110
21007,KY,BALLARD,377400
21009,KY,BARREN,3067170
21011,KY,BATH,324000
21013,KY,BELL,4597380
21015,KY,BOONE,7473300
21017,KY,BOURBON,1002530
21019,KY,BOYD,6018160
21021,KY,BOYLE,2319860
21023,KY,BRACKEN,129100
21025,KY,BREATHITT,1533560
21027,KY,BRECKINRIDGE,952960
21029,KY,BULLITT,3145800
21031,KY,BUTLER,1161500
21033,KY,CALDWELL,1176150
21035,KY,CALLOWAY,2128700
21037,KY,CAMPBELL,5029220
21039,KY,CARLISLE,215200
21041,KY,CARROLL,831500
21043,KY,CARTER,1247000
21045,KY,CASEY,503590
21047,KY,CHRISTIAN,3122110
21049,KY,CLARK,2671130
21051,KY,CLAY,2906630
21053,KY,CLINTON,1539060
21055,KY,CRITTENDEN,1091100
21057,KY,CUMBERLAND,537950
21059,KY,DAVIESS,5512300
21061,KY,EDMONSON,385300
21063,KY,ELLIOTT,318900
21065,KY,ESTILL,809700
21067,KY,FAYETTE,11483142
21069,KY,FLEMING,655330
21071,KY,FLOYD,6828790
21073,KY,FRANKLIN,2326380
21075,KY,FULTON,688800
21077,KY,GALLATIN,311900
21079,KY,GARRARD,664960
21081,KY,GRANT,2252400
21083,KY,GRAVES,2029650
21085,KY,GRAYSON,1833360
21087,KY,GREEN,436620
21089,KY,GREENUP,2237320
21091,KY,HANCOCK,148390
21093,KY,HARDIN,3725390
21095,KY,HARLAN,2232400
21097,KY,HARRISON,845760
21099,KY,HART,511340
21101,KY,HENDERSON,3796020
21103,KY,HENRY,606440
21105,KY,HICKMAN,135400
21107,KY,HOPKINS,4512090
21109,KY,JACKSON,540060
21111,KY,JEFFERSON,45146540
21113,KY,JESSAMINE,2454600
21115,KY,JOHNSON,3857450
21117,KY,KENTON,8529450
21119,KY,KNOTT,664160
21121,KY,KNOX,1954120
21123,KY,LARUE,517900
21125,KY,LAUREL,3650550
21127,KY,LAWRENCE,1768640
21129,KY,LEE,1050170
21131,KY,LESLIE,1167760
21133,KY,LETCHER,2015960
21135,KY,LEWIS,559000
21137,KY,LINCOLN,1084630
21139,KY,LIVINGSTON,891060
21141,KY,LOGAN,1079540
21143,KY,LYON,539450
21151,KY,MADISON,3967820
21153,KY,MAGOFFIN,570500
21155,KY,MARION,1036940
21157,KY,MARSHALL,2047550
21159,KY,MARTIN,691690
21161,KY,MASON,907580
21145,KY,MCCRACKEN,7256870
21147,KY,MCCREARY,1014270
21149,KY,MCLEAN,225100
21163,KY,MEADE,806100
21165,KY,MENIFEE,228600
21167,KY,MERCER,1110255
21169,KY,METCALFE,292500
21171,KY,MONROE,862380
21173,KY,MONTGOMERY,1956330
21175,KY,MORGAN,579200
21177,KY,MUHLENBERG,2805370
21179,KY,NELSON,2517160
21181,KY,NICHOLAS,243430
21183,KY,OHIO,1537100
21185,KY,OLDHAM,1712080
21187,KY,OWEN,389400
21189,KY,OWSLEY,549700
21191,KY,PENDLETON,390800
21193,KY,PERRY,5149315
21195,KY,PIKE,9222570
21197,KY,POWELL,864000
21199,KY,PULASKI,3987760
21203,KY,ROCKCASTLE,1792960
21205,KY,ROWAN,1170530
21207,KY,RUSSELL,1289400
21209,KY,SCOTT,2048250
21211,KY,SHELBY,1880010
21213,KY,SIMPSON,1459730
21215,KY,SPENCER,562150
21217,KY,TAYLOR,1296370
21219,KY,TODD,425580
21221,KY,TRIGG,732500
21223,KY,TRIMBLE,211500
21225,KY,UNION,1167300
21227,KY,WARREN,5207540
21229,KY,WASHINGTON,304800
21231,KY,WAYNE,1267090
21233,KY,WEBSTER,786120
21235,KY,WHITLEY,6687335
21237,KY,WOLFE,630050
21239,KY,WOODFORD,795990
22001,LA,ACADIA,2537240
22003,LA,ALLEN,1199330
22005,LA,ASCENSION,5124360
22007,LA,ASSUMPTION,268200
22009,LA,AVOYELLES,1971100
22011,LA,BEAUREGARD,1239660
22013,LA,BIENVILLE,290200
22015,LA,BOSSIER,3492610
22017,LA,CADDO,10683270
22019,LA,CALCASIEU,7984580
22021,LA,CALDWELL,524860
22025,LA,CATAHOULA,475330
22027,LA,CLAIBORNE,808440
22029,LA,CONCORDIA,736730
22031,LA,DE SOTO,531560
22033,LA,EAST BATON ROUGE,20528745
22035,LA,EAST CARROLL,162360
22037,LA,EAST FELICIANA,406550
22039,LA,EVANGELINE,2473710
22041,LA,FRANKLIN,597510
22043,LA,GRANT,277460
22045,LA,IBERIA,3077700
22047,LA,IBERVILLE,1676290
22049,LA,JACKSON,487850
22051,LA,JEFFERSON,23966510
22053,LA,JEFFERSON DAVIS,1753620
22059,LA,LA SALLE,773510
22055,LA,LAFAYETTE,11986100
22057,LA,LAFOURCHE,4161000
22061,LA,LINCOLN,1318310
22063,LA,LIVINGSTON,7733390
22065,LA,MADISON,315920
22067,LA,MOREHOUSE,871125
22069,LA,NATCHITOCHES,881320
22071,LA,ORLEANS,7275983
22073,LA,OUACHITA,5082380
22075,LA,PLAQUEMINES,213580
22077,LA,POINTE COUPEE,756850
22079,LA,RAPIDES,7184280
22081,LA,RED RIVER,392320
22083,LA,RICHLAND,764900
22085,LA,SABINE,751010
22087,LA,SAINT BERNARD,1965990
22089,LA,SAINT CHARLES,2017550
22091,LA,SAINT HELENA,159560
22093,LA,SAINT JAMES,406810
22097,LA,SAINT LANDRY,5049650
22099,LA,SAINT MARTIN,1876280
22101,LA,SAINT MARY,2628150
22103,LA,SAINT TAMMANY,13146193
22095,LA,ST JOHN THE BAPTIST,1363970
22105,LA,TANGIPAHOA,6572550
22107,LA,TENSAS,62400
22109,LA,TERREBONNE,4223990
22111,LA,UNION,468450
22113,LA,VERMILION,1830340
22115,LA,VERNON,1657460
22117,LA,WASHINGTON,2308610
22119,LA,WEBSTER,1702740
22121,LA,WEST BATON ROUGE,1064430
22123,LA,WEST CARROLL,263250
22125,LA,WEST FELICIANA,230400
22127,LA,WINN,633870
25001,MA,BARNSTABLE,7777310
25003,MA,BERKSHIRE,4815730
25005,MA,BRISTOL,20503722
25007,MA,DUKES,631300
25009,MA,ESSEX,24224555
25011,MA,FRANKLIN,2020660
25013,MA,HAMPDEN,17797330
25015,MA,HAMPSHIRE,5237260
25017,MA,MIDDLESEX,30072919
25019,MA,NANTUCKET,232760
25021,MA,NORFOLK,15327670
25023,MA,PLYMOUTH,16400400
25025,MA,SUFFOLK,14650670
25027,MA,WORCESTER,28741635
24001,MD,ALLEGANY,4409110
24003,MD,ANNE ARUNDEL,18073790
24005,MD,BALTIMORE,31186890
24510,MD,BALTIMORE CITY,18097990
24009,MD,CALVERT,4191330
24011,MD,CAROLINE,804840
24013,MD,CARROLL,5405310.0003
24015,MD,CECIL,5393900
24017,MD,CHARLES,5132796
24019,MD,DORCHESTER,853360
24021,MD,FREDERICK,7026920
24023,MD,GARRETT,981600
24025,MD,HARFORD,10961470
24027,MD,HOWARD,6475530
24029,MD,KENT,1227820
24031,MD,MONTGOMERY,15626674.5
24033,MD,PRINCE GEORGES,14466300
24035,MD,QUEEN ANNES,1531390
24037,MD,SAINT MARYS,3528140
24039,MD,SOMERSET,586300
24041,MD,TALBOT,1225840
24043,MD,WASHINGTON,5875660
24045,MD,WICOMICO,4312790
24047,MD,WORCESTER,2346350
23001,ME,ANDROSCOGGIN,5065900
23003,ME,AROOSTOOK,3019570
23005,ME,CUMBERLAND,11091720
23007,ME,FRANKLIN,1268530
23009,ME,HANCOCK,2288870
23011,ME,KENNEBEC,5655690
23013,ME,KNOX,1530490
23015,ME,LINCOLN,1299190
23017,ME,OXFORD,2039790
23019,ME,PENOBSCOT,8520500
23021,ME,PISCATAQUIS,806230
23023,ME,SAGADAHOC,1294850
23025,ME,SOMERSET,2725160
23027,ME,WALDO,1286040
23029,ME,WASHINGTON,1599110
23031,ME,YORK,7035340
26001,MI,ALCONA,291760
26003,MI,ALGER,333400
26005,MI,ALLEGAN,2751030
26007,MI,ALPENA,1423020
26009,MI,ANTRIM,696530
26011,MI,ARENAC,800700
26013,MI,BARAGA,372520
26015,MI,BARRY,1438960
26017,MI,BAY,5156840
26019,MI,BENZIE,703960
26021,MI,BERRIEN,6115480
26023,MI,BRANCH,1317870
26025,MI,CALHOUN,7480370
26027,MI,CASS,836750
26029,MI,CHARLEVOIX,945260
26031,MI,CHEBOYGAN,1468890
26033,MI,CHIPPEWA,1595710
26035,MI,CLARE,2167060
26037,MI,CLINTON,2268230
26039,MI,CRAWFORD,989230
26041,MI,DELTA,1528310
26043,MI,DICKINSON,1625390
26045,MI,EATON,4308760
26047,MI,EMMET,1492780
26049,MI,GENESEE,21282850
26051,MI,GLADWIN,1671200
26053,MI,GOGEBIC,569120
26055,MI,GRAND TRAVERSE,4061580
26057,MI,GRATIOT,1261590
26059,MI,HILLSDALE,1188220
26061,MI,HOUGHTON,1267390
26063,MI,HURON,1168630
26065,MI,INGHAM,10161310
26067,MI,IONIA,1577020
26069,MI,IOSCO,1760930
26071,MI,IRON,496200
26073,MI,ISABELLA,2066350
26075,MI,JACKSON,6423990
26077,MI,KALAMAZOO,9585600
26079,MI,KALKASKA,772800
26081,MI,KENT,18071970
26085,MI,LAKE,233300
26087,MI,LAPEER,2910110
26089,MI,LEELANAU,211000
26091,MI,LENAWEE,3860900
26093,MI,LIVINGSTON,4874540
26095,MI,LUCE,458900
26097,MI,MACKINAC,353600
26099,MI,MACOMB,40284450
26101,MI,MANISTEE,1227430
26103,MI,MARQUETTE,2280100
26105,MI,MASON,1616550
26107,MI,MECOSTA,1660740
26109,MI,MENOMINEE,558800
26111,MI,MIDLAND,4810900
26113,MI,MISSAUKEE,294300
26115,MI,MONROE,7926730
26117,MI,MONTCALM,2829200
26119,MI,MONTMORENCY,632300
26121,MI,MUSKEGON,9625560
26123,MI,NEWAYGO,2363980
26125,MI,OAKLAND,43870240
26127,MI,OCEANA,1083500
26129,MI,OGEMAW,2761300
26131,MI,ONTONAGON,148400
26133,MI,OSCEOLA,852000
26135,MI,OSCODA,561000
26137,MI,OTSEGO,1570840
26139,MI,OTTAWA,5687000
26141,MI,PRESQUE ISLE,283700
26143,MI,ROSCOMMON,1853435
26145,MI,SAGINAW,8539530
26147,MI,SAINT CLAIR,7448390
26149,MI,SAINT JOSEPH,2331880
26151,MI,SANILAC,1146450
26153,MI,SCHOOLCRAFT,471400
26155,MI,SHIAWASSEE,3487800
26157,MI,TUSCOLA,1592100
26159,MI,VAN BUREN,3734310
26161,MI,WASHTENAW,9215520
26163,MI,WAYNE,86613290
26165,MI,WEXFORD,2118800
27001,MN,AITKIN,530300
27003,MN,ANOKA,8133800
27005,MN,BECKER,648410
27007,MN,BELTRAMI,750590
27009,MN,BENTON,646900
27011,MN,BIG STONE,145700
27013,MN,BLUE EARTH,1258130
27015,MN,BROWN,504520
27017,MN,CARLTON,1469650
27019,MN,CARVER,1594160
27021,MN,CASS,402140
27023,MN,CHIPPEWA,184700
27025,MN,CHISAGO,970240
27027,MN,CLAY,1059290
27029,MN,CLEARWATER,238680
27031,MN,COOK,193800
27033,MN,COTTONWOOD,208000
27035,MN,CROW WING,1663790
27037,MN,DAKOTA,7507574
27039,MN,DODGE,90600
27041,MN,DOUGLAS,985100
27043,MN,FARIBAULT,201180
27045,MN,FILLMORE,192500
27047,MN,FREEBORN,665200
27049,MN,GOODHUE,1043380
27051,MN,GRANT,92980
27053,MN,HENNEPIN,28253722
27055,MN,HOUSTON,271300
27057,MN,HUBBARD,476580
27059,MN,ISANTI,1209400
27061,MN,ITASCA,1307740
27063,MN,JACKSON,98400
27065,MN,KANABEC,512600
27067,MN,KANDIYOHI,653180
27069,MN,KITTSON,49600
27071,MN,KOOCHICHING,422600
27073,MN,LAC QUI PARLE,92920
27075,MN,LAKE,225060
27077,MN,LAKE OF THE WOODS,95500
27079,MN,LE SUEUR,232100
27081,MN,LINCOLN,88560
27083,MN,LYON,433900
27087,MN,MAHNOMEN,110100
27089,MN,MARSHALL,63800
27091,MN,MARTIN,679400
27085,MN,MCLEOD,1093980
27093,MN,MEEKER,309500
27095,MN,MILLE LACS,1282300
27097,MN,MORRISON,731400
27099,MN,MOWER,753920
27101,MN,MURRAY,48660
27103,MN,NICOLLET,238130
27105,MN,NOBLES,271920
27107,MN,NORMAN,115100
27109,MN,OLMSTED,3517100
27111,MN,OTTER TAIL,1070080
27113,MN,PENNINGTON,591740
27115,MN,PINE,690830
27117,MN,PIPESTONE,209900
27119,MN,POLK,677300
27121,MN,POPE,186500
27123,MN,RAMSEY,12911010
27125,MN,RED LAKE,26400
27127,MN,REDWOOD,236300
27129,MN,RENVILLE,187000
27131,MN,RICE,1084890
27133,MN,ROCK,218560
27135,MN,ROSEAU,338840
27137,MN,SAINT LOUIS,8139110
27139,MN,SCOTT,1974620
27141,MN,SHERBURNE,1509000
27143,MN,SIBLEY,186900
27145,MN,STEARNS,2871600
27147,MN,STEELE,813470
27149,MN,STEVENS,96700
27151,MN,SWIFT,124800
27153,MN,TODD,575600
27155,MN,TRAVERSE,73900
27157,MN,WABASHA,231100
27159,MN,WADENA,498200
27161,MN,WASECA,302330
27163,MN,WASHINGTON,5845400
27165,MN,WATONWAN,147800
27167,MN,WILKIN,131700
27169,MN,WINONA,1307300
27171,MN,WRIGHT,2402060
27173,MN,YELLOW MEDICINE,198000
29001,MO,ADAIR,1212630
29003,MO,ANDREW,295600
29005,MO,ATCHISON,145500
29007,MO,AUDRAIN,665830
29009,MO,BARRY,2198370
29011,MO,BARTON,620810
29013,MO,BATES,709000
29015,MO,BENTON,906740
29017,MO,BOLLINGER,391700
29019,MO,BOONE,4345110
29021,MO,BUCHANAN,5657790
29023,MO,BUTLER,4378360
29025,MO,CALDWELL,103100
29027,MO,CALLAWAY,1021980
29029,MO,CAMDEN,2246460
29031,MO,CAPE GIRARDEAU,3983890
29033,MO,CARROLL,366340
29035,MO,CARTER,203500
29037,MO,CASS,3775260
29039,MO,CEDAR,570780
29041,MO,CHARITON,133900
29043,MO,CHRISTIAN,2795940
29045,MO,CLARK,238300
29047,MO,CLAY,8345637
29049,MO,CLINTON,746620
29051,MO,COLE,2835320
29053,MO,COOPER,341980
29055,MO,CRAWFORD,1105760
29057,MO,DADE,275450
29059,MO,DALLAS,589600
29061,MO,DAVIESS,105100
29063,MO,DEKALB,124700
29065,MO,DENT,964660
29067,MO,DOUGLAS,460360
29069,MO,DUNKLIN,2825440
29071,MO,FRANKLIN,4890320
29073,MO,GASCONADE,623500
29075,MO,GENTRY,193330
29077,MO,GREENE,14483220
29079,MO,GRUNDY,416730
29081,MO,HARRISON,393000
29083,MO,HENRY,1423890
29085,MO,HICKORY,223800
29087,MO,HOLT,52100
29089,MO,HOWARD,116460
29091,MO,HOWELL,2551410
29093,MO,IRON,592600
29095,MO,JACKSON,24375210
29097,MO,JASPER,5744500
29099,MO,JEFFERSON,7471388
29101,MO,JOHNSON,1019030
29105,MO,LACLEDE,1792300
29107,MO,LAFAYETTE,886250
29109,MO,LAWRENCE,1407420
29111,MO,LEWIS,270120
29113,MO,LINCOLN,1615808
29115,MO,LINN,476500
29117,MO,LIVINGSTON,948900
29121,MO,MACON,447200
29123,MO,MADISON,600200
29125,MO,MARIES,359900
29127,MO,MARION,1381350
29119,MO,MCDONALD,700160
29129,MO,MERCER,68700
29131,MO,MILLER,585930
29133,MO,MISSISSIPPI,933370
29135,MO,MONITEAU,250680
29137,MO,MONROE,156700
29139,MO,MONTGOMERY,378900
29141,MO,MORGAN,818660
29143,MO,NEW MADRID,562400
29145,MO,NEWTON,1354620
29147,MO,NODAWAY,482601
29149,MO,OREGON,355000
29151,MO,OSAGE,98300
29153,MO,OZARK,279910
29155,MO,PEMISCOT,1985350
29157,MO,PERRY,510420
29159,MO,PETTIS,1253960
29161,MO,PHELPS,4099880
29163,MO,PIKE,696950
29165,MO,PLATTE,2537760
29167,MO,POLK,1683010
29169,MO,PULASKI,1673200
29171,MO,PUTNAM,118490
29175,MO,RANDOLPH,789830
29177,MO,RAY,887810
29179,MO,REYNOLDS,244620
29181,MO,RIPLEY,1064910
29183,MO,SAINT CHARLES,9682780
29185,MO,SAINT CLAIR,206300
29187,MO,SAINT FRANCOIS,5928860
29189,MO,SAINT LOUIS,30194718
29510,MO,SAINT LOUIS CITY,7361890
29186,MO,SAINTE GENEVIEVE,261860
29195,MO,SALINE,684780
29199,MO,SCOTLAND,149360
29201,MO,SCOTT,3129650
29203,MO,SHANNON,234550
29205,MO,SHELBY,141800
29207,MO,STODDARD,1832590
29209,MO,STONE,1342900
29211,MO,SULLIVAN,229700
29213,MO,TANEY,2653060
29215,MO,TEXAS,773200
29217,MO,VERNON,851820
29219,MO,WARREN,1015090
29221,MO,WASHINGTON,1382170
29223,MO,WAYNE,577400
29225,MO,WEBSTER,1437000
29227,MO,WORTH,2100
29229,MO,WRIGHT,957920
00000,MP,NORTHERN MARIANA ISLANDS,186900
28001,MS,ADAMS,2395730
28003,MS,ALCORN,3196830
28005,MS,AMITE,241590
28007,MS,ATTALA,729070
28009,MS,BENTON,169600
28011,MS,BOLIVAR,668560
28013,MS,CALHOUN,531820
28015,MS,CARROLL,45100
28017,MS,CHICKASAW,862190
28019,MS,CHOCTAW,209000
28021,MS,CLAIBORNE,208740
28023,MS,CLARKE,786660
28025,MS,CLAY,837490
28027,MS,COAHOMA,1125070
28029,MS,COPIAH,878470
28031,MS,COVINGTON,752080
28033,MS,DESOTO,5705230
28035,MS,FORREST,6371880
28037,MS,FRANKLIN,367180
28039,MS,GEORGE,1545390
28041,MS,GREENE,238240
28043,MS,GRENADA,843440
28045,MS,HANCOCK,1721590
28047,MS,HARRISON,9496310
28049,MS,HINDS,5346642
28051,MS,HOLMES,387400
28053,MS,HUMPHREYS,82300
28057,MS,ITAWAMBA,1613710
28059,MS,JACKSON,7468865
28061,MS,JASPER,257630
28063,MS,JEFFERSON,78290
28065,MS,JEFFERSON DAVIS,474360
28067,MS,JONES,3583820
28069,MS,KEMPER,319720
28071,MS,LAFAYETTE,1081510
28073,MS,LAMAR,1073900
28075,MS,LAUDERDALE,5371820
28077,MS,LAWRENCE,563100
28079,MS,LEAKE,782520
28081,MS,LEE,3652060
28083,MS,LEFLORE,999230
28085,MS,LINCOLN,1481840
28087,MS,LOWNDES,2351330
28089,MS,MADISON,3286290
28091,MS,MARION,2608060
28093,MS,MARSHALL,366130
28095,MS,MONROE,1341460
28097,MS,MONTGOMERY,369650
28099,MS,NESHOBA,2160800
28101,MS,NEWTON,564440
28103,MS,NOXUBEE,262540
28105,MS,OKTIBBEHA,1104610
28107,MS,PANOLA,1270390
28109,MS,PEARL RIVER,2823958
28111,MS,PERRY,415460
28113,MS,PIKE,2298850
28115,MS,PONTOTOC,891860
28117,MS,PRENTISS,852280
28119,MS,QUITMAN,192400
28121,MS,RANKIN,5157530
28123,MS,SCOTT,903860
28125,MS,SHARKEY,99800
28127,MS,SIMPSON,1561990
28129,MS,SMITH,228760
28131,MS,STONE,1584420
28133,MS,SUNFLOWER,531040
28135,MS,TALLAHATCHIE,219100
28137,MS,TATE,1021580
28139,MS,TIPPAH,914230
28141,MS,TISHOMINGO,1469470
28143,MS,TUNICA,190600
28145,MS,UNION,988420
28147,MS,WALTHALL,725940
28149,MS,WARREN,2027760
28151,MS,WASHINGTON,1513350
28153,MS,WAYNE,2021130
28155,MS,WEBSTER,488630
28157,MS,WILKINSON,365490
28159,MS,WINSTON,595780
28161,MS,YALOBUSHA,216500
28163,MS,YAZOO,642570
30001,MT,BEAVERHEAD,218600
30003,MT,BIG HORN,209160
30005,MT,BLAINE,97400
30007,MT,BROADWATER,95700
30009,MT,CARBON,88900
30013,MT,CASCADE,3430130
30015,MT,CHOUTEAU,129400
30017,MT,CUSTER,507960
30019,MT,DANIELS,30000
30021,MT,DAWSON,273900
30023,MT,DEER LODGE,343000
30025,MT,FALLON,103600
30027,MT,FERGUS,230390
30029,MT,FLATHEAD,4779718
30031,MT,GALLATIN,1730160
30033,MT,GARFIELD,4500
30035,MT,GLACIER,272500
30041,MT,HILL,851560
30043,MT,JEFFERSON,100140
30045,MT,JUDITH BASIN,200
30047,MT,LAKE,1318320
30049,MT,LEWIS AND CLARK,2261550
30051,MT,LIBERTY,19800
30053,MT,LINCOLN,1185900
30057,MT,MADISON,135000
30059,MT,MEAGHER,30800
30061,MT,MINERAL,189520
30063,MT,MISSOULA,3986130
30065,MT,MUSSELSHELL,129300
30067,MT,PARK,437130
30071,MT,PHILLIPS,102200
30073,MT,PONDERA,195500
30075,MT,POWDER RIVER,37500
30077,MT,POWELL,240830
30081,MT,RAVALLI,1570240
30083,MT,RICHLAND,247960
30085,MT,ROOSEVELT,162630
30087,MT,ROSEBUD,133900
30089,MT,SANDERS,515290
30091,MT,SHERIDAN,75800
30093,MT,SILVER BOW,1725470
30095,MT,STILLWATER,162300
30097,MT,SWEET GRASS,58300
30099,MT,TETON,166630
30101,MT,TOOLE,127600
30105,MT,VALLEY,361200
30107,MT,WHEATLAND,100
30111,MT,YELLOWSTONE,4940620
37001,NC,ALAMANCE,5518180
37003,NC,ALEXANDER,1400830
37005,NC,ALLEGHANY,424500
37007,NC,ANSON,872950
37009,NC,ASHE,1146930
37011,NC,AVERY,1110650
37013,NC,BEAUFORT,2273390
37015,NC,BERTIE,544500
37017,NC,BLADEN,2013300
37019,NC,BRUNSWICK,6977600
37021,NC,BUNCOMBE,10782220
37023,NC,BURKE,6141840
37025,NC,CABARRUS,7365360
37027,NC,CALDWELL,5176490
37031,NC,CARTERET,4012660
37033,NC,CASWELL,413700
37035,NC,CATAWBA,9729010
37037,NC,CHATHAM,1411300
37039,NC,CHEROKEE,2233260
37041,NC,CHOWAN,366300
37043,NC,CLAY,585820
37045,NC,CLEVELAND,5750040
37047,NC,COLUMBUS,6752840
37049,NC,CRAVEN,5319630
37051,NC,CUMBERLAND,11357720
37053,NC,CURRITUCK,372740
37055,NC,DARE,1868670
37057,NC,DAVIDSON,6580270
37059,NC,DAVIE,1792920
37061,NC,DUPLIN,1812015
37063,NC,DURHAM,7393020
37065,NC,EDGECOMBE,1439530
37067,NC,FORSYTH,13387794
37069,NC,FRANKLIN,1579540
37071,NC,GASTON,11024710
37073,NC,GATES,166400
37075,NC,GRAHAM,420100
37077,NC,GRANVILLE,2031300
37079,NC,GREENE,298030
37081,NC,GUILFORD,16425630
37083,NC,HALIFAX,1925560
37085,NC,HARNETT,3874230
37087,NC,HAYWOOD,3124630
37089,NC,HENDERSON,5419270
37091,NC,HERTFORD,1247600
37093,NC,HOKE,959500
37097,NC,IREDELL,7634970
37099,NC,JACKSON,1680230
37101,NC,JOHNSTON,4949750
37103,NC,JONES,187500
37105,NC,LEE,3334410
37107,NC,LENOIR,3846930
37109,NC,LINCOLN,3180920
37113,NC,MACON,1523220
37115,NC,MADISON,749460
37117,NC,MARTIN,1126500
37111,NC,MCDOWELL,2322190
37119,NC,MECKLENBURG,19659575
37121,NC,MITCHELL,1302500
37123,NC,MONTGOMERY,1133810
37125,NC,MOORE,4983760
37127,NC,NASH,3857190
37129,NC,NEW HANOVER,9665040
37131,NC,NORTHAMPTON,200400
37133,NC,ONSLOW,5805900
37135,NC,ORANGE,2548830
37137,NC,PAMLICO,382500
37139,NC,PASQUOTANK,1486740
37141,NC,PENDER,1361900
37143,NC,PERQUIMANS,272500
37145,NC,PERSON,1888390
37147,NC,PITT,6211390
37149,NC,POLK,854570
37151,NC,RANDOLPH,4260840
37153,NC,RICHMOND,3794210
37155,NC,ROBESON,7006191
37157,NC,ROCKINGHAM,6568970
37159,NC,ROWAN,6494970
37161,NC,RUTHERFORD,3399700
37163,NC,SAMPSON,2358650
37165,NC,SCOTLAND,2630010
37167,NC,STANLY,3507480
37169,NC,STOKES,2033500
37171,NC,SURRY,6183080
37173,NC,SWAIN,748780
37175,NC,TRANSYLVANIA,1631480
37177,NC,TYRRELL,125000
37179,NC,UNION,4959550
37181,NC,VANCE,3318310
37183,NC,WAKE,20987760
37185,NC,WARREN,264700
37187,NC,WASHINGTON,412190
37189,NC,WATAUGA,1610880
37191,NC,WAYNE,4136760
37193,NC,WILKES,4119150
37195,NC,WILSON,3625604
37197,NC,YADKIN,1402500
37199,NC,YANCEY,1074500
38001,ND,ADAMS,114200
38003,ND,BARNES,265000
38005,ND,BENSON,9600
38009,ND,BOTTINEAU,66900
38011,ND,BOWMAN,38500
38015,ND,BURLEIGH,2093760
38017,ND,CASS,2477760
38019,ND,CAVALIER,29800
38021,ND,DICKEY,59900
38023,ND,DIVIDE,34900
38025,ND,DUNN,32400
38027,ND,EDDY,38500
38029,ND,EMMONS,70440
38031,ND,FOSTER,94100
38033,ND,GOLDEN VALLEY,23700
38035,ND,GRAND FORKS,1521360
38037,ND,GRANT,32900
38039,ND,GRIGGS,15500
38041,ND,HETTINGER,52200
