County_cd,State,County_nm,pills
05069,AR,JEFFERSON,1198400
05071,AR,JOHNSON,837450
05073,AR,LAFAYETTE,236400
05075,AR,LAWRENCE,557410
05077,AR,LEE,161970
05079,AR,LINCOLN,138800
05081,AR,LITTLE RIVER,458180
05083,AR,LOGAN,683110
05085,AR,LONOKE,1304010
05087,AR,MADISON,268980
05089,AR,MARION,466900
05091,AR,MILLER,1296160
05093,AR,MISSISSIPPI,1666980
05095,AR,MONROE,184970
05097,AR,MONTGOMERY,175390
05099,AR,NEVADA,146100
05101,AR,NEWTON,65740
05103,AR,OUACHITA,784370
05105,AR,PERRY,201400
05107,AR,PHILLIPS,1021710
05109,AR,PIKE,622850
05111,AR,POINSETT,1120820
05113,AR,POLK,986840
05115,AR,POPE,1713660
05117,AR,PRAIRIE,121250
05119,AR,PULASKI,10826486
05121,AR,RANDOLPH,446890
05123,AR,SAINT FRANCIS,487000
05125,AR,SALINE,2965290
05127,AR,SCOTT,697940
05129,AR,SEARCY,194890
05131,AR,SEBASTIAN,6345290
05133,AR,SEVIER,532430
05135,AR,SHARP,803300
05137,AR,STONE,407800
05139,AR,UNION,1564020
05141,AR,VAN BUREN,499160
05143,AR,WASHINGTON,4622840
05145,AR,WHITE,1759920
05147,AR,WOODRUFF,324200
05149,AR,YELL,728280
04001,AZ,APACHE,482100
04003,AZ,COCHISE,4088420
04005,AZ,COCONINO,2724865
04007,AZ,GILA,2364350
04009,AZ,GRAHAM,1473525
04011,AZ,GREENLEE,77200
04012,AZ,LA PAZ,640000
04013,AZ,MARICOPA,100192779
04015,AZ,MOHAVE,10519962
04017,AZ,NAVAJO,2650200
04019,AZ,PIMA,34709996
04021,AZ,PINAL,7678990
04023,AZ,SANTA CRUZ,614750
04025,AZ,YAVAPAI,7656990
04027,AZ,YUMA,3195160
06001,CA,ALAMEDA,64418740
06003,CA,ALPINE,100
06005,CA,AMADOR,2056490.0
06007,CA,BUTTE,13741040
06009,CA,CALAVERAS,2085600
06011,CA,COLUSA,594900
06013,CA,CONTRA COSTA,24130865
06015,CA,DEL NORTE,1803300
06017,CA,EL DORADO,6290320
06019,CA,FRESNO,23137220
06021,CA,GLENN,1254000
06023,CA,HUMBOLDT,8308590
06025,CA,IMPERIAL,2500000
06027,CA,INYO,723000
06029,CA,KERN,19863528
06031,CA,KINGS,3371600
06033,CA,LAKE,4788100
06035,CA,LASSEN,2270600
06037,CA,LOS ANGELES,177449376.0
06039,CA,MADERA,3209125
06041,CA,MARIN,7084760
06043,CA,MARIPOSA,300600
06045,CA,MENDOCINO,4874360
06047,CA,MERCED,5595670
06049,CA,MODOC,475500
06051,CA,MONO,209300
06053,CA,MONTEREY,9274860
06055,CA,NAPA,3652570
06057,CA,NEVADA,4194420
06059,CA,ORANGE,59398628
06061,CA,PLACER,13704430.0
06063,CA,PLUMAS,1315880
06065,CA,RIVERSIDE,45531000
06067,CA,SACRAMENTO,51849581
06069,CA,SAN BENITO,871300
06071,CA,SAN BERNARDINO,46382490
06073,CA,SAN DIEGO,70168689
06075,CA,SAN FRANCISCO,15208152
06077,CA,SAN JOAQUIN,19893940
06079,CA,SAN LUIS OBISPO,8520738
06081,CA,SAN MATEO,12288182
06083,CA,SANTA BARBARA,11611980
06085,CA,SANTA CLARA,23201936.0
06087,CA,SANTA CRUZ,7238900
06089,CA,SHASTA,13407950
06091,CA,SIERRA,81000
06093,CA,SISKIYOU,2120600
06095,CA,SOLANO,11218950
06097,CA,SONOMA,15345060
06099,CA,STANISLAUS,24413070
06101,CA,SUTTER,4225930
06103,CA,TEHAMA,3168300
06105,CA,TRINITY,928700
06107,CA,TULARE,11901490
06109,CA,TUOLUMNE,3895100
06111,CA,VENTURA,17709220
06113,CA,YOLO,4719010
06115,CA,YUBA,3160630
00000,CA,null,12600
08001,CO,ADAMS,7782200
08003,CO,ALAMOSA,966860
08005,CO,ARAPAHOE,10805281
08007,CO,ARCHULETA,161100
08009,CO,BACA,69100
08011,CO,BENT,85400
08013,CO,BOULDER,5850080
08014,CO,BROOMFIELD,1161084
08015,CO,CHAFFEE,619500
08017,CO,CHEYENNE,28790
08019,CO,CLEAR CREEK,162600
08021,CO,CONEJOS,274700
08025,CO,CROWLEY,145700
08027,CO,CUSTER,900
08029,CO,DELTA,1071620
08031,CO,DENVER,7673481
08035,CO,DOUGLAS,4120980
08037,CO,EAGLE,926520
08041,CO,EL PASO,13210250.0
08039,CO,ELBERT,192400
08043,CO,FREMONT,1436700
08045,CO,GARFIELD,1477600
08047,CO,GILPIN,33090
08049,CO,GRAND,250400
08051,CO,GUNNISON,208500
08053,CO,HINSDALE,100
08055,CO,HUERFANO,296600
08059,CO,JEFFERSON,15846675.0
08061,CO,KIOWA,33800
08063,CO,KIT CARSON,102900
08067,CO,LA PLATA,1132700
08065,CO,LAKE,168300
08069,CO,LARIMER,6863765
08071,CO,LAS ANIMAS,848900
08073,CO,LINCOLN,153400
08075,CO,LOGAN,585000
08077,CO,MESA,4135112.0
08081,CO,MOFFAT,343500
08083,CO,MONTEZUMA,773000
08085,CO,MONTROSE,876410
08087,CO,MORGAN,598260
08089,CO,OTERO,808800
08091,CO,OURAY,96600
08093,CO,PARK,103100
08095,CO,PHILLIPS,55100
08097,CO,PITKIN,232000
08099,CO,PROWERS,395200
08101,CO,PUEBLO,6850000
08103,CO,RIO BLANCO,138000
08105,CO,RIO GRANDE,295590
08107,CO,ROUTT,589875
08109,CO,SAGUACHE,600
08113,CO,SAN MIGUEL,65500
08115,CO,SEDGWICK,60100
08117,CO,SUMMIT,557070
08119,CO,TELLER,594700
08121,CO,WASHINGTON,43800
08123,CO,WELD,4985000
08125,CO,YUMA,158000
09001,CT,FAIRFIELD,15283236
09003,CT,HARTFORD,18459337
09005,CT,LITCHFIELD,5024798
09007,CT,MIDDLESEX,4061957
09009,CT,NEW HAVEN,24374526
09011,CT,NEW LONDON,6406765
09013,CT,TOLLAND,2221912
09015,CT,WINDHAM,3041280
00000,CT,null,78700
11001,DC,DISTRICT OF COLUMBIA,6574880
10001,DE,KENT,4527920
10003,DE,NEW CASTLE,16387230
10005,DE,SUSSEX,7872730
12001,FL,ALACHUA,7243656
12003,FL,BAKER,1382600
12005,FL,BAY,8358530
12007,FL,BRADFORD,1280200
12009,FL,BREVARD,19738795
12011,FL,BROWARD,59958134
12013,FL,CALHOUN,288220
12015,FL,CHARLOTTE,5970250
12017,FL,CITRUS,5682250
12019,FL,CLAY,7325270
12021,FL,COLLIER,8106588
12023,FL,COLUMBIA,3025060
12027,FL,DE SOTO,767910
12029,FL,DIXIE,336400
12031,FL,DUVAL,31142075
12033,FL,ESCAMBIA,11773740
12035,FL,FLAGLER,2547010
12037,FL,FRANKLIN,377480
12039,FL,GADSDEN,794630
12041,FL,GILCHRIST,387200
12045,FL,GULF,548360
12047,FL,HAMILTON,222700
12049,FL,HARDEE,487960
12051,FL,HENDRY,1259250
12053,FL,HERNANDO,8138110
12055,FL,HIGHLANDS,2528560
12057,FL,HILLSBOROUGH,71036065
12059,FL,HOLMES,651220
12061,FL,INDIAN RIVER,4105803
12063,FL,JACKSON,1291090
12065,FL,JEFFERSON,254550
12067,FL,LAFAYETTE,171200
12069,FL,LAKE,7657180
12071,FL,LEE,22187680
12073,FL,LEON,5714635
12075,FL,LEVY,1787394
12077,FL,LIBERTY,94290
12079,FL,MADISON,361500
12081,FL,MANATEE,13730637
12083,FL,MARION,11734938
12085,FL,MARTIN,4298759
12086,FL,MIAMI-DADE,22416863
12087,FL,MONROE,3685400
12089,FL,NASSAU,2938360
12091,FL,OKALOOSA,5910980
12093,FL,OKEECHOBEE,1718440
12095,FL,ORANGE,23795016
12097,FL,OSCEOLA,4754095
12099,FL,PALM BEACH,39461812
12101,FL,PASCO,23288980
12103,FL,PINELLAS,47780920
12105,FL,POLK,20034410
12107,FL,PUTNAM,4157490
12109,FL,SAINT JOHNS,4830930
12111,FL,SAINT LUCIE,6884990
12113,FL,SANTA ROSA,5375530
12115,FL,SARASOTA,14941978
12117,FL,SEMINOLE,11927930
12119,FL,SUMTER,1611506
12121,FL,SUWANNEE,1179960
12123,FL,TAYLOR,752360
12125,FL,UNION,306200
12127,FL,VOLUSIA,19223898
12129,FL,WAKULLA,721650
12131,FL,WALTON,2861740
12133,FL,WASHINGTON,1064520
00000,FL,null,900
13001,GA,APPLING,518440
13003,GA,ATKINSON,250020
13005,GA,BACON,614740
13007,GA,BAKER,1300
13009,GA,BALDWIN,1083320
13011,GA,BANKS,296995
13013,GA,BARROW,2205200
13015,GA,BARTOW,3364550
13017,GA,BEN HILL,552880
13019,GA,BERRIEN,539530
13021,GA,BIBB,8265690
13023,GA,BLECKLEY,420925
13025,GA,BRANTLEY,423400
13027,GA,BROOKS,516560
13029,GA,BRYAN,920410
13031,GA,BULLOCH,1146480
13033,GA,BURKE,319040
13035,GA,BUTTS,753720
13037,GA,CALHOUN,59800
13039,GA,CAMDEN,2080240
13043,GA,CANDLER,273000
13045,GA,CARROLL,5721510
13047,GA,CATOOSA,2224500
13049,GA,CHARLTON,269200
13051,GA,CHATHAM,6101880
13055,GA,CHATTOOGA,1138500
13057,GA,CHEROKEE,4230430
13059,GA,CLARKE,4116200
13061,GA,CLAY,93000
13063,GA,CLAYTON,4104700
13065,GA,CLINCH,303980
13067,GA,COBB,14503446.0
13069,GA,COFFEE,2569760
13071,GA,COLQUITT,735090
13073,GA,COLUMBIA,2462660
13075,GA,COOK,382880
13077,GA,COWETA,2474220
13079,GA,CRAWFORD,71400
13081,GA,CRISP,665990
13083,GA,DADE,565410
13085,GA,DAWSON,863770
13087,GA,DECATUR,716800
13089,GA,DEKALB,8027692
13091,GA,DODGE,878810
13093,GA,DOOLY,118700
13095,GA,DOUGHERTY,1901920
13097,GA,DOUGLAS,3640025
13099,GA,EARLY,154800
13103,GA,EFFINGHAM,919780
13105,GA,ELBERT,1072010
13107,GA,EMANUEL,918750
13109,GA,EVANS,560660
13111,GA,FANNIN,969908
13113,GA,FAYETTE,2292960
13115,GA,FLOYD,5087600
13117,GA,FORSYTH,2487255
13119,GA,FRANKLIN,1832900
13121,GA,FULTON,13783475
13123,GA,GILMER,1104300
13125,GA,GLASCOCK,100
13127,GA,GLYNN,2694910
13129,GA,GORDON,1541020
13131,GA,GRADY,386860
13133,GA,GREENE,503220
13135,GA,GWINNETT,12466698
13137,GA,HABERSHAM,1395780
13139,GA,HALL,4566710
13141,GA,HANCOCK,107000
13143,GA,HARALSON,2478010
13145,GA,HARRIS,100300
13147,GA,HART,1133340
13149,GA,HEARD,108100
13151,GA,HENRY,4374170
13153,GA,HOUSTON,3701180
13155,GA,IRWIN,140400
13157,GA,JACKSON,1709750
13159,GA,JASPER,200840
13161,GA,JEFF DAVIS,455100
13163,GA,JEFFERSON,644240
13165,GA,JENKINS,240680
13167,GA,JOHNSON,183910
13169,GA,JONES,305060
13171,GA,LAMAR,334360
13173,GA,LANIER,198660
13175,GA,LAURENS,2226860
13177,GA,LEE,139720
13179,GA,LIBERTY,610030
13181,GA,LINCOLN,203890
13183,GA,LONG,70400
13185,GA,LOWNDES,2987635.0
13187,GA,LUMPKIN,453830
13193,GA,MACON,455300
13195,GA,MADISON,968800
13197,GA,MARION,78760
13189,GA,MCDUFFIE,807440
13191,GA,MCINTOSH,549630
13199,GA,MERIWETHER,481400
13201,GA,MILLER,141700
13205,GA,MITCHELL,460500
13207,GA,MONROE,452190
13209,GA,MONTGOMERY,55300
13211,GA,MORGAN,423500
13213,GA,MURRAY,1094850
13215,GA,MUSCOGEE,5532395
13217,GA,NEWTON,1987350
13219,GA,OCONEE,412860
13221,GA,OGLETHORPE,173280
13223,GA,PAULDING,2566124
13225,GA,PEACH,578320
13227,GA,PICKENS,1111170
13229,GA,PIERCE,690500
13231,GA,PIKE,192220
13233,GA,POLK,2582120
13235,GA,PULASKI,608710.0
13237,GA,PUTNAM,311420
13241,GA,RABUN,719200
13243,GA,RANDOLPH,93300
13245,GA,RICHMOND,5036880
13247,GA,ROCKDALE,2833260
13249,GA,SCHLEY,48740
13251,GA,SCREVEN,176600
13253,GA,SEMINOLE,330500
13255,GA,SPALDING,2398980
13257,GA,STEPHENS,2407480.0
13259,GA,STEWART,90400
13261,GA,SUMTER,638900
13263,GA,TALBOT,17800
13267,GA,TATTNALL,739980
13269,GA,TAYLOR,266900
13271,GA,TELFAIR,787900
13273,GA,TERRELL,94300
13275,GA,THOMAS,1114862
13277,GA,TIFT,1105950
13279,GA,TOOMBS,1515020
13281,GA,TOWNS,317520
13283,GA,TREUTLEN,239420
13285,GA,TROUP,1525120
13287,GA,TURNER,270600
13289,GA,TWIGGS,98300
13291,GA,UNION,618000
13293,GA,UPSON,931100
13295,GA,WALKER,1924990
13297,GA,WALTON,2557100
13299,GA,WARE,2524750
13301,GA,WARREN,40020
13303,GA,WASHINGTON,412410
13305,GA,WAYNE,1166490
13309,GA,WHEELER,174200
13311,GA,WHITE,707430
13313,GA,WHITFIELD,2882540
13315,GA,WILCOX,156280
13317,GA,WILKES,304300
13319,GA,WILKINSON,255925
13321,GA,WORTH,359930
00000,GA,null,51700
66010,GU,GUAM,263348
15001,HI,HAWAII,6101170
15003,HI,HONOLULU,10667637
15007,HI,KAUAI,2563910
15009,HI,MAUI,4846800
19001,IA,ADAIR,135525
19003,IA,ADAMS,71400
19005,IA,ALLAMAKEE,149900
19007,IA,APPANOOSE,408500
19009,IA,AUDUBON,77700
19011,IA,BENTON,265100
19013,IA,BLACK HAWK,2450310
19015,IA,BOONE,636030
19017,IA,BREMER,441350
19019,IA,BUCHANAN,164700
19021,IA,BUENA VISTA,145900
19023,IA,BUTLER,125900
19025,IA,CALHOUN,144400
19027,IA,CARROLL,472200
19029,IA,CASS,272300
19031,IA,CEDAR,128900
19033,IA,CERRO GORDO,1375740
19035,IA,CHEROKEE,126420
19037,IA,CHICKASAW,112900
19039,IA,CLARKE,210100
19041,IA,CLAY,228600
19043,IA,CLAYTON,206000
19045,IA,CLINTON,1065460
19047,IA,CRAWFORD,215600
19049,IA,DALLAS,591900
19051,IA,DAVIS,76800
19053,IA,DECATUR,150500
19055,IA,DELAWARE,131700
19057,IA,DES MOINES,1145500
19059,IA,DICKINSON,240100
19061,IA,DUBUQUE,1561200
19063,IA,EMMET,105630
19065,IA,FAYETTE,391500
19067,IA,FLOYD,203800
19069,IA,FRANKLIN,168430
19071,IA,FREMONT,115100
19073,IA,GREENE,144100
19075,IA,GRUNDY,326200
19077,IA,GUTHRIE,153240
19079,IA,HAMILTON,249300
19081,IA,HANCOCK,95670
19083,IA,HARDIN,355780
19085,IA,HARRISON,452700
19087,IA,HENRY,353200
19089,IA,HOWARD,169900
19091,IA,HUMBOLDT,164300
19093,IA,IDA,169330
19095,IA,IOWA,168000
19097,IA,JACKSON,321600
19099,IA,JASPER,889100
19101,IA,JEFFERSON,423400
19103,IA,JOHNSON,1252940
19105,IA,JONES,225640
19107,IA,KEOKUK,47200
19109,IA,KOSSUTH,246450
19111,IA,LEE,1051010
19113,IA,LINN,3538335
19115,IA,LOUISA,70700
19117,IA,LUCAS,244600
19119,IA,LYON,122420
19121,IA,MADISON,307000
19123,IA,MAHASKA,624900
19125,IA,MARION,748200
19127,IA,MARSHALL,803280
19129,IA,MILLS,176900
19131,IA,MITCHELL,96300
19133,IA,MONONA,211790
19135,IA,MONROE,197600
19137,IA,MONTGOMERY,307120
19139,IA,MUSCATINE,851900
19141,IA,OBRIEN,117500
19143,IA,OSCEOLA,88510
19145,IA,PAGE,390900
19147,IA,PALO ALTO,104000
19149,IA,PLYMOUTH,202850
19151,IA,POCAHONTAS,76900
19153,IA,POLK,12873370
19155,IA,POTTAWATTAMIE,2729815
19157,IA,POWESHIEK,438520
19159,IA,RINGGOLD,115500
19161,IA,SAC,59490
19163,IA,SCOTT,3836423
19165,IA,SHELBY,162600
19167,IA,SIOUX,246540
19169,IA,STORY,946800
19171,IA,TAMA,181100
19173,IA,TAYLOR,84900
19175,IA,UNION,352500
19177,IA,VAN BUREN,96900
19179,IA,WAPELLO,976440
19181,IA,WARREN,740830
19183,IA,WASHINGTON,286560
19185,IA,WAYNE,131110
19187,IA,WEBSTER,990960
19189,IA,WINNEBAGO,302000
19191,IA,WINNESHIEK,190800
19193,IA,WOODBURY,1500380
19195,IA,WORTH,45700
19197,IA,WRIGHT,304310
00000,IA,null,2300
16001,ID,ADA,11037622
16003,ID,ADAMS,2800
16005,ID,BANNOCK,2114700
16007,ID,BEAR LAKE,242800
16009,ID,BENEWAH,363760
16011,ID,BINGHAM,702800
16013,ID,BLAINE,394500
16017,ID,BONNER,1359760
16019,ID,BONNEVILLE,2699500
16021,ID,BOUNDARY,481300
16023,ID,BUTTE,120100
16027,ID,CANYON,3858100
16029,ID,CARIBOU,211100
16031,ID,CASSIA,827300
16035,ID,CLEARWATER,342100
16037,ID,CUSTER,38600
16039,ID,ELMORE,472100
16041,ID,FRANKLIN,262930
16043,ID,FREMONT,111700
16045,ID,GEM,544300
16047,ID,GOODING,287300
16049,ID,IDAHO,350630
16051,ID,JEFFERSON,209700
16053,ID,JEROME,461300
16055,ID,KOOTENAI,4493400
16057,ID,LATAH,922750
16059,ID,LEMHI,358200
16061,ID,LEWIS,214200
16065,ID,MADISON,473100
16067,ID,MINIDOKA,226500
16069,ID,NEZ PERCE,2292550
16071,ID,ONEIDA,167100
16073,ID,OWYHEE,67300
16075,ID,PAYETTE,404100
16077,ID,POWER,141300
16079,ID,SHOSHONE,835900
16081,ID,TETON,129900
16083,ID,TWIN FALLS,2610200
16085,ID,VALLEY,339600
16087,ID,WASHINGTON,281900
17001,IL,ADAMS,1810700
17003,IL,ALEXANDER,112900
17005,IL,BOND,212000
17007,IL,BOONE,849460
17009,IL,BROWN,49700
17011,IL,BUREAU,442100
17013,IL,CALHOUN,121600
17015,IL,CARROLL,156800
17017,IL,CASS,147800
17019,IL,CHAMPAIGN,2932130
17021,IL,CHRISTIAN,809060
17023,IL,CLARK,481700
17025,IL,CLAY,250260
17027,IL,CLINTON,312600
17029,IL,COLES,1218960
17031,IL,COOK,63118995
17033,IL,CRAWFORD,624300
17035,IL,CUMBERLAND,119200
17037,IL,DEKALB,1366100
17039,IL,DEWITT,209800
17041,IL,DOUGLAS,253500
17043,IL,DUPAGE,14322950
17045,IL,EDGAR,352000
17047,IL,EDWARDS,147570
17049,IL,EFFINGHAM,905200
17051,IL,FAYETTE,405400
17053,IL,FORD,305700
17055,IL,FRANKLIN,2171310
17057,IL,FULTON,747100
17059,IL,GALLATIN,70080
17061,IL,GREENE,463000
17063,IL,GRUNDY,1007900
17065,IL,HAMILTON,125420
17067,IL,HANCOCK,171070
17069,IL,HARDIN,296800
17073,IL,HENRY,569300
17075,IL,IROQUOIS,516700
17077,IL,JACKSON,1620230
17079,IL,JASPER,218300
17081,IL,JEFFERSON,1125330
17083,IL,JERSEY,783900
17085,IL,JO DAVIESS,258500
17087,IL,JOHNSON,125030
17089,IL,KANE,5637310
17091,IL,KANKAKEE,2420420
17093,IL,KENDALL,1423830
17095,IL,KNOX,1543400
17099,IL,LA SALLE,2850000
17097,IL,LAKE,11385940
17101,IL,LAWRENCE,438300
17103,IL,LEE,470430
17105,IL,LIVINGSTON,617360
17107,IL,LOGAN,615200
17115,IL,MACON,2799050
17117,IL,MACOUPIN,857800
17119,IL,MADISON,7787970
17121,IL,MARION,953650
17123,IL,MARSHALL,189800
17125,IL,MASON,266100
17127,IL,MASSAC,578190
17109,IL,MCDONOUGH,544000
17111,IL,MCHENRY,5161700
17113,IL,MCLEAN,1917825
17129,IL,MENARD,105600
17131,IL,MERCER,143550
17133,IL,MONROE,655550
17135,IL,MONTGOMERY,665000
17137,IL,MORGAN,858000
17139,IL,MOULTRIE,130000
17141,IL,OGLE,725200
17143,IL,PEORIA,3988172
17145,IL,PERRY,611500
17147,IL,PIATT,242820
17149,IL,PIKE,285040
17151,IL,POPE,80800
17153,IL,PULASKI,117820
17155,IL,PUTNAM,66700
17157,IL,RANDOLPH,864010
17159,IL,RICHLAND,540500
17161,IL,ROCK ISLAND,2423200
17163,IL,SAINT CLAIR,5167360
17165,IL,SALINE,1789730
17167,IL,SANGAMON,4299460
17169,IL,SCHUYLER,145700
17171,IL,SCOTT,18100
17173,IL,SHELBY,159100
17175,IL,STARK,15000
17177,IL,STEPHENSON,879820
17179,IL,TAZEWELL,2825940
17181,IL,UNION,658260
17183,IL,VERMILION,2732130
17185,IL,WABASH,293700
17187,IL,WARREN,259400
17189,IL,WASHINGTON,153420
17191,IL,WAYNE,324600
17193,IL,WHITE,443710
17195,IL,WHITESIDE,912630
17197,IL,WILL,10591795
17199,IL,WILLIAMSON,3695365
17201,IL,WINNEBAGO,8282850
17203,IL,WOODFORD,547780
18001,IN,ADAMS,434320
18003,IN,ALLEN,6252480
18005,IN,BARTHOLOMEW,3634370
18007,IN,BENTON,100370
18009,IN,BLACKFORD,671200
18011,IN,BOONE,1302370
18013,IN,BROWN,274700
18015,IN,CARROLL,268640
18017,IN,CASS,713380
18019,IN,CLARK,5191030
18021,IN,CLAY,776610
18023,IN,CLINTON,875200
18025,IN,CRAWFORD,202100
18027,IN,DAVIESS,1516690
18033,IN,DE KALB,647900
18029,IN,DEARBORN,2120430
18031,IN,DECATUR,904200
18035,IN,DELAWARE,5967560
18037,IN,DUBOIS,1574730
18039,IN,ELKHART,3869200
18041,IN,FAYETTE,1916700
18043,IN,FLOYD,4857170
18045,IN,FOUNTAIN,699420
18047,IN,FRANKLIN,346000
18049,IN,FULTON,678400
18051,IN,GIBSON,972000
18053,IN,GRANT,2834450
18055,IN,GREENE,1026200
18057,IN,HAMILTON,4946880
18059,IN,HANCOCK,1725940
18061,IN,HARRISON,1363090
18063,IN,HENDRICKS,3507520
18065,IN,HENRY,2488090
18067,IN,HOWARD,4220600
18069,IN,HUNTINGTON,806800
18071,IN,JACKSON,1595960
18073,IN,JASPER,1164055
18075,IN,JAY,676680
18077,IN,JEFFERSON,1084100
18079,IN,JENNINGS,1163460
18081,IN,JOHNSON,5198680
18083,IN,KNOX,2250200
18085,IN,KOSCIUSKO,1545300
18091,IN,LA PORTE,3030110
18087,IN,LAGRANGE,257200
18089,IN,LAKE,13436220
18093,IN,LAWRENCE,2595460
18095,IN,MADISON,7289440
18097,IN,MARION,34004330
18099,IN,MARSHALL,1172500
18101,IN,MARTIN,419420
18103,IN,MIAMI,583800
18105,IN,MONROE,4519490
18107,IN,MONTGOMERY,1318320
18109,IN,MORGAN,3006100
18111,IN,NEWTON,170800
18113,IN,NOBLE,722840
18115,IN,OHIO,192800
18117,IN,ORANGE,603720
18119,IN,OWEN,494530
18121,IN,PARKE,254100
18123,IN,PERRY,454310
18125,IN,PIKE,375420
18127,IN,PORTER,4396800
18129,IN,POSEY,654170
18131,IN,PULASKI,316400
18133,IN,PUTNAM,958560
18135,IN,RANDOLPH,680600
18137,IN,RIPLEY,1129740
18139,IN,RUSH,558600
18143,IN,SCOTT,1973730
18145,IN,SHELBY,1098800
18147,IN,SPENCER,493410
18141,IN,ST JOSEPH,6383730
18149,IN,STARKE,996500
18151,IN,STEUBEN,505900
18153,IN,SULLIVAN,813590
18155,IN,SWITZERLAND,206900
18157,IN,TIPPECANOE,3762390
18159,IN,TIPTON,324200
18161,IN,UNION,155500
18163,IN,VANDERBURGH,8556140
18165,IN,VERMILLION,435900
18167,IN,VIGO,4268350
18169,IN,WABASH,1200490
18171,IN,WARREN,100
18173,IN,WARRICK,1338050
18175,IN,WASHINGTON,769770
18177,IN,WAYNE,2691190
18179,IN,WELLS,621120
18181,IN,WHITE,604320
18183,IN,WHITLEY,711300
00000,IN,null,39300
20001,KS,ALLEN,547500
20003,KS,ANDERSON,179000
