County_cd,State,County_nm,pills
05135,AR,SHARP,936600
05137,AR,STONE,781200
05139,AR,UNION,2393570
05141,AR,VAN BUREN,700000
05143,AR,WASHINGTON,7953220
05145,AR,WHITE,3456240
05147,AR,WOODRUFF,457240
05149,AR,YELL,937260
04001,AZ,APACHE,757760
04003,AZ,COCHISE,5869240
04005,AZ,COCONINO,3419870
04007,AZ,GILA,3144550
04009,AZ,GRAHAM,2217200
04011,AZ,GREENLEE,107900
04012,AZ,LA PAZ,924200
04013,AZ,MARICOPA,155446600
04015,AZ,MOHAVE,15912940
04017,AZ,NAVAJO,3400150
04019,AZ,PIMA,43780418
04021,AZ,PINAL,10451800
04023,AZ,SANTA CRUZ,750750
04025,AZ,YAVAPAI,10708320
04027,AZ,YUMA,4879080
06001,CA,ALAMEDA,87953040
06005,CA,AMADOR,2671300
06007,CA,BUTTE,19608610
06009,CA,CALAVERAS,3124300
06011,CA,COLUSA,847610
06013,CA,CONTRA COSTA,34248700
06015,CA,DEL NORTE,2429440
06017,CA,EL DORADO,8372960
06019,CA,FRESNO,31865510
06021,CA,GLENN,1720780
06023,CA,HUMBOLDT,10492180
06025,CA,IMPERIAL,3532830
06027,CA,INYO,773160
06029,CA,KERN,28751390
06031,CA,KINGS,5250910
06033,CA,LAKE,6996190
06035,CA,LASSEN,2798790
06037,CA,LOS ANGELES,206942863.5
06039,CA,MADERA,4701970
06041,CA,MARIN,7729360
06043,CA,MARIPOSA,598930
06045,CA,MENDOCINO,5717160
06047,CA,MERCED,8583630
06049,CA,MODOC,734990
06051,CA,MONO,249200
06053,CA,MONTEREY,12384860
06055,CA,NAPA,4572600
06057,CA,NEVADA,5631810
06059,CA,ORANGE,71686740
06061,CA,PLACER,18804800
06063,CA,PLUMAS,1632480
06065,CA,RIVERSIDE,70385170
06067,CA,SACRAMENTO,61657234
06069,CA,SAN BENITO,1237390
06071,CA,SAN BERNARDINO,63358560
06073,CA,SAN DIEGO,88502168
06075,CA,SAN FRANCISCO,18296850
06077,CA,SAN JOAQUIN,29113550
06079,CA,SAN LUIS OBISPO,11477354
06081,CA,SAN MATEO,17024644
06083,CA,SANTA BARBARA,14594950
06085,CA,SANTA CLARA,29279410
06087,CA,SANTA CRUZ,9972740
06089,CA,SHASTA,17586260
06091,CA,SIERRA,131200
06093,CA,SISKIYOU,3159625
06095,CA,SOLANO,15905190
06097,CA,SONOMA,18958890
06099,CA,STANISLAUS,31438975
06101,CA,SUTTER,7289680
06103,CA,TEHAMA,4466060
06105,CA,TRINITY,1135930
06107,CA,TULARE,17226710
06109,CA,TUOLUMNE,4900160
06111,CA,VENTURA,23520470
06113,CA,YOLO,6292526
06115,CA,YUBA,4619420
08001,CO,ADAMS,12200680
08003,CO,ALAMOSA,1381550
08005,CO,ARAPAHOE,15126410
08007,CO,ARCHULETA,223520
08009,CO,BACA,81800
08011,CO,BENT,170160
08013,CO,BOULDER,8018330
08014,CO,BROOMFIELD,2323780
08015,CO,CHAFFEE,843570
08017,CO,CHEYENNE,62400
08019,CO,CLEAR CREEK,267800
08021,CO,CONEJOS,254100
08025,CO,CROWLEY,208900
08027,CO,CUSTER,500
08029,CO,DELTA,1404500
08031,CO,DENVER,11882860
08035,CO,DOUGLAS,5947350
08037,CO,EAGLE,1386690
08041,CO,EL PASO,19364340
08039,CO,ELBERT,336930
08043,CO,FREMONT,2040300
08045,CO,GARFIELD,1938060
08047,CO,GILPIN,42100
08049,CO,GRAND,355400
08051,CO,GUNNISON,315630
08055,CO,HUERFANO,388500
08059,CO,JEFFERSON,21049890
08061,CO,KIOWA,66000
08063,CO,KIT CARSON,146400
08067,CO,LA PLATA,1267890
08065,CO,LAKE,216200
08069,CO,LARIMER,9674620
08071,CO,LAS ANIMAS,785200
08073,CO,LINCOLN,276300
08075,CO,LOGAN,710600
08077,CO,MESA,5408630
08079,CO,MINERAL,100
08081,CO,MOFFAT,660300
08083,CO,MONTEZUMA,1086800
08085,CO,MONTROSE,1440600
08087,CO,MORGAN,927730
08089,CO,OTERO,1446100
08091,CO,OURAY,109160
08093,CO,PARK,134120
08095,CO,PHILLIPS,60000
08097,CO,PITKIN,202400
08099,CO,PROWERS,601600
08101,CO,PUEBLO,11608500
08103,CO,RIO BLANCO,132300
08105,CO,RIO GRANDE,355440
08107,CO,ROUTT,683730
08109,CO,SAGUACHE,600
08113,CO,SAN MIGUEL,86100
08115,CO,SEDGWICK,89930
08117,CO,SUMMIT,678100
08119,CO,TELLER,1147740
08123,CO,WELD,7802530
08125,CO,YUMA,222800
09001,CT,FAIRFIELD,19908609.32
09003,CT,HARTFORD,24020928.40154
09005,CT,LITCHFIELD,6040570
09007,CT,MIDDLESEX,5071615.3003
09009,CT,NEW HAVEN,29702962.240000002
09011,CT,NEW LONDON,8912310
09013,CT,TOLLAND,3117840
09015,CT,WINDHAM,3932120
11001,DC,DISTRICT OF COLUMBIA,8796900
10001,DE,KENT,7127610
10003,DE,NEW CASTLE,23937010
10005,DE,SUSSEX,14174780
12001,FL,ALACHUA,10003130
12003,FL,BAKER,2584960
12005,FL,BAY,9662570
12007,FL,BRADFORD,1929050
12009,FL,BREVARD,30957290
12011,FL,BROWARD,106971950
12013,FL,CALHOUN,425190
12015,FL,CHARLOTTE,10027870
12017,FL,CITRUS,8258030
12019,FL,CLAY,10791830
12021,FL,COLLIER,11958090
12023,FL,COLUMBIA,4327930
12027,FL,DE SOTO,963250
12029,FL,DIXIE,274900
12031,FL,DUVAL,50379990
12033,FL,ESCAMBIA,17781810
12035,FL,FLAGLER,4196440
12037,FL,FRANKLIN,414460
12039,FL,GADSDEN,1018620
12041,FL,GILCHRIST,546000
12043,FL,GLADES,210300
12045,FL,GULF,664300
12047,FL,HAMILTON,314500
12049,FL,HARDEE,589880
12051,FL,HENDRY,1564670
12053,FL,HERNANDO,15654070
12055,FL,HIGHLANDS,3408470
12057,FL,HILLSBOROUGH,97771699
12059,FL,HOLMES,724570
12061,FL,INDIAN RIVER,6855220
12063,FL,JACKSON,1874570
12065,FL,JEFFERSON,351660
12067,FL,LAFAYETTE,217980
12069,FL,LAKE,12960450
12071,FL,LEE,32528262
12073,FL,LEON,7032020
12075,FL,LEVY,2820710
12077,FL,LIBERTY,165300
12079,FL,MADISON,489050
12081,FL,MANATEE,19735200
12083,FL,MARION,16540170
12085,FL,MARTIN,6737940
12086,FL,MIAMI-DADE,44499440
12087,FL,MONROE,5045350
12089,FL,NASSAU,4742170
12091,FL,OKALOOSA,7247490
12093,FL,OKEECHOBEE,2845280
12095,FL,ORANGE,60988698
12097,FL,OSCEOLA,12184740
12099,FL,PALM BEACH,71148673
12101,FL,PASCO,33304730
12103,FL,PINELLAS,64336878
12105,FL,POLK,22493110
12107,FL,PUTNAM,6313040
12109,FL,SAINT JOHNS,7162310
12111,FL,SAINT LUCIE,10681890
12113,FL,SANTA ROSA,8995640
12115,FL,SARASOTA,20769230
12117,FL,SEMINOLE,23094310
12119,FL,SUMTER,4016730
12121,FL,SUWANNEE,1589250
12123,FL,TAYLOR,1057960
12125,FL,UNION,475420
12127,FL,VOLUSIA,31648922
12129,FL,WAKULLA,952640
12131,FL,WALTON,3327920
12133,FL,WASHINGTON,1773000
13001,GA,APPLING,998300
13003,GA,ATKINSON,563780
13005,GA,BACON,1684560
13009,GA,BALDWIN,1883020
13011,GA,BANKS,640900
13013,GA,BARROW,3462970
13015,GA,BARTOW,5024000
13017,GA,BEN HILL,1007880
13019,GA,BERRIEN,803890
13021,GA,BIBB,11532260
13023,GA,BLECKLEY,766440
13025,GA,BRANTLEY,779500
13027,GA,BROOKS,1014410
13029,GA,BRYAN,1639859.7771039996
13031,GA,BULLOCH,2131390
13033,GA,BURKE,579080
13035,GA,BUTTS,1104980
13037,GA,CALHOUN,101000
13039,GA,CAMDEN,2221100
13043,GA,CANDLER,533920
13045,GA,CARROLL,7398430
13047,GA,CATOOSA,4198240
13049,GA,CHARLTON,520550
13051,GA,CHATHAM,8926080
13055,GA,CHATTOOGA,1763940
13057,GA,CHEROKEE,6699144
13059,GA,CLARKE,5952526.2
13061,GA,CLAY,155450
13063,GA,CLAYTON,5800930
13065,GA,CLINCH,568480
13067,GA,COBB,19717498
13069,GA,COFFEE,4643850
13071,GA,COLQUITT,1541040
13073,GA,COLUMBIA,3945610
13075,GA,COOK,706220
13077,GA,COWETA,4107580
13079,GA,CRAWFORD,189050
13081,GA,CRISP,1164330
13083,GA,DADE,957390
13085,GA,DAWSON,1247840
13087,GA,DECATUR,1139280
13089,GA,DEKALB,11607160
13091,GA,DODGE,1180120
13093,GA,DOOLY,154700
13095,GA,DOUGHERTY,3123240
13097,GA,DOUGLAS,5734730
13099,GA,EARLY,256720
13103,GA,EFFINGHAM,1423680
13105,GA,ELBERT,1385300
13107,GA,EMANUEL,1202510
13109,GA,EVANS,816120
13111,GA,FANNIN,2063370
13113,GA,FAYETTE,3162330
13115,GA,FLOYD,7790455
13117,GA,FORSYTH,4464920
13119,GA,FRANKLIN,2439770
13121,GA,FULTON,20117341.7
13123,GA,GILMER,1821060
13127,GA,GLYNN,4151289.3000000003
13129,GA,GORDON,2704660
13131,GA,GRADY,683760
13133,GA,GREENE,895390
13135,GA,GWINNETT,16862734
13137,GA,HABERSHAM,1985180
13139,GA,HALL,7794270
13141,GA,HANCOCK,177400
13143,GA,HARALSON,3367030
13145,GA,HARRIS,155180
13147,GA,HART,1446330
13149,GA,HEARD,277660
13151,GA,HENRY,6599444
13153,GA,HOUSTON,6461980
13155,GA,IRWIN,272670
13157,GA,JACKSON,3379130
13159,GA,JASPER,414460
13161,GA,JEFF DAVIS,833050
13163,GA,JEFFERSON,709400
13165,GA,JENKINS,333910
13167,GA,JOHNSON,235150
13169,GA,JONES,694280
13171,GA,LAMAR,632308
13173,GA,LANIER,290180
13175,GA,LAURENS,3199410
13177,GA,LEE,240920
13179,GA,LIBERTY,1127860
13181,GA,LINCOLN,355400
13183,GA,LONG,158880
13185,GA,LOWNDES,4830170
13187,GA,LUMPKIN,704830
13193,GA,MACON,651400
13195,GA,MADISON,1467350
13197,GA,MARION,123800
13189,GA,MCDUFFIE,1268620
13191,GA,MCINTOSH,725850
13199,GA,MERIWETHER,787610
13201,GA,MILLER,231430
13205,GA,MITCHELL,805970
13207,GA,MONROE,907980
13209,GA,MONTGOMERY,86900
13211,GA,MORGAN,648620
13213,GA,MURRAY,1901460
13215,GA,MUSCOGEE,8420160
13217,GA,NEWTON,3392910
13219,GA,OCONEE,584650
13221,GA,OGLETHORPE,372280
13223,GA,PAULDING,4166350
13225,GA,PEACH,1033650
13227,GA,PICKENS,1528340
13229,GA,PIERCE,1123480
13231,GA,PIKE,201300
13233,GA,POLK,3775870
13235,GA,PULASKI,1051250
13237,GA,PUTNAM,527500
13241,GA,RABUN,1120700
13243,GA,RANDOLPH,177490
13245,GA,RICHMOND,8175054
13247,GA,ROCKDALE,4395820
13249,GA,SCHLEY,68300
13251,GA,SCREVEN,274280
13253,GA,SEMINOLE,505847.5
13255,GA,SPALDING,3751040
13257,GA,STEPHENS,3296290
13259,GA,STEWART,183000
13261,GA,SUMTER,924480
13267,GA,TATTNALL,1403890
13269,GA,TAYLOR,455400
13271,GA,TELFAIR,1237900
13273,GA,TERRELL,145000
13275,GA,THOMAS,1782800
13277,GA,TIFT,2205880
13279,GA,TOOMBS,2056240
13281,GA,TOWNS,504960
13283,GA,TREUTLEN,372900
13285,GA,TROUP,2538670
13287,GA,TURNER,318810
13289,GA,TWIGGS,97500
13291,GA,UNION,1160160
13293,GA,UPSON,1650810
13295,GA,WALKER,2884960
13297,GA,WALTON,4315060
13299,GA,WARE,3507790
13301,GA,WARREN,142400
13303,GA,WASHINGTON,716330
13305,GA,WAYNE,2593470
13309,GA,WHEELER,330160
13311,GA,WHITE,1165040
13313,GA,WHITFIELD,4579340
13315,GA,WILCOX,343360
13317,GA,WILKES,488200
13319,GA,WILKINSON,524800
13321,GA,WORTH,612210
66010,GU,GUAM,412400
15001,HI,HAWAII,8201950
15003,HI,HONOLULU,15588720
15007,HI,KAUAI,2920340
15009,HI,MAUI,7140520
19001,IA,ADAIR,222100
19003,IA,ADAMS,62400
19005,IA,ALLAMAKEE,292300
19007,IA,APPANOOSE,514100
19009,IA,AUDUBON,103030
19011,IA,BENTON,389300
19013,IA,BLACK HAWK,3550560
19015,IA,BOONE,904900
19017,IA,BREMER,911770
19019,IA,BUCHANAN,263400
19021,IA,BUENA VISTA,309300
19023,IA,BUTLER,171530
19025,IA,CALHOUN,176560
19027,IA,CARROLL,667090
19029,IA,CASS,466800
19031,IA,CEDAR,169800
19033,IA,CERRO GORDO,1965100
19035,IA,CHEROKEE,203400
19037,IA,CHICKASAW,149400
19039,IA,CLARKE,402900
19041,IA,CLAY,426830
19043,IA,CLAYTON,252700
19045,IA,CLINTON,1592220
19047,IA,CRAWFORD,329790
19049,IA,DALLAS,903370
19051,IA,DAVIS,110800
19053,IA,DECATUR,233600
19055,IA,DELAWARE,213100
19057,IA,DES MOINES,1663650
19059,IA,DICKINSON,411400
19061,IA,DUBUQUE,2443800
19063,IA,EMMET,150400
19065,IA,FAYETTE,601300
19067,IA,FLOYD,281000
19069,IA,FRANKLIN,221200
19071,IA,FREMONT,142500
19073,IA,GREENE,339300
19075,IA,GRUNDY,289700
19077,IA,GUTHRIE,302740
19079,IA,HAMILTON,411420
19081,IA,HANCOCK,170700
19083,IA,HARDIN,516600
19085,IA,HARRISON,477150
19087,IA,HENRY,443500
19089,IA,HOWARD,409500
19091,IA,HUMBOLDT,233800
19093,IA,IDA,209620
19095,IA,IOWA,271520
19097,IA,JACKSON,427600
19099,IA,JASPER,1399700
19101,IA,JEFFERSON,598200
19103,IA,JOHNSON,1882120
19105,IA,JONES,395400
19107,IA,KEOKUK,84000
19109,IA,KOSSUTH,345500
19111,IA,LEE,1775540
19113,IA,LINN,5348460
19115,IA,LOUISA,81200
19117,IA,LUCAS,357400
19119,IA,LYON,201600
19121,IA,MADISON,441780
19123,IA,MAHASKA,749500
19125,IA,MARION,1038040
19127,IA,MARSHALL,1356330
19129,IA,MILLS,311190
19131,IA,MITCHELL,112700
19133,IA,MONONA,312440
19135,IA,MONROE,283800
19137,IA,MONTGOMERY,385520
19139,IA,MUSCATINE,1084200
19141,IA,OBRIEN,187860
19143,IA,OSCEOLA,92830
19145,IA,PAGE,647350
19147,IA,PALO ALTO,145300
19149,IA,PLYMOUTH,326200
19151,IA,POCAHONTAS,159700
19153,IA,POLK,20657070
19155,IA,POTTAWATTAMIE,3233880
19157,IA,POWESHIEK,561600
19159,IA,RINGGOLD,169500
19161,IA,SAC,108200
19163,IA,SCOTT,5465100
19165,IA,SHELBY,259540
19167,IA,SIOUX,360600
19169,IA,STORY,1553520
19171,IA,TAMA,221750
19173,IA,TAYLOR,75960
19175,IA,UNION,541340
19177,IA,VAN BUREN,142700
19179,IA,WAPELLO,1503890
19181,IA,WARREN,1288810
19183,IA,WASHINGTON,404330
19185,IA,WAYNE,188300
19187,IA,WEBSTER,1641100
19189,IA,WINNEBAGO,360870
19191,IA,WINNESHIEK,278700
19193,IA,WOODBURY,2205860
19195,IA,WORTH,68600
19197,IA,WRIGHT,470360
16001,ID,ADA,16079832
16003,ID,ADAMS,1400
16005,ID,BANNOCK,3536770
16007,ID,BEAR LAKE,318800
16009,ID,BENEWAH,596400
16011,ID,BINGHAM,1309690
16013,ID,BLAINE,435170
16017,ID,BONNER,1907060
16019,ID,BONNEVILLE,4251700
16021,ID,BOUNDARY,516800
16023,ID,BUTTE,122600
16027,ID,CANYON,6286350
16029,ID,CARIBOU,271860
16031,ID,CASSIA,1273100
16035,ID,CLEARWATER,482130
16037,ID,CUSTER,63300
16039,ID,ELMORE,711020
16041,ID,FRANKLIN,334800
16043,ID,FREMONT,197500
16045,ID,GEM,930600
16047,ID,GOODING,472280
16049,ID,IDAHO,496430
16051,ID,JEFFERSON,335520
16053,ID,JEROME,641500
16055,ID,KOOTENAI,5892590
16057,ID,LATAH,1122880
16059,ID,LEMHI,393400
16061,ID,LEWIS,349080
16065,ID,MADISON,723100
16067,ID,MINIDOKA,323700
16069,ID,NEZ PERCE,2591800
16071,ID,ONEIDA,197850
16073,ID,OWYHEE,175720
16075,ID,PAYETTE,560400
16077,ID,POWER,212300
16079,ID,SHOSHONE,1015000
16081,ID,TETON,234910
16083,ID,TWIN FALLS,4231730
16085,ID,VALLEY,501950
16087,ID,WASHINGTON,402500
17001,IL,ADAMS,3270000
17003,IL,ALEXANDER,134100
17005,IL,BOND,399600
17007,IL,BOONE,1306490
17009,IL,BROWN,106400
17011,IL,BUREAU,500000
17013,IL,CALHOUN,107600
17015,IL,CARROLL,245000
17017,IL,CASS,214800
17019,IL,CHAMPAIGN,4671160
17021,IL,CHRISTIAN,1432770
17023,IL,CLARK,682700
17025,IL,CLAY,345440
17027,IL,CLINTON,505580
17029,IL,COLES,1818260
17031,IL,COOK,87114854
17033,IL,CRAWFORD,830760
17035,IL,CUMBERLAND,163800
17037,IL,DEKALB,2050390
17039,IL,DEWITT,465600
17041,IL,DOUGLAS,407690
17043,IL,DUPAGE,20412565
17045,IL,EDGAR,612800
17047,IL,EDWARDS,226220
17049,IL,EFFINGHAM,1411120
17051,IL,FAYETTE,532000
17053,IL,FORD,523410
17055,IL,FRANKLIN,2705990
17057,IL,FULTON,1089140
17059,IL,GALLATIN,116100
17061,IL,GREENE,576520
17063,IL,GRUNDY,1533900
17065,IL,HAMILTON,203700
17067,IL,HANCOCK,311860
17069,IL,HARDIN,427200
17071,IL,HENDERSON,58400
17073,IL,HENRY,895840
17075,IL,IROQUOIS,995100
17077,IL,JACKSON,2604890
17079,IL,JASPER,225500
17081,IL,JEFFERSON,1557320
17083,IL,JERSEY,1272000
17085,IL,JO DAVIESS,440800
17087,IL,JOHNSON,372780
17089,IL,KANE,7481175
17091,IL,KANKAKEE,3766810
17093,IL,KENDALL,2326500
17095,IL,KNOX,2060620
17099,IL,LA SALLE,3636970
17097,IL,LAKE,14754901
17101,IL,LAWRENCE,645460
17103,IL,LEE,704200
17105,IL,LIVINGSTON,1214670
17107,IL,LOGAN,930890
17115,IL,MACON,4250910
17117,IL,MACOUPIN,1339780
17119,IL,MADISON,12217970
17121,IL,MARION,1528390
17123,IL,MARSHALL,319300
17125,IL,MASON,418520
17127,IL,MASSAC,945580
17109,IL,MCDONOUGH,733330
17111,IL,MCHENRY,7309280
17113,IL,MCLEAN,3058420
17129,IL,MENARD,146170
17131,IL,MERCER,170000
17133,IL,MONROE,1120170
17135,IL,MONTGOMERY,1207880
17137,IL,MORGAN,1414890
17139,IL,MOULTRIE,273330
17141,IL,OGLE,1082600
17143,IL,PEORIA,5862700
17145,IL,PERRY,946040
17147,IL,PIATT,433100
17149,IL,PIKE,508400
17151,IL,POPE,146200
17153,IL,PULASKI,282590
17155,IL,PUTNAM,87700
17157,IL,RANDOLPH,1308360
17159,IL,RICHLAND,758230
17161,IL,ROCK ISLAND,3462320
17163,IL,SAINT CLAIR,8490165
17165,IL,SALINE,2297710
17167,IL,SANGAMON,7880220
17169,IL,SCHUYLER,177450
17173,IL,SHELBY,293430
17175,IL,STARK,22500
17177,IL,STEPHENSON,1433200
17179,IL,TAZEWELL,4711920
17181,IL,UNION,1035800
17183,IL,VERMILION,4049510
17185,IL,WABASH,492100
17187,IL,WARREN,333900
17189,IL,WASHINGTON,279300
17191,IL,WAYNE,594970
17193,IL,WHITE,793280
17195,IL,WHITESIDE,1427720
17197,IL,WILL,15003255
17199,IL,WILLIAMSON,5316450
17201,IL,WINNEBAGO,12185030
17203,IL,WOODFORD,753310
18001,IN,ADAMS,766770
18003,IN,ALLEN,11659205
18005,IN,BARTHOLOMEW,5465600
18007,IN,BENTON,101380
18009,IN,BLACKFORD,1133100
18011,IN,BOONE,2291110
18013,IN,BROWN,374300
18015,IN,CARROLL,325500
18017,IN,CASS,1168740
18019,IN,CLARK,9099650
18021,IN,CLAY,1347100
18023,IN,CLINTON,1679040
18025,IN,CRAWFORD,385700
18027,IN,DAVIESS,2054580
18033,IN,DE KALB,1227700
18029,IN,DEARBORN,3419500
18031,IN,DECATUR,1147040
18035,IN,DELAWARE,8417130
18037,IN,DUBOIS,2163060
18039,IN,ELKHART,6491850
18041,IN,FAYETTE,2601600
18043,IN,FLOYD,7468104
18045,IN,FOUNTAIN,1154100
18047,IN,FRANKLIN,736500
18049,IN,FULTON,1177100
18051,IN,GIBSON,1892290
18053,IN,GRANT,4315520
18055,IN,GREENE,1548800
18057,IN,HAMILTON,8788680
18059,IN,HANCOCK,2841270
18061,IN,HARRISON,2007710
18063,IN,HENDRICKS,6439014
18065,IN,HENRY,3780620
18067,IN,HOWARD,6165480
18069,IN,HUNTINGTON,1672440
18071,IN,JACKSON,2881300
18073,IN,JASPER,1902800
18075,IN,JAY,1402640
18077,IN,JEFFERSON,1878500
18079,IN,JENNINGS,1886110
18081,IN,JOHNSON,8252210
18083,IN,KNOX,2993060
18085,IN,KOSCIUSKO,2871360
18091,IN,LA PORTE,5317700
18087,IN,LAGRANGE,473800
18089,IN,LAKE,20217210
18093,IN,LAWRENCE,3948100
18095,IN,MADISON,10581460
18097,IN,MARION,50732705
18099,IN,MARSHALL,1934250
18101,IN,MARTIN,660500
18103,IN,MIAMI,1093590
18105,IN,MONROE,5700420
18107,IN,MONTGOMERY,2214860
18109,IN,MORGAN,5370770
18111,IN,NEWTON,161300
18113,IN,NOBLE,1496900
18117,IN,ORANGE,1218600
18119,IN,OWEN,806420
18121,IN,PARKE,408850
18123,IN,PERRY,955500
18125,IN,PIKE,655800
18127,IN,PORTER,7814110
18129,IN,POSEY,1140470
18131,IN,PULASKI,683600
18133,IN,PUTNAM,1648330
18135,IN,RANDOLPH,1049500
18137,IN,RIPLEY,1814440
18139,IN,RUSH,910640
18143,IN,SCOTT,3207900
18145,IN,SHELBY,2016700
18147,IN,SPENCER,950270
18141,IN,ST JOSEPH,10059370
18149,IN,STARKE,2027500
18151,IN,STEUBEN,983300
18153,IN,SULLIVAN,1411800
18155,IN,SWITZERLAND,285900
18157,IN,TIPPECANOE,6514560
18159,IN,TIPTON,430340
18161,IN,UNION,231990
18163,IN,VANDERBURGH,13589480
18165,IN,VERMILLION,819390
18167,IN,VIGO,6540560
18169,IN,WABASH,1776750
18173,IN,WARRICK,2523850
18175,IN,WASHINGTON,1684630
18177,IN,WAYNE,4189320
18179,IN,WELLS,766520
18181,IN,WHITE,970200
18183,IN,WHITLEY,1350400
20001,KS,ALLEN,792600
20003,KS,ANDERSON,210260
20005,KS,ATCHISON,853210
20007,KS,BARBER,199300
20009,KS,BARTON,1395920
20011,KS,BOURBON,846370
20013,KS,BROWN,631710
20015,KS,BUTLER,3289360
