county_id,2006,2007,2008,2009,2010,2011,2012
10001,16.1892339412126,17.079501518601397,16.1749725596921,13.808112712553001,10.6570607619462,15.3228631515198,31.790984949982203
10003,23.9334641282471,23.4459417690679,22.5390266217885,21.6632517068455,22.0851449502799,23.6034401282232,40.049791637651005
10005,7.438537319133561,10.0170103227292,12.959184929203,15.703099511986998,13.810431483077998,14.4049736086173,23.9435771341936
11001,29.8026260473011,29.8853743602714,29.613134505584,29.0915578167396,27.185634062060604,27.3330761804741,29.937098381810202
12001,24.266248226999302,24.619155609501803,24.2270306377251,19.1702301861782,22.1260322270633,24.334746993143,51.11946878197771
12003,,27.122957974915696,,,,,
12005,-39.368861417476296,-22.4924761974423,-0.265128150663974,-3.5290828845046205,13.5981022426966,57.89724896559599,-86.1099978754873
12009,11.385915044800301,10.4026982109259,8.96048266622063,8.00508695938756,7.91402015387416,10.7016915103709,28.630599703540994
12011,5.31754318390587,5.3415984254353805,6.93364589291527,5.98988866211951,5.76521662264839,7.63094065667071,6.17438126751577
12015,,10.763828867939598,,,0.438765976627431,-2.74052509848585,
12017,17.1234837575784,18.081125813913097,17.851352220221198,17.001971245516,16.7239485317243,18.5588579079571,24.400259534991502
12019,24.390611151677803,25.487238750328302,27.216699051626396,25.869139378439105,24.839173594686,26.072607968461302,41.684657051935794
12021,10.2584472039571,13.570499875978001,12.432817167826599,12.662618130915599,6.1392875256354795,3.83703381267895,3.2332355195099702
12023,27.021612894255398,,30.985872087265697,30.8148549788256,27.5718753910417,,42.7280008332279
12031,24.9543981148488,26.419272196822895,26.123751070614198,27.7717293596352,25.7524967576319,18.7528257157701,31.959525705029503
12033,-10.712143558332802,5.3583497765524495,12.376762518748901,21.0437965083061,31.070168183234497,7.762828723078739,0.0924314111411917
12035,,20.4279301615435,,,17.847019034561605,19.8419229152775,30.234891676568104
12053,17.8610077533057,18.059544719567704,17.927695765882298,16.9955130147601,15.6599180243546,17.675526127159806,20.365280567465902
12055,12.159656378954402,,,10.477672664515199,6.09771950336214,3.3793650668582997,-0.634423597778166
12057,13.406257616563,12.7784314001816,12.512117045429,11.960890463368901,10.799745692602002,8.94494309954766,8.41619050637072
12061,10.375592332725699,8.63275136483016,9.777053365517098,8.97957837037324,6.4681770747656895,6.62527523654658,4.3283229810407695
12069,18.5247530090154,19.755684259219898,22.3770629327859,21.477413660133898,18.9709873671412,18.9843165812139,17.086249362242096
12071,13.131686175184301,15.055294618265801,13.8733464448032,12.3253865416591,2.1327731753168497,-2.3499540152444798,-4.81006899140179
12073,12.031630648481,23.764584712571903,28.783634598452302,32.1865613285046,31.573498570375296,29.734164144112608,32.8342697308224
12075,,,,,21.5326010538548,,20.109371629860103
12081,13.276149461866302,14.1657429240674,14.431732060906599,12.610311194520198,7.12848917305288,4.73547107192066,3.72990843669627
12083,21.6611598492496,25.265968378103505,25.321092157025603,24.4500766261445,21.7835786162107,20.8061084593365,22.2137609634589
12085,13.2051758740207,10.1649153449344,10.177271411376,9.151401213864881,4.78745071294675,4.8248264875663,2.68080782895801
12086,2.71174652958166,4.3761500928574995,11.538250127250999,7.68129140365055,3.01526547870345,5.26557077722982,4.31205345652508
12087,5.58234459188283,6.86628054502449,14.600102277732299,,4.778170663194099,4.02765151065445,4.06257590268142
12089,21.176372634728196,23.7366013968234,23.964246743127106,22.7402177455982,20.618754016856197,18.262167393064,27.354932558897797
12091,-20.040668973715697,-3.86668910661263,-4.20677849390406,-16.2561514733888,-17.6879904015993,-6.835472944361951,-41.81421975486621
