County_cd,State,County_nm,pills
20009,KS,BARTON,1491030
20011,KS,BOURBON,928120
20013,KS,BROWN,840560
20015,KS,BUTLER,3911250
20019,KS,CHAUTAUQUA,119490
20021,KS,CHEROKEE,953570
20023,KS,CHEYENNE,168580
20025,KS,CLARK,230590
20027,KS,CLAY,487440
20029,KS,CLOUD,560770
20031,KS,COFFEY,562930
20033,KS,COMANCHE,149700
20035,KS,COWLEY,1906000
20037,KS,CRAWFORD,2223310
20039,KS,DECATUR,85100
20041,KS,DICKINSON,637920
20045,KS,DOUGLAS,3522230
20047,KS,EDWARDS,58400
20049,KS,ELK,162540
20051,KS,ELLIS,1264840
20053,KS,ELLSWORTH,252370
20055,KS,FINNEY,1124710
20057,KS,FORD,1143960
20059,KS,FRANKLIN,1298760
20061,KS,GEARY,1259400
20063,KS,GOVE,91000
20065,KS,GRAHAM,125900
20067,KS,GRANT,225810
20069,KS,GRAY,138800
20071,KS,GREELEY,78100
20073,KS,GREENWOOD,442570
20075,KS,HAMILTON,66200
20077,KS,HARPER,292340
20079,KS,HARVEY,1569650
20081,KS,HASKELL,69400
20083,KS,HODGEMAN,95300
20085,KS,JACKSON,443530
20087,KS,JEFFERSON,278630
20089,KS,JEWELL,69700
20091,KS,JOHNSON,27116490
20093,KS,KEARNY,86590
20095,KS,KINGMAN,395970
20097,KS,KIOWA,38590
20099,KS,LABETTE,1621790
20101,KS,LANE,32590
20103,KS,LEAVENWORTH,6545540
20105,KS,LINCOLN,127600
20107,KS,LINN,400335
20109,KS,LOGAN,93000
20111,KS,LYON,1122900
20115,KS,MARION,374920
20117,KS,MARSHALL,440620
20113,KS,MCPHERSON,1318410
20119,KS,MEADE,96000
20121,KS,MIAMI,1632600
20123,KS,MITCHELL,207200
20125,KS,MONTGOMERY,2375039
20127,KS,MORRIS,149220
20129,KS,MORTON,391160
20131,KS,NEMAHA,460560
20133,KS,NEOSHO,1037050
20135,KS,NESS,128030
20137,KS,NORTON,314600
20139,KS,OSAGE,301300
20141,KS,OSBORNE,158240
20143,KS,OTTAWA,225900
20145,KS,PAWNEE,327700
20147,KS,PHILLIPS,197520
20149,KS,POTTAWATOMIE,479570
20151,KS,PRATT,925100
20153,KS,RAWLINS,83600
20155,KS,RENO,3732320
20157,KS,REPUBLIC,276120
20159,KS,RICE,376310
20161,KS,RILEY,2262810
20163,KS,ROOKS,175560
20165,KS,RUSH,62960
20167,KS,RUSSELL,271860
20169,KS,SALINE,3175400
20171,KS,SCOTT,291260
20173,KS,SEDGWICK,27281400
20175,KS,SEWARD,940890
20177,KS,SHAWNEE,7254780
20179,KS,SHERIDAN,68300
20181,KS,SHERMAN,364830
20183,KS,SMITH,167100
20187,KS,STANTON,78930
20189,KS,STEVENS,95850
20191,KS,SUMNER,1184750
20193,KS,THOMAS,516800
20195,KS,TREGO,198440
20197,KS,WABAUNSEE,300
20199,KS,WALLACE,15800
20201,KS,WASHINGTON,112900
20203,KS,WICHITA,51180
20205,KS,WILSON,478460
20207,KS,WOODSON,127400
20209,KS,WYANDOTTE,6604710
21001,KY,ADAIR,1189460
21003,KY,ALLEN,1538190
21005,KY,ANDERSON,1443630
21007,KY,BALLARD,477760
21009,KY,BARREN,4041930
21011,KY,BATH,408900
21013,KY,BELL,4631640
21015,KY,BOONE,8139970
21017,KY,BOURBON,1092120
21019,KY,BOYD,4616590
21021,KY,BOYLE,2906000
21023,KY,BRACKEN,148230
21025,KY,BREATHITT,1991980
21027,KY,BRECKINRIDGE,1116765.2
21029,KY,BULLITT,3586600
21031,KY,BUTLER,1385360
21033,KY,CALDWELL,1323190
21035,KY,CALLOWAY,2457220
21037,KY,CAMPBELL,5497390
21039,KY,CARLISLE,284900
21041,KY,CARROLL,1041140
21043,KY,CARTER,1342680
21045,KY,CASEY,818520
21047,KY,CHRISTIAN,3641540
21049,KY,CLARK,2572450
21051,KY,CLAY,3140590
21053,KY,CLINTON,1676930
21055,KY,CRITTENDEN,1222100
21057,KY,CUMBERLAND,758210
21059,KY,DAVIESS,6643740
21061,KY,EDMONSON,630630
21063,KY,ELLIOTT,256000
21065,KY,ESTILL,1444720
21067,KY,FAYETTE,12267962
21069,KY,FLEMING,814100
21071,KY,FLOYD,8567950
21073,KY,FRANKLIN,2814910
21075,KY,FULTON,729690
21077,KY,GALLATIN,336920
21079,KY,GARRARD,626100
21081,KY,GRANT,2204410
21083,KY,GRAVES,2383510
21085,KY,GRAYSON,2329110
21087,KY,GREEN,532380
21089,KY,GREENUP,2264560
21091,KY,HANCOCK,116700
21093,KY,HARDIN,4797690
21095,KY,HARLAN,2652980
21097,KY,HARRISON,884620
21099,KY,HART,616290
21101,KY,HENDERSON,4519270
21103,KY,HENRY,611930
21105,KY,HICKMAN,134000
21107,KY,HOPKINS,5824620
21109,KY,JACKSON,885110
21111,KY,JEFFERSON,50606600
21113,KY,JESSAMINE,2816630
21115,KY,JOHNSON,3146020
21117,KY,KENTON,9523160
21119,KY,KNOTT,947990
21121,KY,KNOX,2105790
21123,KY,LARUE,720260
21125,KY,LAUREL,4271860
21127,KY,LAWRENCE,1507670
21129,KY,LEE,1196860
21131,KY,LESLIE,1756250
21133,KY,LETCHER,2424060
21135,KY,LEWIS,454900
21137,KY,LINCOLN,1303830
21139,KY,LIVINGSTON,941800
21141,KY,LOGAN,1301640
21143,KY,LYON,553280
21151,KY,MADISON,5169130
21153,KY,MAGOFFIN,705330
21155,KY,MARION,1190450
21157,KY,MARSHALL,2325570
21159,KY,MARTIN,818610
21161,KY,MASON,1103080
21145,KY,MCCRACKEN,7973130
21147,KY,MCCREARY,1361430
21149,KY,MCLEAN,331710
21163,KY,MEADE,970280
21165,KY,MENIFEE,264700
21167,KY,MERCER,1327650
21169,KY,METCALFE,344320
21171,KY,MONROE,1096910
21173,KY,MONTGOMERY,2660200
21175,KY,MORGAN,667820
21177,KY,MUHLENBERG,2775830
21179,KY,NELSON,2841820
21181,KY,NICHOLAS,268100
21183,KY,OHIO,1884830
21185,KY,OLDHAM,2114340
21187,KY,OWEN,458520
21189,KY,OWSLEY,746600
21191,KY,PENDLETON,411500
21193,KY,PERRY,6008900
21195,KY,PIKE,9921040
21197,KY,POWELL,1155850
21199,KY,PULASKI,4826720
21203,KY,ROCKCASTLE,2078040
21205,KY,ROWAN,1349410
21207,KY,RUSSELL,1525720
21209,KY,SCOTT,2492640
21211,KY,SHELBY,2177220
21213,KY,SIMPSON,1319290
21215,KY,SPENCER,743320
21217,KY,TAYLOR,1560150
21219,KY,TODD,669400
21221,KY,TRIGG,898150
21223,KY,TRIMBLE,169590
21225,KY,UNION,1435790
21227,KY,WARREN,6575530
21229,KY,WASHINGTON,327920
21231,KY,WAYNE,1529500
21233,KY,WEBSTER,989120
21235,KY,WHITLEY,7609321
21237,KY,WOLFE,989340
21239,KY,WOODFORD,900720
22001,LA,ACADIA,2621140
22003,LA,ALLEN,1461800
22005,LA,ASCENSION,5570680
22007,LA,ASSUMPTION,278550
22009,LA,AVOYELLES,2476560
22011,LA,BEAUREGARD,1619660
22013,LA,BIENVILLE,360530
22015,LA,BOSSIER,3896240
22017,LA,CADDO,12018320
22019,LA,CALCASIEU,9409510
22021,LA,CALDWELL,580460
22023,LA,CAMERON,6000
22025,LA,CATAHOULA,584970
22027,LA,CLAIBORNE,907820
22029,LA,CONCORDIA,904510
22031,LA,DE SOTO,571380
22033,LA,EAST BATON ROUGE,21003304
22035,LA,EAST CARROLL,239290
22037,LA,EAST FELICIANA,442260
22039,LA,EVANGELINE,3178310
22041,LA,FRANKLIN,814860
22043,LA,GRANT,494330
22045,LA,IBERIA,3763100
22047,LA,IBERVILLE,1810450
22049,LA,JACKSON,585840
22051,LA,JEFFERSON,25252144
22053,LA,JEFFERSON DAVIS,1627590
22059,LA,LA SALLE,1050600
22055,LA,LAFAYETTE,13730000
22057,LA,LAFOURCHE,4677930
22061,LA,LINCOLN,1409270
22063,LA,LIVINGSTON,8861830
22065,LA,MADISON,326910
22067,LA,MOREHOUSE,1126820
22069,LA,NATCHITOCHES,1088280
22071,LA,ORLEANS,9589386
22073,LA,OUACHITA,5957780
22075,LA,PLAQUEMINES,463720
22077,LA,POINTE COUPEE,882330
22079,LA,RAPIDES,10042640
22081,LA,RED RIVER,541640
22083,LA,RICHLAND,991330
22085,LA,SABINE,1079420
22087,LA,SAINT BERNARD,3152110
22089,LA,SAINT CHARLES,2258590
22091,LA,SAINT HELENA,144100
22093,LA,SAINT JAMES,614610
22097,LA,SAINT LANDRY,5820860
22099,LA,SAINT MARTIN,2214920
22101,LA,SAINT MARY,3261860
22103,LA,SAINT TAMMANY,14532914
22095,LA,ST JOHN THE BAPTIST,1802270
22105,LA,TANGIPAHOA,7628850
22107,LA,TENSAS,109900
22109,LA,TERREBONNE,5788940
22111,LA,UNION,624570
22113,LA,VERMILION,1895970
22115,LA,VERNON,2601610
22117,LA,WASHINGTON,3504390
22119,LA,WEBSTER,1882760
22121,LA,WEST BATON ROUGE,988830
22123,LA,WEST CARROLL,347600
22125,LA,WEST FELICIANA,265340
22127,LA,WINN,710230
25001,MA,BARNSTABLE,7305270
25003,MA,BERKSHIRE,4422140
25005,MA,BRISTOL,21147746
25007,MA,DUKES,642050
25009,MA,ESSEX,29718360
25011,MA,FRANKLIN,2107100
25013,MA,HAMPDEN,19112240
25015,MA,HAMPSHIRE,5389440
25017,MA,MIDDLESEX,30658095
25019,MA,NANTUCKET,231500
25021,MA,NORFOLK,16292790
25023,MA,PLYMOUTH,17122340
25025,MA,SUFFOLK,15299240
25027,MA,WORCESTER,29353790
24001,MD,ALLEGANY,4807590
24003,MD,ANNE ARUNDEL,19682370
24005,MD,BALTIMORE,35106050
24510,MD,BALTIMORE CITY,20597450
24009,MD,CALVERT,4339570
24011,MD,CAROLINE,790090
24013,MD,CARROLL,5790300
24015,MD,CECIL,3902610
24017,MD,CHARLES,5421710
24019,MD,DORCHESTER,884850
24021,MD,FREDERICK,8412570
24023,MD,GARRETT,1295720
24025,MD,HARFORD,11332550
24027,MD,HOWARD,8115950
24029,MD,KENT,1316600
24031,MD,MONTGOMERY,16376496
24033,MD,PRINCE GEORGES,16032760
24035,MD,QUEEN ANNES,1551490
24037,MD,SAINT MARYS,3959000
24039,MD,SOMERSET,647520
24041,MD,TALBOT,1475330
24043,MD,WASHINGTON,7621300
24045,MD,WICOMICO,4492960
24047,MD,WORCESTER,2305240
23001,ME,ANDROSCOGGIN,5929940
23003,ME,AROOSTOOK,2865580
23005,ME,CUMBERLAND,11727800
23007,ME,FRANKLIN,1300770
23009,ME,HANCOCK,2402140
23011,ME,KENNEBEC,6749670
23013,ME,KNOX,1629290
23015,ME,LINCOLN,1079470
23017,ME,OXFORD,2443470
23019,ME,PENOBSCOT,9128770
23021,ME,PISCATAQUIS,905210
23023,ME,SAGADAHOC,1496420
23025,ME,SOMERSET,2593110
23027,ME,WALDO,1529460
23029,ME,WASHINGTON,1599620
23031,ME,YORK,8136110
26001,MI,ALCONA,427200
26003,MI,ALGER,402900
26005,MI,ALLEGAN,3610430
26007,MI,ALPENA,1908320
26009,MI,ANTRIM,820200
26011,MI,ARENAC,1094180
26013,MI,BARAGA,473130
26015,MI,BARRY,1822690
26017,MI,BAY,6312292
26019,MI,BENZIE,828710
26021,MI,BERRIEN,8007830
26023,MI,BRANCH,1698560
26025,MI,CALHOUN,8707020
26027,MI,CASS,1027470
26029,MI,CHARLEVOIX,1177140
26031,MI,CHEBOYGAN,1560600
26033,MI,CHIPPEWA,1569970
26035,MI,CLARE,2202980
26037,MI,CLINTON,2496430
26039,MI,CRAWFORD,1043300
26041,MI,DELTA,2354630
26043,MI,DICKINSON,1884550
26045,MI,EATON,5154065
26047,MI,EMMET,1834110
26049,MI,GENESEE,26169900
26051,MI,GLADWIN,1884680
26053,MI,GOGEBIC,690600
26055,MI,GRAND TRAVERSE,5369910
26057,MI,GRATIOT,1689170
26059,MI,HILLSDALE,1599930
26061,MI,HOUGHTON,1514630
26063,MI,HURON,1519460
26065,MI,INGHAM,12571910
26067,MI,IONIA,1923490
26069,MI,IOSCO,2295040
26071,MI,IRON,652120
26073,MI,ISABELLA,2816440
26075,MI,JACKSON,7392340
26077,MI,KALAMAZOO,10853860
26079,MI,KALKASKA,967650
26081,MI,KENT,22322780
26085,MI,LAKE,372330
26087,MI,LAPEER,4344420
26089,MI,LEELANAU,306100
26091,MI,LENAWEE,4795980
26093,MI,LIVINGSTON,5795190
26095,MI,LUCE,507950
26097,MI,MACKINAC,511700
26099,MI,MACOMB,54257406
26101,MI,MANISTEE,1572840
26103,MI,MARQUETTE,2511890
26105,MI,MASON,2340750
26107,MI,MECOSTA,2168660
26109,MI,MENOMINEE,680010
26111,MI,MIDLAND,5097500
26113,MI,MISSAUKEE,274100
26115,MI,MONROE,8770790
26117,MI,MONTCALM,3641080
26119,MI,MONTMORENCY,732460
26121,MI,MUSKEGON,12183960
26123,MI,NEWAYGO,3036740
26125,MI,OAKLAND,56400710
26127,MI,OCEANA,1334660
26129,MI,OGEMAW,3243340
26131,MI,ONTONAGON,176600
26133,MI,OSCEOLA,1051080
26135,MI,OSCODA,648690
26137,MI,OTSEGO,1717530
26139,MI,OTTAWA,7210930
26141,MI,PRESQUE ISLE,456560
26143,MI,ROSCOMMON,2186410
26145,MI,SAGINAW,10353550
26147,MI,SAINT CLAIR,9540770
26149,MI,SAINT JOSEPH,3274620
26151,MI,SANILAC,1624400
26153,MI,SCHOOLCRAFT,513360
26155,MI,SHIAWASSEE,2935340
26157,MI,TUSCOLA,2204110
26159,MI,VAN BUREN,4574890
26161,MI,WASHTENAW,9818170
26163,MI,WAYNE,115298770
26165,MI,WEXFORD,2608030
27001,MN,AITKIN,677990
27003,MN,ANOKA,9819400
27005,MN,BECKER,907940
27007,MN,BELTRAMI,893090
27009,MN,BENTON,1006370
27011,MN,BIG STONE,195300
27013,MN,BLUE EARTH,1537400
27015,MN,BROWN,637500
27017,MN,CARLTON,1658270
27019,MN,CARVER,1816760
27021,MN,CASS,581510
27023,MN,CHIPPEWA,242500
27025,MN,CHISAGO,1191750
27027,MN,CLAY,1378010
27029,MN,CLEARWATER,262260
27031,MN,COOK,181320
27033,MN,COTTONWOOD,281150
27035,MN,CROW WING,2458020
27037,MN,DAKOTA,9747350
27039,MN,DODGE,116700
27041,MN,DOUGLAS,1212090
27043,MN,FARIBAULT,284700
27045,MN,FILLMORE,214550
27047,MN,FREEBORN,704400
27049,MN,GOODHUE,1178820
27051,MN,GRANT,121900
27053,MN,HENNEPIN,31664210
27055,MN,HOUSTON,268900
27057,MN,HUBBARD,760430
27059,MN,ISANTI,1582100
27061,MN,ITASCA,1788200
27063,MN,JACKSON,102100
27065,MN,KANABEC,483700
27067,MN,KANDIYOHI,863200
27069,MN,KITTSON,76990
27071,MN,KOOCHICHING,460100
27073,MN,LAC QUI PARLE,84900
27075,MN,LAKE,282400
27077,MN,LAKE OF THE WOODS,103890
27079,MN,LE SUEUR,232530
27081,MN,LINCOLN,102620
27083,MN,LYON,512110
27087,MN,MAHNOMEN,119300
27089,MN,MARSHALL,65320
27091,MN,MARTIN,742080
27085,MN,MCLEOD,1163900
27093,MN,MEEKER,429830
27095,MN,MILLE LACS,1682090
27097,MN,MORRISON,925300
27099,MN,MOWER,1102470
27101,MN,MURRAY,70230
27103,MN,NICOLLET,330220
27105,MN,NOBLES,376460
27107,MN,NORMAN,129700
27109,MN,OLMSTED,4047750
27111,MN,OTTER TAIL,1525550
27113,MN,PENNINGTON,591230
27115,MN,PINE,810430
27117,MN,PIPESTONE,319020
27119,MN,POLK,894610
27121,MN,POPE,279100
27123,MN,RAMSEY,14890244
27125,MN,RED LAKE,33100
27127,MN,REDWOOD,251000
27129,MN,RENVILLE,170100
27131,MN,RICE,1470100
27133,MN,ROCK,238430
27135,MN,ROSEAU,416080
27137,MN,SAINT LOUIS,8791610
27139,MN,SCOTT,2309110
27141,MN,SHERBURNE,1781360
27143,MN,SIBLEY,185900
27145,MN,STEARNS,3492990
27147,MN,STEELE,967400
27149,MN,STEVENS,162500
27151,MN,SWIFT,170900
27153,MN,TODD,735200
27155,MN,TRAVERSE,105200
27157,MN,WABASHA,331600
27159,MN,WADENA,603510
27161,MN,WASECA,310500
27163,MN,WASHINGTON,6676300
27165,MN,WATONWAN,189200
27167,MN,WILKIN,183810
27169,MN,WINONA,1653160
27171,MN,WRIGHT,3316140
27173,MN,YELLOW MEDICINE,177300
29001,MO,ADAIR,1638810
29003,MO,ANDREW,473080
29005,MO,ATCHISON,204700
29007,MO,AUDRAIN,876020
29009,MO,BARRY,2742680
29011,MO,BARTON,770020
29013,MO,BATES,1171780
29015,MO,BENTON,1354480
29017,MO,BOLLINGER,464990
29019,MO,BOONE,5440860
29021,MO,BUCHANAN,6824500
29023,MO,BUTLER,4529830
29025,MO,CALDWELL,153500
29027,MO,CALLAWAY,1039790
29029,MO,CAMDEN,2629460
29031,MO,CAPE GIRARDEAU,5504450
29033,MO,CARROLL,554410
29035,MO,CARTER,101000
29037,MO,CASS,4926360
29039,MO,CEDAR,887150
29041,MO,CHARITON,157170
29043,MO,CHRISTIAN,3672690
29045,MO,CLARK,289400
29047,MO,CLAY,10777665
29049,MO,CLINTON,1115480
29051,MO,COLE,3461090
29053,MO,COOPER,419200
29055,MO,CRAWFORD,1309770
29057,MO,DADE,391300
29059,MO,DALLAS,637060
29061,MO,DAVIESS,152830
29063,MO,DEKALB,125760
29065,MO,DENT,1161770
29067,MO,DOUGLAS,620740
29069,MO,DUNKLIN,3470790
29071,MO,FRANKLIN,6120430
29073,MO,GASCONADE,831270
29075,MO,GENTRY,230220
29077,MO,GREENE,17812930
29079,MO,GRUNDY,525290
29081,MO,HARRISON,518490
29083,MO,HENRY,2033200
29085,MO,HICKORY,318800
29087,MO,HOLT,95300
29089,MO,HOWARD,182300
29091,MO,HOWELL,3966650
29093,MO,IRON,523900
29095,MO,JACKSON,28441650
29097,MO,JASPER,7400710
29099,MO,JEFFERSON,10345912
29101,MO,JOHNSON,1528740
29103,MO,KNOX,9800
29105,MO,LACLEDE,1991590
29107,MO,LAFAYETTE,1251600
29109,MO,LAWRENCE,1869220
29111,MO,LEWIS,457510
29113,MO,LINCOLN,2230100
29115,MO,LINN,637100
29117,MO,LIVINGSTON,1168620
29121,MO,MACON,634900
29123,MO,MADISON,868620
29125,MO,MARIES,311770
29127,MO,MARION,1834070
29119,MO,MCDONALD,882790
29129,MO,MERCER,96520
29131,MO,MILLER,654900
29133,MO,MISSISSIPPI,1378920
29135,MO,MONITEAU,305660
29137,MO,MONROE,218300
29139,MO,MONTGOMERY,566900
29141,MO,MORGAN,961290
29143,MO,NEW MADRID,650700
29145,MO,NEWTON,1732220
29147,MO,NODAWAY,552830
29149,MO,OREGON,550470
29151,MO,OSAGE,124600
29153,MO,OZARK,407220
29155,MO,PEMISCOT,1751400
29157,MO,PERRY,632620
29159,MO,PETTIS,1382490
29161,MO,PHELPS,3938760
29163,MO,PIKE,858030
29165,MO,PLATTE,3462460
29167,MO,POLK,2052450
29169,MO,PULASKI,2070650
29171,MO,PUTNAM,133700
29175,MO,RANDOLPH,1015140
29177,MO,RAY,1595360
29179,MO,REYNOLDS,208430
29181,MO,RIPLEY,1444830
29183,MO,SAINT CHARLES,13226030
29185,MO,SAINT CLAIR,272400
29187,MO,SAINT FRANCOIS,7197670
29189,MO,SAINT LOUIS,39722872
29510,MO,SAINT LOUIS CITY,10585160
29186,MO,SAINTE GENEVIEVE,337850
29195,MO,SALINE,1112470
29199,MO,SCOTLAND,250250
29201,MO,SCOTT,3821930
29203,MO,SHANNON,261630
29205,MO,SHELBY,172810
29207,MO,STODDARD,2495740
29209,MO,STONE,1768960
29211,MO,SULLIVAN,279960
29213,MO,TANEY,3245010
29215,MO,TEXAS,1038090
29217,MO,VERNON,1154000
29219,MO,WARREN,1133100
29221,MO,WASHINGTON,2166250
29223,MO,WAYNE,670030
29225,MO,WEBSTER,2019570
29227,MO,WORTH,59100
29229,MO,WRIGHT,1407020
00000,MP,NORTHERN MARIANA ISLANDS,217400
28001,MS,ADAMS,2688760
28003,MS,ALCORN,3885460
28005,MS,AMITE,335100
28007,MS,ATTALA,879700
28009,MS,BENTON,260590
28011,MS,BOLIVAR,940710
28013,MS,CALHOUN,534290
28015,MS,CARROLL,68700
28017,MS,CHICKASAW,1345910
28019,MS,CHOCTAW,337400
28021,MS,CLAIBORNE,174930
28023,MS,CLARKE,1041240
28025,MS,CLAY,1108520
28027,MS,COAHOMA,1351780
28029,MS,COPIAH,1227610
28031,MS,COVINGTON,1264940
28033,MS,DESOTO,6811610
28035,MS,FORREST,8471230
28037,MS,FRANKLIN,431120
28039,MS,GEORGE,1704740
28041,MS,GREENE,349430
28043,MS,GRENADA,1267340
28045,MS,HANCOCK,2337670
28047,MS,HARRISON,13501780
28049,MS,HINDS,6512680
28051,MS,HOLMES,441770
28053,MS,HUMPHREYS,166070
28057,MS,ITAWAMBA,1582570
28059,MS,JACKSON,8695630
28061,MS,JASPER,365450
28063,MS,JEFFERSON,91200
28065,MS,JEFFERSON DAVIS,650240
28067,MS,JONES,5274010
28069,MS,KEMPER,257800
28071,MS,LAFAYETTE,1379450
28073,MS,LAMAR,1640160
28075,MS,LAUDERDALE,6176280
28077,MS,LAWRENCE,774400
28079,MS,LEAKE,1049590
28081,MS,LEE,5019472
28083,MS,LEFLORE,1276400
28085,MS,LINCOLN,1785290
28087,MS,LOWNDES,2747950
28089,MS,MADISON,4462530
28091,MS,MARION,3136320
28093,MS,MARSHALL,584700
28095,MS,MONROE,1694030
28097,MS,MONTGOMERY,472110
28099,MS,NESHOBA,2525710
28101,MS,NEWTON,666090
28103,MS,NOXUBEE,388420
28105,MS,OKTIBBEHA,1398420
28107,MS,PANOLA,1323820
28109,MS,PEARL RIVER,3729510
28111,MS,PERRY,563200
28113,MS,PIKE,3143590
28115,MS,PONTOTOC,1296720
28117,MS,PRENTISS,1230930
28119,MS,QUITMAN,165200
28121,MS,RANKIN,6901460
28123,MS,SCOTT,1152010
28125,MS,SHARKEY,211770
28127,MS,SIMPSON,2238430
28129,MS,SMITH,332900
28131,MS,STONE,1277090
28133,MS,SUNFLOWER,742160
28135,MS,TALLAHATCHIE,254000
28137,MS,TATE,1319390
28139,MS,TIPPAH,1253380
28141,MS,TISHOMINGO,2108420
28143,MS,TUNICA,195350
28145,MS,UNION,1263200
28147,MS,WALTHALL,732330
28149,MS,WARREN,2626850
28151,MS,WASHINGTON,1962070
28153,MS,WAYNE,1944460
28155,MS,WEBSTER,575360
28157,MS,WILKINSON,502300
28159,MS,WINSTON,758130
28161,MS,YALOBUSHA,274800
28163,MS,YAZOO,943960
30001,MT,BEAVERHEAD,341800
30003,MT,BIG HORN,254100
30005,MT,BLAINE,107330
30007,MT,BROADWATER,115000
30009,MT,CARBON,112000
30011,MT,CARTER,100
30013,MT,CASCADE,4150120
30015,MT,CHOUTEAU,131790
30017,MT,CUSTER,635430
30019,MT,DANIELS,39700
30021,MT,DAWSON,396900
30023,MT,DEER LODGE,351790
30025,MT,FALLON,107800
30027,MT,FERGUS,450200
30029,MT,FLATHEAD,4756320
30031,MT,GALLATIN,2581950
30035,MT,GLACIER,452400
30039,MT,GRANITE,31600
30041,MT,HILL,726190
30043,MT,JEFFERSON,157180
30045,MT,JUDITH BASIN,200
30047,MT,LAKE,1775460
30049,MT,LEWIS AND CLARK,2530010
30051,MT,LIBERTY,17700
30053,MT,LINCOLN,1491540
30057,MT,MADISON,193200
30059,MT,MEAGHER,59600
30061,MT,MINERAL,230830
30063,MT,MISSOULA,5055900
30065,MT,MUSSELSHELL,152200
30067,MT,PARK,694300
30071,MT,PHILLIPS,149830
30073,MT,PONDERA,278500
30075,MT,POWDER RIVER,59000
30077,MT,POWELL,259250
30081,MT,RAVALLI,2251880
30083,MT,RICHLAND,376730
30085,MT,ROOSEVELT,275800
30087,MT,ROSEBUD,160000
30089,MT,SANDERS,700820
30091,MT,SHERIDAN,101400
30093,MT,SILVER BOW,1937270
30095,MT,STILLWATER,221160
30097,MT,SWEET GRASS,76600
30099,MT,TETON,259420
30101,MT,TOOLE,173160
30105,MT,VALLEY,379880
30107,MT,WHEATLAND,37700
30111,MT,YELLOWSTONE,7321340
37001,NC,ALAMANCE,6259710
37003,NC,ALEXANDER,1709780
37005,NC,ALLEGHANY,480010
37007,NC,ANSON,1063540
37009,NC,ASHE,1206790
37011,NC,AVERY,1098350
37013,NC,BEAUFORT,2747970
37015,NC,BERTIE,541780
37017,NC,BLADEN,2194630
37019,NC,BRUNSWICK,6957870
37021,NC,BUNCOMBE,11730180
37023,NC,BURKE,7442140
37025,NC,CABARRUS,8530270
37027,NC,CALDWELL,6127020
37031,NC,CARTERET,3858310
37033,NC,CASWELL,501400
37035,NC,CATAWBA,12354440
37037,NC,CHATHAM,1605170
37039,NC,CHEROKEE,2412970
37041,NC,CHOWAN,496450
37043,NC,CLAY,668120
37045,NC,CLEVELAND,6049640
37047,NC,COLUMBUS,7383540
37049,NC,CRAVEN,6689690
37051,NC,CUMBERLAND,14319210
37053,NC,CURRITUCK,413160
37055,NC,DARE,2288820
37057,NC,DAVIDSON,7585220
37059,NC,DAVIE,2074710
37061,NC,DUPLIN,2562100
37063,NC,DURHAM,7962060
37065,NC,EDGECOMBE,1572510
37067,NC,FORSYTH,17011600
37069,NC,FRANKLIN,1835250
37071,NC,GASTON,13674980
37073,NC,GATES,165200
37075,NC,GRAHAM,603920
37077,NC,GRANVILLE,2233720
37079,NC,GREENE,549890
37081,NC,GUILFORD,18651572
37083,NC,HALIFAX,2483540
37085,NC,HARNETT,5297190
37087,NC,HAYWOOD,3571060
37089,NC,HENDERSON,5430780
37091,NC,HERTFORD,1486590
37093,NC,HOKE,1347290
37097,NC,IREDELL,9027560
37099,NC,JACKSON,2042160
37101,NC,JOHNSTON,6180600
37103,NC,JONES,362320
37105,NC,LEE,3827650
37107,NC,LENOIR,4178240
37109,NC,LINCOLN,4215340
37113,NC,MACON,1628800
37115,NC,MADISON,662400
37117,NC,MARTIN,1721520
37111,NC,MCDOWELL,2671580
37119,NC,MECKLENBURG,25269506
37121,NC,MITCHELL,1184940
37123,NC,MONTGOMERY,1392370
37125,NC,MOORE,6109390
37127,NC,NASH,4524580
37129,NC,NEW HANOVER,11662420
37131,NC,NORTHAMPTON,254600
37133,NC,ONSLOW,6670140
37135,NC,ORANGE,2787920
37137,NC,PAMLICO,598430
37139,NC,PASQUOTANK,1825480
37141,NC,PENDER,1512390
37143,NC,PERQUIMANS,329080
37145,NC,PERSON,1995770
37147,NC,PITT,7645390
37149,NC,POLK,780330
37151,NC,RANDOLPH,5495990
37153,NC,RICHMOND,4010370
37155,NC,ROBESON,10294770
37157,NC,ROCKINGHAM,7506470
37159,NC,ROWAN,7413650
37161,NC,RUTHERFORD,3938090
37163,NC,SAMPSON,2978240
37165,NC,SCOTLAND,3066170
37167,NC,STANLY,3531880
37169,NC,STOKES,2352190
37171,NC,SURRY,7167290
37173,NC,SWAIN,710050
37175,NC,TRANSYLVANIA,1755910
37177,NC,TYRRELL,195800
37179,NC,UNION,6218310
37181,NC,VANCE,3548140
37183,NC,WAKE,25100520
37185,NC,WARREN,245800
37187,NC,WASHINGTON,591950
37189,NC,WATAUGA,1736190
37191,NC,WAYNE,5371680
37193,NC,WILKES,3906990
37195,NC,WILSON,3899110
37197,NC,YADKIN,1809560
37199,NC,YANCEY,985900
38001,ND,ADAMS,122590
38003,ND,BARNES,315160
38005,ND,BENSON,9200
38009,ND,BOTTINEAU,89800
38011,ND,BOWMAN,74000
38015,ND,BURLEIGH,2871050
38017,ND,CASS,3252430
38019,ND,CAVALIER,44400
38021,ND,DICKEY,135300
38023,ND,DIVIDE,58500
